trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,3,stimulation,sham,0,2,29,33,46,right,left,1.0,1570.4147815704346,False,True,2000.0,250.0,855.9185609817505,5.833000421524048,no,11075,1,79,M,2026-07-09_09-59-57
1,3,stimulation,sham,1,2,29,33,46,left,right,1.0,606.2338352203369,False,False,2000.0,250.0,860.7858476638794,10.700286865234375,no,11075,1,79,M,2026-07-09_09-59-57
2,3,stimulation,sham,2,2,29,33,46,right,left,1.0,1577.2271156311035,False,False,2000.0,250.0,866.6249814033508,16.53942084312439,no,11075,1,79,M,2026-07-09_09-59-57
3,3,stimulation,sham,3,2,29,33,46,left,right,2.0,1023.8144397735596,True,True,2000.0,250.0,871.9104177951813,21.824856996536255,no,11075,1,79,M,2026-07-09_09-59-57
4,3,stimulation,sham,4,2,29,33,46,right,left,2.0,677.6645183563232,True,True,2000.0,250.0,876.849401473999,26.763840675354004,no,11075,1,79,M,2026-07-09_09-59-57
5,3,stimulation,sham,5,2,29,33,46,right,left,2.0,755.7985782623291,True,True,2000.0,250.0,881.8661711215973,31.78061079978943,no,11075,1,79,M,2026-07-09_09-59-57
6,3,stimulation,sham,6,2,29,33,46,left,right,,,,,2000.0,250.0,887.6282215118408,37.54266095161438,no,11075,1,79,M,2026-07-09_09-59-57
7,3,stimulation,sham,7,2,29,33,46,right,left,2.0,727.1521091461182,True,False,2000.0,250.0,892.616489648819,42.53092885017395,no,11075,1,79,M,2026-07-09_09-59-57
8,3,stimulation,sham,8,2,29,33,46,left,right,1.0,986.0696792602539,False,True,2000.0,250.0,897.863578081131,47.77801775932312,no,11075,1,79,M,2026-07-09_09-59-57
9,3,stimulation,sham,9,2,29,33,46,right,left,2.0,1687.2963905334473,True,True,2000.0,250.0,903.8124780654907,53.7269172668457,no,11075,1,79,M,2026-07-09_09-59-57
10,3,stimulation,sham,10,2,29,33,46,left,right,2.0,597.2895622253418,True,True,2000.0,250.0,908.6722490787506,58.58668851852417,no,11075,1,79,M,2026-07-09_09-59-57
11,3,stimulation,sham,11,2,29,33,46,left,right,2.0,577.8694152832031,True,True,2000.0,250.0,913.5115857124329,63.42602491378784,no,11075,1,79,M,2026-07-09_09-59-57
