statistic,subject_id,condition,observed,pred_median,pred_lo,pred_hi,inside
accuracy,10649,active,0.6232876712328768,0.7054794520547945,0.5785958904109589,0.8013698630136986,True
accuracy,10649,sham,0.6481164383561644,0.7104261796042618,0.596580098934551,0.8210735350076099,True
accuracy,10656,active,0.6765531765531765,0.7095472095472095,0.5921156546156545,0.8274833274833275,True
accuracy,10656,sham,0.7190704032809296,0.7126196172248804,0.584656954887218,0.8008159603554339,True
accuracy,10661,active,0.7894736842105263,0.7039473684210527,0.5986842105263157,0.7960526315789473,True
accuracy,10661,sham,0.6829488103821197,0.6637527036770007,0.5643587779379957,0.7550108147080028,True
accuracy,10685,active,0.7681159420289855,0.7101449275362319,0.5976449275362319,0.818840579710145,True
accuracy,10685,sham,0.7286320663708277,0.700752459965271,0.5869308315647309,0.8096107466718114,True
accuracy,10741,active,0.6711658841940532,0.6989925665101722,0.5801056338028169,0.8108372456964006,True
accuracy,10741,sham,0.79337899543379,0.7444349315068493,0.6237561834094368,0.8346651445966515,True
accuracy,10804,active,0.6133333333333333,0.6,0.4666666666666667,0.7333333333333333,True
accuracy,10804,sham,0.6458333333333333,0.5763888888888888,0.48246527777777776,0.6772569444444443,True
accuracy,10809,active,0.764222366428726,0.7123080250919316,0.5922912610858749,0.8017737399956738,True
accuracy,10809,sham,0.6646613190730838,0.6569741532976827,0.5517769607843137,0.7681651069518717,True
accuracy,10810,active,0.6443318318318318,0.664039039039039,0.5609421921921922,0.7642173423423422,True
accuracy,10810,sham,0.8209665144596652,0.6998668188736682,0.5788693873668188,0.8137414383561644,False
accuracy,10862,active,0.6912537537537538,0.7124624624624625,0.6027167792792792,0.8189329954954954,True
accuracy,10862,sham,0.6828386605783866,0.7099505327245053,0.575306792237443,0.8067018645357686,True
accuracy,10866,active,0.6073059360730593,0.6348458904109588,0.5409841133942161,0.7377877663622526,True
accuracy,10866,sham,0.5314090019569472,0.5322896281800391,0.44595890410958905,0.6296477495107633,True
accuracy,10886,active,0.7039473684210527,0.6973684210526316,0.5886513157894736,0.8026315789473685,True
accuracy,10886,sham,0.6333333333333333,0.6866666666666668,0.5866666666666667,0.7866666666666666,True
accuracy,10896,active,0.4823943661971831,0.5038318144159072,0.42758388566694283,0.604303024026512,True
accuracy,10896,sham,0.5333570539049991,0.5072051236434798,0.4262586728340153,0.5979830101405443,True
accuracy,10950,active,0.5323809523809524,0.6505627705627706,0.5359199134199134,0.7439004329004328,False
accuracy,10950,sham,0.7357642357642358,0.7223193473193473,0.616281635031635,0.8294434731934731,True
accuracy,10951,active,0.512987012987013,0.512987012987013,0.4285714285714286,0.6042207792207789,True
accuracy,10951,sham,0.5063291139240507,0.5126582278481012,0.430379746835443,0.5919303797468354,True
accuracy,10998,active,0.5789473684210527,0.6973684210526315,0.5263157894736842,0.8421052631578947,True
accuracy,10998,sham,0.6324733824733825,0.6024774774774775,0.48303644553644554,0.7123464373464372,True
accuracy,11016,active,0.6485087719298246,0.7016666666666667,0.5928574561403509,0.8016666666666667,True
accuracy,11016,sham,0.6044401544401545,0.6727799227799228,0.5563513513513514,0.761780888030888,True
accuracy,11030,active,0.5825825825825826,0.6918168168168168,0.5819209834834834,0.7944913663663664,True
accuracy,11030,sham,0.8157894736842105,0.7236842105263157,0.5952302631578946,0.8157894736842105,True
accuracy,11031,active,0.6917808219178082,0.6986301369863013,0.5922945205479452,0.7945205479452054,True
accuracy,11031,sham,0.6177506213753107,0.638722038111019,0.5345769469759735,0.7258854598177299,True
accuracy,11036,active,0.5384615384615384,0.5641025641025641,0.4774038461538461,0.6474358974358975,True
accuracy,11036,sham,0.5820232399179768,0.6014183185235817,0.5035842447026657,0.7186474709501025,True
accuracy,11075,active,0.6310865191146882,0.6812374245472838,0.5743838028169014,0.7910588531187122,True
accuracy,11075,sham,0.7238562091503268,0.7195669934640523,0.5957209967320262,0.8227328431372548,True
accuracy,11116,active,0.7233400402414487,0.694718309859155,0.5817379275653924,0.7798365191146881,True
accuracy,11116,sham,0.6543327763189306,0.6424564335163524,0.526077226068274,0.741262831224636,True
accuracy,11168,active,0.5657894736842105,0.5872155049786629,0.4866420697012802,0.7031072190611662,True
accuracy,11168,sham,0.5295625427204375,0.5293489405331511,0.4377136021872864,0.618025888585099,True
accuracy,11286,active,0.40540540540540543,0.6891891891891891,0.5135135135135135,0.8243243243243243,False
accuracy,11286,sham,0.6754185692541856,0.7070015220700152,0.5788979261796042,0.8106544901065448,True
accuracy,11316,active,0.5471194879089616,0.5873044096728307,0.49277649359886205,0.683641536273115,True
accuracy,11316,sham,0.7174603174603175,0.6403769841269841,0.5354017857142856,0.7319642857142857,True
accuracy,11318,active,0.54,0.5800000000000001,0.48983333333333334,0.6733333333333333,True
accuracy,11318,sham,0.6008219178082193,0.600730593607306,0.5066164383561644,0.6994726027397258,True
accuracy,11326,active,0.6971080669710807,0.7106164383561644,0.5961092085235921,0.8134108637747336,True
accuracy,11326,sham,0.7133333333333334,0.7,0.5866666666666667,0.8133333333333334,True
accuracy,11329,active,0.5945945945945946,0.6756756756756757,0.527027027027027,0.8179054054054051,True
accuracy,11329,sham,0.5617492492492493,0.6773648648648649,0.5649070945945945,0.7741225600600601,False
accuracy,11330,active,0.5723684210526316,0.6644736842105263,0.5523026315789473,0.756578947368421,True
accuracy,11330,sham,0.6842105263157895,0.7171052631578947,0.6083881578947368,0.8157894736842106,True
accuracy,11439,active,0.5147058823529411,0.5147058823529411,0.42261029411764706,0.6102941176470589,True
accuracy,11439,sham,0.557563025210084,0.5180672268907562,0.4352731092436975,0.6087447478991597,True
accuracy,11461,active,0.7642857142857142,0.7357142857142858,0.6142857142857143,0.8323214285714284,True
accuracy,11461,sham,0.7007462686567164,0.6937633262260128,0.5945495735607675,0.7917457356076758,True
accuracy,11472,active,0.4290671565625638,0.5104613186364564,0.42161665646050217,0.5854255970606246,True
accuracy,11472,sham,0.4476530391520658,0.5082197707116591,0.44104477611940296,0.5853206792126324,True
accuracy,11526,active,0.7805527805527805,0.7547036297036298,0.6230519480519481,0.8453525641025639,True
accuracy,11526,sham,0.8397435897435896,0.7564102564102564,0.6150641025641026,0.8525641025641025,True
accuracy,11539,active,0.6837462462462462,0.6930367867867868,0.5793308933933934,0.8082911036036037,True
accuracy,11539,sham,0.5870500782472613,0.692781690140845,0.5739754499217528,0.7901017214397497,True
accuracy,11542,active,0.7754409769335142,0.7139868837630032,0.597826209859792,0.8087036408864766,True
accuracy,11542,sham,0.8082191780821917,0.7054794520547945,0.585445205479452,0.8082191780821918,True
accuracy,11563,active,0.648859649122807,0.6022368421052632,0.4966907894736843,0.7057258771929823,True
accuracy,11563,sham,0.47043745727956254,0.5295198222829802,0.4445403280929597,0.627306903622693,True
accuracy,11570,active,0.45890410958904104,0.5136986301369864,0.4383561643835616,0.595890410958904,True
accuracy,11570,sham,0.829630895420369,0.7454716336295284,0.6305344326725905,0.8495386192754614,True
accuracy,11622,active,0.45774647887323944,0.5070422535211268,0.4225352112676056,0.5952464788732392,True
accuracy,11622,sham,0.5075396825396825,0.5134920634920634,0.419608134920635,0.5846478174603175,True
accuracy,11628,active,0.6866666666666666,0.6799999999999999,0.58,0.7768333333333333,True
accuracy,11628,sham,0.5557017543859649,0.5432894736842105,0.45688377192982454,0.6389078947368421,True
accuracy,11631,active,0.7010418676442215,0.7082770596179818,0.5896970866293652,0.8160452440671424,True
accuracy,11631,sham,0.6621004566210045,0.7173230593607306,0.5832263127853882,0.8064259893455099,True
accuracy,11681,active,0.7113095238095238,0.7175595238095238,0.5880803571428571,0.8137351190476189,True
accuracy,11681,sham,0.6804828973843058,0.645271629778672,0.5394366197183098,0.7380960764587524,True
accuracy,11854,active,0.7609243697478991,0.7023109243697478,0.5730462184873949,0.8049422268907563,True
accuracy,11854,sham,0.6993263931414575,0.7140232700551132,0.578674219228414,0.8333409879567257,True
accuracy,11861,active,0.6350961538461539,0.6198317307692307,0.5076953125,0.7326832932692307,True
accuracy,11861,sham,0.5634920634920635,0.623015873015873,0.5238095238095238,0.7343253968253967,True
accuracy,11885,active,0.6736111111111112,0.6931944444444444,0.5785972222222222,0.7891666666666666,True
accuracy,11885,sham,0.731891891891892,0.7173873873873874,0.6041396396396396,0.8189234234234234,True
accuracy,11900,active,0.5602503912363067,0.7068172926447575,0.6156518974960877,0.8041495500782473,False
accuracy,11900,sham,0.7671232876712328,0.726027397260274,0.6301369863013698,0.821917808219178,True
accuracy,11920,active,0.6681763285024154,0.6304347826086956,0.4960748792270531,0.7445803140096618,True
accuracy,11920,sham,0.640625,0.609375,0.5078125,0.7150390624999998,True
p_stay_win,10369,active,0.5675675675675675,0.5101100288600289,0.3857275319674513,0.627046330607377,True
p_stay_win,10369,sham,0.5924603174603175,0.53010878010878,0.39802847897360094,0.654033197301729,True
p_stay_win,10418,active,0.7142857142857143,0.5555555555555556,0.38300889877641825,0.75,True
p_stay_win,10418,sham,0.9594594594594594,0.9352351517530089,0.8019639250768005,1.0,True
p_stay_win,10541,active,0.9571428571428571,0.9430954683614258,0.8434155427905428,1.0,True
p_stay_win,10541,sham,0.9473684210526316,0.9338989984850061,0.8262039312039312,1.0,True
p_stay_win,10559,active,0.7162162162162162,0.6361968601794183,0.50534018181077,0.7669730335833203,True
p_stay_win,10559,sham,0.885576923076923,0.8178479129566085,0.6712006578947368,0.9226562695434645,True
p_stay_win,10589,active,0.9345823095823096,0.921852733188137,0.7935205199622262,0.9893682065217391,True
p_stay_win,10589,sham,0.9107142857142857,0.8432940522606176,0.7268580177578091,0.9488957902001378,True
p_stay_win,10590,active,0.9517857142857142,0.8755490239574091,0.73828125,0.9672523762469415,True
p_stay_win,10590,sham,0.7721254355400697,0.7771464646464646,0.615776082026082,0.887458738579428,True
p_stay_win,10606,active,0.5876068376068376,0.5081675964103808,0.39657281205164996,0.6251976052048726,True
p_stay_win,10606,sham,0.43902439024390244,0.5128205128205128,0.3333333333333333,0.6503571428571425,True
p_stay_win,10608,active,0.9535679374389052,0.9209296818274504,0.7942835365853659,0.9885108350951374,True
p_stay_win,10608,sham,0.9743589743589743,0.9788084795321638,0.9038730569249522,1.0,True
p_stay_win,10617,active,1.0,0.9587531233423602,0.8608935335497836,1.0,True
p_stay_win,10617,sham,0.9102564102564102,0.8860814175882442,0.7247773858026527,0.9782608695652174,True
p_stay_win,10636,active,1.0,0.979771117939811,0.9044269481923543,1.0,True
p_stay_win,10636,sham,0.9878048780487805,0.98,0.9148141522560127,1.0,True
p_stay_win,10638,active,0.8190730837789661,0.7068809097878865,0.5648096548454686,0.8421828066332915,True
p_stay_win,10638,sham,0.45619658119658124,0.54511997011997,0.42105263157894735,0.6744606003752345,True
p_stay_win,10641,active,0.8623737373737375,0.7833924349881796,0.6404144889663181,0.9024275699560211,True
p_stay_win,10641,sham,0.7673038892551087,0.7060531135531135,0.5661210382157297,0.8331285810583079,True
p_stay_win,10649,active,1.0,0.9389103467473946,0.8263024092615769,0.9899030612244898,False
p_stay_win,10649,sham,0.986842105263158,0.9684761112692426,0.8820611645299146,1.0,True
p_stay_win,10656,active,0.9673913043478262,0.9583600218672192,0.8496547202797203,1.0,True
p_stay_win,10656,sham,0.9763888888888889,0.9711431742508324,0.8819136884404924,1.0,True
p_stay_win,10661,active,0.9494252873563218,0.9376253196313987,0.8177310527047699,0.9909136047666335,True
p_stay_win,10661,sham,0.8826530612244898,0.8361951359592869,0.6933600397050482,0.9401527935337493,True
p_stay_win,10685,active,0.9200284765068818,0.9652185950214262,0.8775749516441005,1.0,True
p_stay_win,10685,sham,0.9235722284434491,0.910507806669254,0.7938470542911332,0.9866517857142857,True
p_stay_win,10741,active,0.8724072910119421,0.8715858416945373,0.7285204081632652,0.9654979674796748,True
p_stay_win,10741,sham,0.9550264550264551,0.9502136752136752,0.8551610422986181,1.0,True
p_stay_win,10804,active,0.8,0.6410256410256411,0.45449324324324325,0.821845238095238,True
p_stay_win,10804,sham,0.6765970515970516,0.6141091749644381,0.4583833983505036,0.7486989288619723,True
p_stay_win,10809,active,0.8373397435897436,0.9054538988749515,0.777405888030888,0.9768140968508615,True
p_stay_win,10809,sham,0.7346153846153847,0.8026040656869208,0.6578934781555749,0.9289656471507507,True
p_stay_win,10810,active,0.8588937774984287,0.8292336295455978,0.6710114140157113,0.9310009249471458,True
p_stay_win,10810,sham,0.9519230769230769,0.9575428486997637,0.8464510658914729,1.0,True
p_stay_win,10862,active,0.9759725400457666,0.9681410706472522,0.887806509227768,1.0,True
p_stay_win,10862,sham,0.9666666666666667,0.9654730296006762,0.8763442028985508,1.0,True
p_stay_win,10866,active,0.8143939393939394,0.7029665253559431,0.5554314420803782,0.847051724137931,True
p_stay_win,10866,sham,0.7084972462627852,0.5763828763828763,0.4502631483100233,0.7183884624230923,True
p_stay_win,10886,active,0.9342885375494071,0.9185718810805918,0.7854521173271173,0.9890157004830917,True
p_stay_win,10886,sham,0.8864795918367347,0.8169463513857106,0.6864962516326322,0.930423117709438,True
p_stay_win,10896,active,0.596875,0.5143528121498224,0.3900217680459616,0.6622516641065027,True
p_stay_win,10896,sham,0.4694337194337195,0.5270467836257311,0.410281432748538,0.6400329716735965,True
p_stay_win,10950,active,0.8426888426888427,0.7788133648108073,0.6334496093687271,0.9009068727818728,True
p_stay_win,10950,sham,0.964957264957265,0.948006244881245,0.8678285984848485,1.0,True
p_stay_win,10951,active,0.5469416785206258,0.5201061385271911,0.3880650525713468,0.6482177464008859,True
p_stay_win,10951,sham,0.4232909379968204,0.5103578349944629,0.3983466420966421,0.6185507281870428,True
p_stay_win,10998,active,0.8888888888888888,0.8299879566439181,0.5946974734042553,0.9770015906680806,True
p_stay_win,10998,sham,0.6630824372759856,0.6558702683801032,0.5132901046207498,0.8075750469043151,True
p_stay_win,11016,active,0.90625,0.9209586279353721,0.7942509350548852,0.9891304347826086,True
p_stay_win,11016,sham,0.8958333333333334,0.8610870368849093,0.7343648018648019,0.9683146109320921,True
p_stay_win,11030,active,0.95,0.9185586734693878,0.8033418803418803,0.9896949404761904,True
p_stay_win,11030,sham,0.9901960784313726,0.9793384020274776,0.9100424544817927,1.0,True
p_stay_win,11031,active,0.9413875598086124,0.9148097076668505,0.809476911976912,0.9837889037565665,True
p_stay_win,11031,sham,0.8605263157894737,0.7596195712647738,0.6249413918144863,0.8783369520264681,True
p_stay_win,11036,active,0.6118243243243243,0.5938277096972749,0.4715233990618402,0.7219502947051715,True
p_stay_win,11036,sham,0.6387468030690537,0.6592828142666256,0.5167818061964404,0.8023415192963065,True
p_stay_win,11075,active,0.9227395411605939,0.8959141494435612,0.7665828404909517,0.9857084357084357,True
p_stay_win,11075,sham,0.976975405546834,0.9634520216439623,0.8781148912375131,1.0,True
p_stay_win,11116,active,0.8979328165374676,0.8351443024517511,0.6895113928112966,0.939672913343966,True
p_stay_win,11116,sham,0.8661633493479752,0.7456840630989238,0.5722349738443471,0.8728871400338791,True
p_stay_win,11168,active,0.6026077097505669,0.634951251084972,0.49359756097560975,0.764993206521739,True
p_stay_win,11168,sham,0.6761904761904762,0.5463408521303259,0.412947633506844,0.6897923588039866,True
p_stay_win,11286,active,1.0,0.8273291925465839,0.6190476190476191,0.9764811738648947,False
p_stay_win,11286,sham,0.9864864864864865,0.8799004267425321,0.7515091684201897,0.9680851063829787,False
p_stay_win,11316,active,0.7115091463414633,0.6555641554867562,0.4874471458773784,0.7896896543173139,True
p_stay_win,11316,sham,0.8381006864988558,0.7383599384166599,0.5987003970481091,0.8582367149758454,True
p_stay_win,11318,active,0.584008097165992,0.6221608666155061,0.49352516968325794,0.7739526847421584,True
p_stay_win,11318,sham,0.752895752895753,0.6707218506131549,0.5154640921409214,0.8028078903078902,True
p_stay_win,11326,active,0.9888888888888889,0.9752757901013716,0.8977604166666666,1.0,True
p_stay_win,11326,sham,0.9373516848599905,0.9184890817408617,0.8087919578633418,0.9864948830409357,True
p_stay_win,11329,active,0.8918918918918919,0.8205128205128205,0.6202702702702703,0.9772868217054262,True
p_stay_win,11329,sham,0.9235588972431077,0.8225067106146133,0.6719610969387755,0.9311167255959757,True
p_stay_win,11330,active,0.852991452991453,0.7726738596303814,0.6215088383838384,0.8860962906504065,True
p_stay_win,11330,sham,0.9097639055622249,0.8673691215616681,0.7378623188405796,0.9596509656494175,True
p_stay_win,11439,active,0.45559210526315785,0.5232418168880455,0.40559590235396686,0.6534259828009827,True
p_stay_win,11439,sham,0.5224957555178269,0.516829088094568,0.4020138888888889,0.6574966397849462,True
p_stay_win,11461,active,0.9444444444444444,0.92908857641641,0.8124589160839161,0.9898020833333333,True
p_stay_win,11461,sham,0.9264354066985645,0.8751798016503899,0.7512421981969628,0.9753930440235253,True
p_stay_win,11472,active,0.456989247311828,0.5129462041226747,0.39818201013513516,0.627314903234021,True
p_stay_win,11472,sham,0.48256320836965994,0.5226483585858586,0.3833493914807302,0.6385419655667144,True
p_stay_win,11526,active,0.9560283687943263,0.9227175429815182,0.8206330007896522,0.9801715587881078,True
p_stay_win,11526,sham,0.9509456264775413,0.9260529497098646,0.8298993506493506,0.9809597242380261,True
p_stay_win,11539,active,0.9285309132161089,0.9191899399053722,0.7852161146347193,0.9901029411764706,True
p_stay_win,11539,sham,0.9388888888888889,0.9129311151824759,0.795939160671944,0.9760875067343091,True
p_stay_win,11542,active,1.0,0.9861111111111112,0.9096002906976745,1.0,True
p_stay_win,11542,sham,1.0,0.9403175053345219,0.8271261980071384,0.9893682065217391,False
p_stay_win,11563,active,0.6138095238095238,0.642401833592804,0.49093156540978683,0.790440518783542,True
p_stay_win,11563,sham,0.6280487804878049,0.550189393939394,0.41736111111111107,0.6725633571854501,True
p_stay_win,11570,active,0.5071428571428571,0.5333333333333333,0.40940932910036715,0.6302152014652015,True
p_stay_win,11570,sham,0.9807692307692308,0.917397924709565,0.8134482493857494,0.9826195520581115,True
p_stay_win,11622,active,0.5625,0.5107954545454545,0.38310867293625916,0.625018194335169,True
p_stay_win,11622,sham,0.5067567567567568,0.5052296118793211,0.3775597291702605,0.632026082026082,True
p_stay_win,11628,active,0.8570075757575758,0.8174949387833799,0.6662028683424589,0.9237894285101208,True
p_stay_win,11628,sham,0.6263616557734205,0.563558535762483,0.4387450159489633,0.6925987088855045,True
p_stay_win,11631,active,0.9659090909090908,0.975609756097561,0.894154917213624,1.0,True
p_stay_win,11631,sham,1.0,0.99,0.9465758547008547,1.0,True
p_stay_win,11681,active,0.9093617021276595,0.8862369101047192,0.7703770170859041,0.9750749173970046,True
p_stay_win,11681,sham,0.9473684210526316,0.7651753930753193,0.6022193521448485,0.8981038166814027,False
p_stay_win,11854,active,0.9534883720930232,0.9341848285813803,0.817609126984127,1.0,True
p_stay_win,11854,sham,0.9736842105263157,0.9667189952904238,0.8774498341549737,1.0,True
p_stay_win,11861,active,0.7538902538902539,0.7321428571428572,0.5746212121212122,0.8772770579268292,True
p_stay_win,11861,sham,0.7288888888888889,0.7392506142506143,0.5727559523809523,0.8727795193312435,True
p_stay_win,11885,active,0.9335426478283622,0.9193671897513819,0.7969551766063394,0.9895833333333333,True
p_stay_win,11885,sham,0.9897959183673469,0.9859126984126985,0.9086623349566395,1.0,True
p_stay_win,11900,active,0.9116777531411677,0.8662547451365405,0.7408398892773892,0.9642857142857143,True
p_stay_win,11900,sham,0.9545454545454546,0.9159446974548733,0.7810835873983739,0.9888888888888889,True
p_stay_win,11920,active,0.8125,0.7267316017316018,0.5371230195147852,0.8586128048780486,True
p_stay_win,11920,sham,0.7595389507154213,0.6958163956639567,0.5528840825123152,0.8264386928860611,True
p_shift_lose,10369,active,0.5074679943100996,0.5028156328320803,0.3818419080919081,0.6132746408756315,True
p_shift_lose,10369,sham,0.49324324324324326,0.50751287001287,0.3773593073593074,0.635167112299465,True
p_shift_lose,10418,active,0.2727272727272727,0.5517241379310345,0.38579404466501244,0.7142857142857143,False
p_shift_lose,10418,sham,0.5012987012987012,0.5519824016563146,0.41372248122248123,0.6791201298701298,True
p_shift_lose,10541,active,0.6944444444444444,0.5389277389277389,0.40511423254165185,0.66,False
p_shift_lose,10541,sham,0.6490147783251232,0.5468830954541704,0.4131590909090909,0.6800809822361545,True
p_shift_lose,10559,active,0.5139639639639639,0.565334987593052,0.44182186447811445,0.6790522411616161,True
p_shift_lose,10559,sham,0.3536931818181818,0.5346439974457216,0.4081824712643678,0.668209939148073,False
p_shift_lose,10589,active,0.4753694581280788,0.4765463250517598,0.3341092375366569,0.6196455938697318,True
p_shift_lose,10589,sham,0.3538011695906432,0.5500544662309368,0.4099206349206349,0.6766717657342657,False
p_shift_lose,10590,active,0.5161290322580645,0.5632936507936508,0.4287448806980057,0.6885320153702507,True
p_shift_lose,10590,sham,0.5495495495495495,0.5878787878787879,0.45874299719887957,0.7190964128464128,True
p_shift_lose,10606,active,0.45270270270270274,0.5019426822607397,0.3844556564068759,0.6131190947044602,True
p_shift_lose,10606,sham,0.47058823529411764,0.5060975609756098,0.35647727272727275,0.6518841911764703,True
p_shift_lose,10608,active,0.6944045911047346,0.5598960997442455,0.4362335954718493,0.6944773965141613,True
p_shift_lose,10608,sham,0.6651785714285714,0.5254823649309333,0.40361742424242425,0.6666788073038072,True
p_shift_lose,10617,active,0.2896551724137931,0.4547043010752688,0.28224158653846154,0.5900000000000001,True
p_shift_lose,10617,sham,0.574744295830055,0.5674555707450444,0.43159463744141163,0.7074918831168829,True
p_shift_lose,10636,active,0.23669467787114845,0.3936342592592592,0.2578485576923077,0.5441027667984188,False
p_shift_lose,10636,sham,0.375,0.4418672128349548,0.30537719298245614,0.6005520353302611,True
p_shift_lose,10638,active,0.413312693498452,0.4667954774662092,0.3396531315308255,0.6018382034632034,True
p_shift_lose,10638,sham,0.422979797979798,0.5053261994051468,0.38276632151632156,0.6283974358974359,True
p_shift_lose,10641,active,0.6093073593073594,0.5900000000000001,0.4668037677488282,0.7037590579710145,True
p_shift_lose,10641,sham,0.5075757575757576,0.5902469308837905,0.47291666666666665,0.7076033991551233,True
p_shift_lose,10649,active,0.537405303030303,0.5529761904761905,0.431497668997669,0.6836305559183318,True
p_shift_lose,10649,sham,0.5,0.5284183596810372,0.3778799019607843,0.6672051282051281,True
p_shift_lose,10656,active,0.8981481481481481,0.543664477285167,0.4054597333560748,0.6747535842293905,False
p_shift_lose,10656,sham,0.95,0.5335887611749681,0.41417746655518395,0.6575563335074204,False
p_shift_lose,10661,active,0.4892156862745098,0.5437979539641944,0.4141522988505747,0.6817431561996777,True
p_shift_lose,10661,sham,0.7538461538461538,0.5785960591133005,0.45997216865357643,0.7163433888433888,False
p_shift_lose,10685,active,0.8073684210526315,0.5432900432900433,0.3980263157894737,0.6641340984284532,False
p_shift_lose,10685,sham,0.8106249999999999,0.5558416046319272,0.4218630268199234,0.7026815113296435,False
p_shift_lose,10741,active,0.6423160173160174,0.5547452547452547,0.4129676007955618,0.6848828945742181,True
p_shift_lose,10741,sham,0.8156862745098039,0.49520077132486384,0.3258842592592593,0.6436097709834921,False
p_shift_lose,10804,active,0.5294117647058824,0.5588235294117647,0.3939393939393939,0.7333333333333333,True
p_shift_lose,10804,sham,0.6013071895424837,0.5707417582417582,0.43409873583260683,0.6944444444444444,True
p_shift_lose,10809,active,0.5962962962962963,0.5402387467604859,0.40624115826702034,0.6807291666666666,True
p_shift_lose,10809,sham,0.792022792022792,0.5833333333333333,0.456757183908046,0.7118301435406695,False
p_shift_lose,10810,active,0.626984126984127,0.5735082485082486,0.4464471726190476,0.6920526960784313,True
p_shift_lose,10810,sham,0.4149797570850202,0.5461204013377927,0.41967592592592595,0.65612188057041,False
p_shift_lose,10862,active,0.9444444444444444,0.5326086956521738,0.39875,0.6594712643678158,False
p_shift_lose,10862,sham,0.6442307692307692,0.5370090548953027,0.40411069666779514,0.6657967032967033,True
p_shift_lose,10866,active,0.5584045584045584,0.5686755952380952,0.44038616139144504,0.6929950493781629,True
p_shift_lose,10866,sham,0.42813588850174217,0.5065894650543143,0.37481263010200394,0.6116890244876018,True
p_shift_lose,10886,active,0.7513904338153504,0.5569098939494599,0.4280356443399922,0.6711879323122528,False
p_shift_lose,10886,sham,0.4657142857142857,0.5422275823415978,0.4002120535714286,0.6848563801789608,True
p_shift_lose,10896,active,0.38571428571428573,0.5083426028921023,0.3884189358531464,0.6457923224582817,False
p_shift_lose,10896,sham,0.4638655462184874,0.5056915306915307,0.38504658385093166,0.6317790778928153,True
p_shift_lose,10950,active,0.582051282051282,0.5811628354471097,0.45961042572555366,0.6990327380952379,True
p_shift_lose,10950,sham,0.5241935483870968,0.529514742014742,0.3807009109311741,0.6725013904338154,True
p_shift_lose,10951,active,0.6228070175438596,0.5214285714285714,0.4023740365063603,0.644265786523851,True
p_shift_lose,10951,sham,0.6150221729490022,0.5137270605916785,0.3938547839097394,0.6353182417888773,True
p_shift_lose,10998,active,0.6153846153846154,0.5454545454545454,0.3502791563275434,0.7172857142857142,True
p_shift_lose,10998,sham,0.5945378151260504,0.5486268225238814,0.4227904040404041,0.6816617647058819,True
p_shift_lose,11016,active,0.8185550082101807,0.5531702492909389,0.4412411582670203,0.6789114219114217,False
p_shift_lose,11016,sham,0.7078787878787879,0.576477698157015,0.4570982142857143,0.6910593629343629,False
p_shift_lose,11030,active,0.673998044965787,0.5528085778085778,0.4158136889991728,0.670305367843937,False
p_shift_lose,11030,sham,0.5486111111111112,0.5269484056248762,0.4125460568842922,0.6510225885225884,True
