trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,2,stimulation,active,0,2,28,3,36,left,right,,,,,2000.0,250.0,5.763934135437012,5.763937473297119,9984,1,31,m,2025-08-26_18-48-45
1,2,stimulation,active,1,2,28,3,36,right,left,1.0,1122.1749782562256,False,True,2000.0,250.0,11.142770290374756,11.142773866653442,9984,1,31,m,2025-08-26_18-48-45
2,2,stimulation,active,2,2,28,3,36,right,left,2.0,0.27751922607421875,True,True,2000.0,250.0,15.398667335510254,15.398667335510254,9984,1,31,m,2025-08-26_18-48-45
3,2,stimulation,active,3,2,28,3,36,left,right,1.0,875.5354881286621,False,False,2000.0,250.0,20.530200719833374,20.530202388763428,9984,1,31,m,2025-08-26_18-48-45
4,2,stimulation,active,4,2,28,3,36,left,right,2.0,1231.623888015747,True,True,2000.0,250.0,26.01830291748047,26.018304586410522,9984,1,31,m,2025-08-26_18-48-45
5,2,stimulation,active,5,2,28,3,36,right,left,1.0,467.7424430847168,False,False,2000.0,250.0,30.7416672706604,30.741668701171875,9984,1,31,m,2025-08-26_18-48-45
6,2,stimulation,active,6,2,28,3,36,left,right,1.0,1264.9457454681396,False,False,2000.0,250.0,36.263476848602295,36.26347780227661,9984,1,31,m,2025-08-26_18-48-45
7,2,stimulation,active,7,2,28,3,36,left,right,1.0,1052.8204441070557,False,False,2000.0,250.0,41.57279062271118,41.57279181480408,9984,1,31,m,2025-08-26_18-48-45
8,2,stimulation,active,8,2,28,3,36,right,left,1.0,1095.7584381103516,False,False,2000.0,250.0,46.92451238632202,46.92451357841492,9984,1,31,m,2025-08-26_18-48-45
9,2,stimulation,active,9,2,28,3,36,right,left,1.0,1195.702075958252,False,False,2000.0,250.0,52.37665247917175,52.37665390968323,9984,1,31,m,2025-08-26_18-48-45
