trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,2,29,42,35,left,right,1,1141.3004398345947,False,True,2000.0,250.0,7033.585151672363,5.403803110122681,yes,10656,1,24,M,2026-02-24_14-55-51
1,8,post_stimulation,baseline,1,2,29,42,35,right,left,1,656.0451984405518,False,False,2000.0,250.0,7038.502028226852,10.320679426193237,yes,10656,1,24,M,2026-02-24_14-55-51
2,8,post_stimulation,baseline,2,2,29,42,35,left,right,2,557.0898056030273,True,True,2000.0,250.0,7043.321071147919,15.139722108840942,yes,10656,1,24,M,2026-02-24_14-55-51
3,8,post_stimulation,baseline,3,2,29,42,35,left,right,2,328.48453521728516,True,True,2000.0,250.0,7047.9111328125,19.72978401184082,yes,10656,1,24,M,2026-02-24_14-55-51
4,8,post_stimulation,baseline,4,2,29,42,35,right,left,2,414.6416187286377,True,True,2000.0,250.0,7052.586627244949,24.405279874801636,yes,10656,1,24,M,2026-02-24_14-55-51
5,8,post_stimulation,baseline,5,2,29,42,35,left,right,2,475.57520866394043,True,True,2000.0,250.0,7057.323001623154,29.141652584075928,yes,10656,1,24,M,2026-02-24_14-55-51
6,8,post_stimulation,baseline,6,2,29,42,35,left,right,2,595.0298309326172,True,True,2000.0,250.0,7062.179803371429,33.998454332351685,yes,10656,1,24,M,2026-02-24_14-55-51
7,8,post_stimulation,baseline,7,2,29,42,35,right,left,2,395.6618309020996,True,True,2000.0,250.0,7066.837440252304,38.65609097480774,yes,10656,1,24,M,2026-02-24_14-55-51
8,8,post_stimulation,baseline,8,2,29,42,35,right,left,2,397.4463939666748,True,True,2000.0,250.0,7071.496400117874,43.31505107879639,yes,10656,1,24,M,2026-02-24_14-55-51
9,8,post_stimulation,baseline,9,2,29,42,35,left,right,2,463.1071090698242,True,True,2000.0,250.0,7076.220969676971,48.0396203994751,yes,10656,1,24,M,2026-02-24_14-55-51
10,8,post_stimulation,baseline,10,2,29,42,35,right,left,2,390.99645614624023,True,True,2000.0,250.0,7080.873766899109,52.69241738319397,yes,10656,1,24,M,2026-02-24_14-55-51
11,8,post_stimulation,baseline,11,2,29,42,35,left,right,2,364.86339569091797,True,True,2000.0,250.0,7085.500447273254,57.31909799575806,yes,10656,1,24,M,2026-02-24_14-55-51
12,8,post_stimulation,baseline,12,2,29,42,35,left,right,2,589.1427993774414,True,True,2000.0,250.0,7090.351265668869,62.16991686820984,yes,10656,1,24,M,2026-02-24_14-55-51
13,8,post_stimulation,baseline,13,2,29,42,35,right,left,2,461.21764183044434,True,False,2000.0,250.0,7095.07338809967,66.89203882217407,yes,10656,1,24,M,2026-02-24_14-55-51
14,8,post_stimulation,baseline,14,2,29,42,35,left,right,1,381.4501762390137,False,False,2000.0,250.0,7099.717516183853,71.53616905212402,yes,10656,1,24,M,2026-02-24_14-55-51
15,8,post_stimulation,baseline,15,2,29,42,35,left,right,2,358.8826656341553,True,False,2000.0,250.0,7104.337979078293,76.15663051605225,yes,10656,1,24,M,2026-02-24_14-55-51
16,8,post_stimulation,baseline,16,2,29,42,35,left,right,1,444.72527503967285,False,False,2000.0,250.0,7109.043735742569,80.86238694190979,yes,10656,1,24,M,2026-02-24_14-55-51
17,8,post_stimulation,baseline,17,2,29,42,35,right,left,2,658.778190612793,True,False,2000.0,250.0,7113.96379160881,85.7824444770813,yes,10656,1,24,M,2026-02-24_14-55-51
18,8,post_stimulation,baseline,18,2,29,42,35,left,right,1,473.9053249359131,False,False,2000.0,250.0,7118.699418067932,90.51806950569153,yes,10656,1,24,M,2026-02-24_14-55-51
19,8,post_stimulation,baseline,19,2,29,42,35,right,left,2,706.9497108459473,True,True,2000.0,250.0,7123.668058872223,95.48670935630798,yes,10656,1,24,M,2026-02-24_14-55-51
20,8,post_stimulation,baseline,20,2,29,42,35,right,left,2,496.2027072906494,True,True,2000.0,250.0,7128.426520347595,100.24517130851746,yes,10656,1,24,M,2026-02-24_14-55-51
21,8,post_stimulation,baseline,21,2,29,42,35,right,left,2,415.785551071167,True,True,2000.0,250.0,7133.103451251984,104.92210221290588,yes,10656,1,24,M,2026-02-24_14-55-51
22,8,post_stimulation,baseline,22,2,29,42,35,right,left,2,381.7262649536133,True,True,2000.0,250.0,7137.746899366379,109.5655505657196,yes,10656,1,24,M,2026-02-24_14-55-51
23,8,post_stimulation,baseline,23,2,29,42,35,left,right,2,547.248125076294,True,True,2000.0,250.0,7142.555415868759,114.37406659126282,yes,10656,1,24,M,2026-02-24_14-55-51
24,8,post_stimulation,baseline,24,2,29,42,35,right,left,2,910.5319976806641,True,True,2000.0,250.0,7147.727381229401,119.54603219032288,yes,10656,1,24,M,2026-02-24_14-55-51
25,8,post_stimulation,baseline,25,2,29,42,35,right,left,2,444.5056915283203,True,True,2000.0,250.0,7152.432758808136,124.25140976905823,yes,10656,1,24,M,2026-02-24_14-55-51
26,8,post_stimulation,baseline,26,2,29,42,35,right,left,2,427.16097831726074,True,True,2000.0,250.0,7157.121519088745,128.94017004966736,yes,10656,1,24,M,2026-02-24_14-55-51
27,8,post_stimulation,baseline,27,2,29,42,35,left,right,2,444.77367401123047,True,True,2000.0,250.0,7161.827326774597,133.6459777355194,yes,10656,1,24,M,2026-02-24_14-55-51
