trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,1,baseline,baseline,0,1,25,8,13,left,right,1.0,1525.8359909057617,True,True,2000.0,250.0,18.063907861709595,5.824563980102539,9904,1,31,M,2025-10-17_11-33-03
1,1,baseline,baseline,1,1,25,8,13,left,right,2.0,948.192834854126,False,False,2000.0,250.0,23.4236261844635,11.184282302856445,9904,1,31,M,2025-10-17_11-33-03
2,1,baseline,baseline,2,1,25,8,13,left,right,1.0,1403.1448364257812,True,True,2000.0,250.0,29.120670080184937,16.88132405281067,9904,1,31,M,2025-10-17_11-33-03
3,1,baseline,baseline,3,1,25,8,13,right,left,1.0,1689.4080638885498,True,True,2000.0,250.0,35.10176110267639,22.862415075302124,9904,1,31,M,2025-10-17_11-33-03
4,1,baseline,baseline,4,1,25,8,13,left,right,2.0,373.0587959289551,False,False,2000.0,250.0,39.767112016677856,27.52776598930359,9904,1,31,M,2025-10-17_11-33-03
5,1,baseline,baseline,5,1,25,8,13,left,right,2.0,389.67394828796387,False,False,2000.0,250.0,44.45108890533447,32.2117440700531,9904,1,31,M,2025-10-17_11-33-03
6,1,baseline,baseline,6,1,25,8,13,left,right,,,,,2000.0,250.0,50.24309587478638,38.00375008583069,9904,1,31,M,2025-10-17_11-33-03
7,1,baseline,baseline,7,1,25,8,13,right,left,,,,,2000.0,250.0,56.03509593009949,43.79574990272522,9904,1,31,M,2025-10-17_11-33-03
8,1,baseline,baseline,8,1,25,8,13,right,left,,,,,2000.0,250.0,61.836185932159424,49.59684109687805,9904,1,31,M,2025-10-17_11-33-03
9,1,baseline,baseline,9,1,25,8,13,right,left,2.0,339.31708335876465,False,True,2000.0,250.0,66.4673821926117,54.22803711891174,9904,1,31,M,2025-10-17_11-33-03
10,1,baseline,baseline,10,1,25,8,13,left,right,,,,,2000.0,250.0,72.26211905479431,60.022773027420044,9904,1,31,M,2025-10-17_11-33-03
11,1,baseline,baseline,11,1,25,8,13,right,left,,,,,2000.0,250.0,78.05670213699341,65.81735706329346,9904,1,31,M,2025-10-17_11-33-03
12,1,baseline,baseline,12,1,25,8,13,left,right,,,,,2000.0,250.0,83.85040593147278,71.61106014251709,9904,1,31,M,2025-10-17_11-33-03
13,1,baseline,baseline,13,1,25,8,13,right,left,1.0,237.27893829345703,True,True,2000.0,250.0,88.38141918182373,76.14207410812378,9904,1,31,M,2025-10-17_11-33-03
14,1,baseline,baseline,14,1,25,8,13,left,right,2.0,290.0259494781494,False,False,2000.0,250.0,92.96575593948364,80.72641110420227,9904,1,31,M,2025-10-17_11-33-03
15,1,baseline,baseline,15,1,25,8,13,right,left,2.0,286.9861125946045,False,True,2000.0,250.0,97.54479002952576,85.3054449558258,9904,1,31,M,2025-10-17_11-33-03
16,1,baseline,baseline,16,1,25,8,13,right,left,2.0,288.0430221557617,False,False,2000.0,250.0,102.12405800819397,89.8847119808197,9904,1,31,M,2025-10-17_11-33-03
17,1,baseline,baseline,17,1,25,8,13,left,right,2.0,1180.9921264648438,False,False,2000.0,250.0,107.59747314453125,95.3581280708313,9904,1,31,M,2025-10-17_11-33-03
18,1,baseline,baseline,18,1,25,8,13,left,right,1.0,1459.3241214752197,True,False,2000.0,250.0,113.34952783584595,101.11018300056458,9904,1,31,M,2025-10-17_11-33-03
19,1,baseline,baseline,19,1,25,8,13,left,right,,,,,2000.0,250.0,119.14594602584839,106.90659999847412,9904,1,31,M,2025-10-17_11-33-03
20,1,baseline,baseline,20,1,25,8,13,right,left,2.0,273.03075790405273,False,True,2000.0,250.0,123.71270418167114,111.47335815429688,9904,1,31,M,2025-10-17_11-33-03
21,1,baseline,baseline,21,1,25,8,13,left,right,2.0,288.4819507598877,False,False,2000.0,250.0,128.29280591011047,116.0534610748291,9904,1,31,M,2025-10-17_11-33-03
22,1,baseline,baseline,22,1,25,8,13,right,left,2.0,254.66537475585938,False,False,2000.0,250.0,132.83993315696716,120.6005871295929,9904,1,31,M,2025-10-17_11-33-03
23,1,baseline,baseline,23,1,25,8,13,right,left,1.0,339.94412422180176,True,False,2000.0,250.0,137.4789080619812,125.23956203460693,9904,1,31,M,2025-10-17_11-33-03
24,1,baseline,baseline,24,1,25,8,13,left,right,1.0,289.8397445678711,True,True,2000.0,250.0,142.06081318855286,129.82146787643433,9904,1,31,M,2025-10-17_11-33-03
25,1,baseline,baseline,0,2,25,8,13,left,right,,,,,2000.0,250.0,147.8552689552307,135.61592411994934,9904,1,31,M,2025-10-17_11-33-03
26,1,baseline,baseline,1,2,25,8,13,right,left,,,,,2000.0,250.0,153.6476502418518,141.40830397605896,9904,1,31,M,2025-10-17_11-33-03
27,1,baseline,baseline,2,2,25,8,13,right,left,,,,,2000.0,250.0,159.44782710075378,147.20848107337952,9904,1,31,M,2025-10-17_11-33-03
28,1,baseline,baseline,3,2,25,8,13,left,right,,,,,2000.0,250.0,165.2387411594391,152.99939608573914,9904,1,31,M,2025-10-17_11-33-03
29,1,baseline,baseline,4,2,25,8,13,right,left,,,,,2000.0,250.0,171.04097390174866,158.80162906646729,9904,1,31,M,2025-10-17_11-33-03
30,1,baseline,baseline,5,2,25,8,13,right,left,,,,,2000.0,250.0,176.84218001365662,164.60283493995667,9904,1,31,M,2025-10-17_11-33-03
31,1,baseline,baseline,6,2,25,8,13,left,right,,,,,2000.0,250.0,182.63679814338684,170.3974530696869,9904,1,31,M,2025-10-17_11-33-03
32,1,baseline,baseline,7,2,25,8,13,left,right,,,,,2000.0,250.0,188.43664002418518,176.1972951889038,9904,1,31,M,2025-10-17_11-33-03
33,1,baseline,baseline,8,2,25,8,13,left,right,,,,,2000.0,250.0,194.2301070690155,181.99076104164124,9904,1,31,M,2025-10-17_11-33-03
34,1,baseline,baseline,9,2,25,8,13,left,right,,,,,2000.0,250.0,200.02850699424744,187.78916215896606,9904,1,31,M,2025-10-17_11-33-03
35,1,baseline,baseline,10,2,25,8,13,left,right,,,,,2000.0,250.0,205.81303095817566,193.57368516921997,9904,1,31,M,2025-10-17_11-33-03
36,1,baseline,baseline,11,2,25,8,13,right,left,,,,,2000.0,250.0,211.5973219871521,199.3579761981964,9904,1,31,M,2025-10-17_11-33-03
37,1,baseline,baseline,12,2,25,8,13,right,left,,,,,2000.0,250.0,217.39523220062256,205.1558861732483,9904,1,31,M,2025-10-17_11-33-03
