trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,2,stimulation,active,0,1,29,49,39,right,left,,,,,2000.0,250.0,5.785650014877319,5.785644054412842,9992,1,31,m,2025-08-14_14-18-55
1,2,stimulation,active,1,1,29,49,39,left,right,1.0,1097.5091457366943,True,True,2000.0,250.0,11.158513069152832,11.158504962921143,9992,1,31,m,2025-08-14_14-18-55
2,2,stimulation,active,2,1,29,49,39,right,left,2.0,14.183759689331055,False,False,2000.0,250.0,15.450086116790771,15.45007610321045,9992,1,31,m,2025-08-14_14-18-55
3,2,stimulation,active,3,1,29,49,39,right,left,1.0,1399.690866470337,True,True,2000.0,250.0,21.12596106529236,21.125951051712036,9992,1,31,m,2025-08-14_14-18-55
4,2,stimulation,active,4,1,29,49,39,left,right,2.0,12.931108474731445,False,False,2000.0,250.0,25.41269087791443,25.412682056427002,9992,1,31,m,2025-08-14_14-18-55
5,2,stimulation,active,5,1,29,49,39,left,right,,,,,2000.0,250.0,31.193210124969482,31.19320011138916,9992,1,31,m,2025-08-14_14-18-55
6,2,stimulation,active,6,1,29,49,39,right,left,,,,,2000.0,250.0,36.96988582611084,36.96987509727478,9992,1,31,m,2025-08-14_14-18-55
7,2,stimulation,active,7,1,29,49,39,right,left,,,,,2000.0,250.0,42.74792289733887,42.747913122177124,9992,1,31,m,2025-08-14_14-18-55
8,2,stimulation,active,8,1,29,49,39,right,left,,,,,2000.0,250.0,48.53483486175537,48.53482508659363,9992,1,31,m,2025-08-14_14-18-55
9,2,stimulation,active,9,1,29,49,39,left,right,,,,,2000.0,250.0,54.30947399139404,54.3094642162323,9992,1,31,m,2025-08-14_14-18-55
10,2,stimulation,active,10,1,29,49,39,right,left,,,,,2000.0,250.0,60.088160037994385,60.08815002441406,9992,1,31,m,2025-08-14_14-18-55
11,2,stimulation,active,11,1,29,49,39,left,right,2.0,3.537893295288086,False,True,2000.0,250.0,64.36326026916504,64.36325001716614,9992,1,31,m,2025-08-14_14-18-55
12,2,stimulation,active,12,1,29,49,39,left,right,2.0,1.0390281677246094,False,False,2000.0,250.0,68.64004707336426,68.64003801345825,9992,1,31,m,2025-08-14_14-18-55
13,2,stimulation,active,13,1,29,49,39,right,left,2.0,1.3141632080078125,False,False,2000.0,250.0,72.91775703430176,72.91774702072144,9992,1,31,m,2025-08-14_14-18-55
14,2,stimulation,active,14,1,29,49,39,left,right,1.0,1148.5319137573242,True,False,2000.0,250.0,78.3413679599762,78.34135818481445,9992,1,31,m,2025-08-14_14-18-55
15,2,stimulation,active,15,1,29,49,39,left,right,1.0,735.8441352844238,True,False,2000.0,250.0,83.35285902023315,83.35284900665283,9992,1,31,m,2025-08-14_14-18-55
