trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,1,baseline,baseline,0,2,27,41,46,right,left,2.0,1154.961109161377,True,True,2000.0,250.0,5.437445163726807,5.437448024749756,9992,1,31,m,2025-08-19_14-50-21
1,1,baseline,baseline,1,2,27,41,46,right,left,1.0,997.5917339324951,False,True,2000.0,250.0,10.712553977966309,10.71255898475647,9992,1,31,m,2025-08-19_14-50-21
2,1,baseline,baseline,2,2,27,41,46,left,right,1.0,1114.232063293457,False,False,2000.0,250.0,16.108198881149292,16.10819911956787,9992,1,31,m,2025-08-19_14-50-21
3,1,baseline,baseline,3,2,27,41,46,right,left,1.0,695.1107978820801,False,False,2000.0,250.0,21.081067085266113,21.081067085266113,9992,1,31,m,2025-08-19_14-50-21
4,1,baseline,baseline,4,2,27,41,46,left,right,2.0,1636.8193626403809,True,True,2000.0,250.0,26.99403691291809,26.994038105010986,9992,1,31,m,2025-08-19_14-50-21
5,1,baseline,baseline,5,2,27,41,46,right,left,2.0,544.4941520690918,True,True,2000.0,250.0,31.819322109222412,31.81932306289673,9992,1,31,m,2025-08-19_14-50-21
6,1,baseline,baseline,6,2,27,41,46,left,right,2.0,489.8529052734375,True,True,2000.0,250.0,36.58903098106384,36.58903503417969,9992,1,31,m,2025-08-19_14-50-21
7,1,baseline,baseline,7,2,27,41,46,left,right,2.0,455.72805404663086,True,True,2000.0,250.0,41.32443284988403,41.32443308830261,9992,1,31,m,2025-08-19_14-50-21
8,1,baseline,baseline,8,2,27,41,46,right,left,2.0,576.9510269165039,True,True,2000.0,250.0,46.18055295944214,46.18055295944214,9992,1,31,m,2025-08-19_14-50-21
9,1,baseline,baseline,9,2,27,41,46,right,left,1.0,542.6888465881348,False,False,2000.0,250.0,51.00218176841736,51.00218200683594,9992,1,31,m,2025-08-19_14-50-21
10,1,baseline,baseline,10,2,27,41,46,right,left,1.0,494.617223739624,False,False,2000.0,250.0,55.774986028671265,55.77498722076416,9992,1,31,m,2025-08-19_14-50-21
11,1,baseline,baseline,11,2,27,41,46,right,left,1.0,679.513692855835,False,False,2000.0,250.0,60.735867977142334,60.73587203025818,9992,1,31,m,2025-08-19_14-50-21
12,1,baseline,baseline,12,2,27,41,46,right,left,2.0,1151.0200500488281,True,True,2000.0,250.0,66.16974592208862,66.16974592208862,9992,1,31,m,2025-08-19_14-50-21
13,1,baseline,baseline,13,2,27,41,46,right,left,2.0,1843.2600498199463,True,True,2000.0,250.0,72.29367899894714,72.2936782836914,9992,1,31,m,2025-08-19_14-50-21
14,1,baseline,baseline,14,2,27,41,46,right,left,2.0,1656.6619873046875,True,True,2000.0,250.0,78.22639203071594,78.22640013694763,9992,1,31,m,2025-08-19_14-50-21
15,1,baseline,baseline,15,2,27,41,46,right,left,,,,,2000.0,250.0,83.99893188476562,83.99893403053284,9992,1,31,m,2025-08-19_14-50-21
