941	2225	556	510	0	0	0	0	1783699756510
948	2210	588	486	0	0	0	0	1783699758095
950	2194	0	481	0	0	0	0	1783699759477
982	2290	598	0	0	0	0	0	1783699760699
981	2249	609	487	0	0	0	0	1783699761707
976	2299	604	503	0	0	0	0	1783699762698
951	2238	603	488	0	0	0	0	1783699763708
954	2260	620	504	0	0	0	0	1783699764705
994	2212	606	501	0	0	0	0	1783699765707
964	2294	615	482	0	0	0	0	1783699766698
979	2252	621	502	0	0	0	0	1783699767704
980	2234	610	499	0	0	0	0	1783699768704
956	2231	601	502	0	0	0	0	1783699769706
967	2296	618	490	0	0	0	0	1783699770861
972	2269	600	498	0	0	0	0	1783699771706
988	2296	610	487	0	0	0	0	1783699772698
964	2242	604	486	0	0	0	0	1783699773705
996	2297	599	494	0	0	0	0	1783699774711
981	2221	609	488	0	0	0	0	1783699775707
960	2221	618	504	0	0	0	0	1783699776702
980	2198	612	499	0	0	0	0	1783699777701
961	2272	616	489	0	0	0	0	1783699778698
977	2225	611	501	0	0	0	0	1783699779700
957	2237	614	499	0	0	0	0	1783699780698
988	2209	614	490	0	0	0	0	1783699781707
984	2222	601	482	0	0	0	0	1783699782704
988	2262	604	503	0	0	0	0	1783699783703
975	2250	609	502	0	0	0	0	1783699784699
981	2227	609	503	0	0	0	0	1783699785698
969	2272	598	492	0	0	0	0	1783699786698
979	2300	620	489	0	0	0	0	1783699787718
975	2272	604	501	0	0	0	0	1783699788715
973	2239	600	488	0	0	0	0	1783699789723
972	2219	599	485	0	0	0	0	1783699791982
986	2297	620	498	0	0	0	0	1783699792981
988	2295	618	493	0	0	0	0	1783699793999
971	2203	609	489	0	0	0	0	1783699795003
969	2221	610	482	0	0	0	0	1783699796009
975	2213	606	501	0	0	0	0	1783699797002
984	2269	616	484	0	0	0	0	1783699798013
970	2265	598	489	0	0	0	0	1783699799018
964	2209	621	504	0	0	0	0	1783699800011
953	2274	595	481	0	0	0	0	1783699801014
973	2282	605	494	0	0	0	0	1783699802016
955	2244	618	482	0	0	0	0	1783699803018
957	2299	596	499	0	0	0	0	1783699804010
953	2251	618	482	0	0	0	0	1783699805018
953	2227	597	481	0	0	0	0	1783699806010
995	2206	610	484	0	0	0	0	1783699807019
972	2218	617	490	0	0	0	0	1783699808010
953	2236	601	485	0	0	0	0	1783699809019
970	2196	609	504	0	0	0	0	1783699810011
996	2219	622	498	0	0	0	0	1783699811018
952	2265	605	489	0	0	0	0	1783699812016
951	2210	610	504	0	0	0	0	1783699813018
995	2270	619	483	0	0	0	0	1783699814017
961	2222	612	490	0	0	0	0	1783699815012
989	2288	614	484	0	0	0	0	1783699816016
969	2249	615	486	0	0	0	0	1783699817017
994	2208	595	485	0	0	0	0	1783699818032
970	2296	600	488	0	0	0	0	1783699819032
955	2296	614	489	0	0	0	0	1783699820026
989	2253	604	494	0	0	0	0	1783699821033
960	2229	598	499	0	0	0	0	1783699822027
961	2285	612	490	0	0	0	0	1783699823030
977	2235	602	485	0	0	0	0	1783699824042
985	2300	595	483	0	0	0	0	1783699825052
967	2246	605	498	0	0	0	0	1783699826042
973	2274	605	485	0	0	0	0	1783699827052
988	2286	619	494	0	0	0	0	1783699828042
987	2296	613	492	0	0	0	0	1783699829052
955	2281	614	496	0	0	0	0	1783699830043
961	2280	622	485	0	0	0	0	1783699831051
990	2224	608	487	0	0	0	0	1783699832055
996	2289	607	493	0	0	0	0	1783699833051
965	2258	609	497	0	0	0	0	1783699834059
968	2237	616	504	0	0	0	0	1783699835058
951	2243	599	493	0	0	0	0	1783699836058
959	2254	607	483	0	0	0	0	1783699837067
956	2268	615	499	0	0	0	0	1783699838058
972	2299	616	498	0	0	0	0	1783699839066
955	2273	595	487	0	0	0	0	1783699840057
951	2255	613	484	0	0	0	0	1783699841067
978	2239	622	482	0	0	0	0	1783699842062
980	2254	603	498	0	0	0	0	1783699843066
963	2211	610	481	0	0	0	0	1783699844058
988	2286	605	491	0	0	0	0	1783699845066
981	2242	623	484	0	0	0	0	1783699846058
952	2239	617	491	0	0	0	0	1783699847066
995	2229	595	503	0	0	0	0	1783699848058
980	2287	599	495	0	0	0	0	1783699849062
954	2258	616	493	0	0	0	0	1783699850058
996	2271	610	498	0	0	0	0	1783699851066
986	2223	611	496	0	0	0	0	1783699852059
960	2210	607	483	0	0	0	0	1783699853061
980	2233	621	482	0	0	0	0	1783699854080
985	2282	603	485	0	0	0	0	1783699855074
964	2231	605	503	0	0	0	0	1783699856074
963	2256	614	494	0	0	0	0	1783699857077
972	2237	615	497	0	0	0	0	1783699858076
995	2257	607	481	0	0	0	0	1783699859082
954	2223	599	498	0	0	0	0	1783699860075
979	2194	604	492	0	0	0	0	1783699861089
984	2237	608	494	0	0	0	0	1783699862090
956	2230	597	498	0	0	0	0	1783699863098
981	2219	604	495	0	0	0	0	1783699864089
967	2235	615	490	0	0	0	0	1783699865098
972	2270	620	494	0	0	0	0	1783699866111
986	2251	611	502	0	0	0	0	1783699867105
991	2256	596	489	0	0	0	0	1783699868106
954	2285	607	494	0	0	0	0	1783699869120
955	2266	598	503	0	0	0	0	1783699870121
950	2235	609	498	0	0	0	0	1783699871131
979	2302	616	485	0	0	0	0	1783699872123
994	2285	604	491	0	0	0	0	1783699873136
953	2224	597	493	0	0	0	0	1783699874139
962	2277	598	482	0	0	0	0	1783699875136
960	2209	603	482	0	0	0	0	1783699876137
985	2202	605	503	0	0	0	0	1783699877137
986	2286	621	494	0	0	0	0	1783699878139
971	2231	610	500	0	0	0	0	1783699879136
986	2254	597	492	0	0	0	0	1783699880139
958	2272	597	488	0	0	0	0	1783699881152
954	2204	615	494	0	0	0	0	1783699882151
984	2273	620	493	0	0	0	0	1783699883168
952	2289	615	487	0	0	0	0	1783699884170
955	2218	613	498	0	0	0	0	1783699885184
966	2214	609	498	0	0	0	0	1783699886186
986	2273	614	481	0	0	0	0	1783699887185
957	2236	607	490	0	0	0	0	1783699888185
987	2280	599	498	0	0	0	0	1783699889184
986	2222	615	496	0	0	0	0	1783699890187
981	2234	597	494	0	0	0	0	1783699891196
983	2242	609	488	0	0	0	0	1783699892208
976	2282	596	493	0	0	0	0	1783699893214
953	2283	595	492	0	0	0	0	1783699894218
991	2265	623	481	0	0	0	0	1783699895217
989	2251	604	504	0	0	0	0	1783699896219
969	2296	601	488	0	0	0	0	1783699897226
968	2232	606	484	0	0	0	0	1783699898216
979	2259	611	494	0	0	0	0	1783699899232
959	2259	612	493	0	0	0	0	1783699900235
993	2283	599	481	0	0	0	0	1783699901246
974	2286	604	483	0	0	0	0	1783699902245
977	2246	599	483	0	0	0	0	1783699903248
984	2295	621	485	0	0	0	0	1783699904250
979	2224	610	483	0	0	0	0	1783699905264
973	2257	621	481	0	0	0	0	1783699906280
