trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,1,baseline,baseline,0,1,29,1,5,right,left,2,999.4878768920898,False,True,2000.0,250.0,5.279034852981567,5.279032945632935,9902,1,31,M,2025-10-17_10-28-58
1,1,baseline,baseline,1,1,29,1,5,right,left,1,542.572021484375,True,True,2000.0,250.0,10.095799684524536,10.095796823501587,9902,1,31,M,2025-10-17_10-28-58
2,1,baseline,baseline,2,1,29,1,5,right,left,2,744.610071182251,False,False,2000.0,250.0,15.117707014083862,15.117702722549438,9902,1,31,M,2025-10-17_10-28-58
3,1,baseline,baseline,3,1,29,1,5,left,right,2,1202.0959854125977,False,False,2000.0,250.0,20.595226764678955,20.595221996307373,9902,1,31,M,2025-10-17_10-28-58
4,1,baseline,baseline,4,1,29,1,5,right,left,2,996.1299896240234,False,True,2000.0,250.0,25.86730980873108,25.867305994033813,9902,1,31,M,2025-10-17_10-28-58
5,1,baseline,baseline,5,1,29,1,5,right,left,1,660.444974899292,True,True,2000.0,250.0,30.803377866744995,30.803375005722046,9902,1,31,M,2025-10-17_10-28-58
6,1,baseline,baseline,6,1,29,1,5,right,left,2,389.2838954925537,False,False,2000.0,250.0,35.4667227268219,35.466718912124634,9902,1,31,M,2025-10-17_10-28-58
7,1,baseline,baseline,7,1,29,1,5,right,left,2,810.5018138885498,False,True,2000.0,250.0,40.55230784416199,40.55230379104614,9902,1,31,M,2025-10-17_10-28-58
8,1,baseline,baseline,8,1,29,1,5,left,right,2,475.42500495910645,False,False,2000.0,250.0,45.3047559261322,45.304752826690674,9902,1,31,M,2025-10-17_10-28-58
9,1,baseline,baseline,9,1,29,1,5,right,left,2,357.98096656799316,False,False,2000.0,250.0,49.9385449886322,49.93854093551636,9902,1,31,M,2025-10-17_10-28-58
10,1,baseline,baseline,10,1,29,1,5,right,left,2,541.1331653594971,False,True,2000.0,250.0,54.754541873931885,54.75453782081604,9902,1,31,M,2025-10-17_10-28-58
11,1,baseline,baseline,11,1,29,1,5,left,right,1,610.1460456848145,True,True,2000.0,250.0,59.641740798950195,59.641737937927246,9902,1,31,M,2025-10-17_10-28-58
12,1,baseline,baseline,12,1,29,1,5,right,left,2,884.1648101806641,False,False,2000.0,250.0,64.80378293991089,64.80378007888794,9902,1,31,M,2025-10-17_10-28-58
13,1,baseline,baseline,13,1,29,1,5,right,left,2,645.2553272247314,False,True,2000.0,250.0,69.72623682022095,69.72623300552368,9902,1,31,M,2025-10-17_10-28-58
14,1,baseline,baseline,14,1,29,1,5,right,left,2,609.7190380096436,False,False,2000.0,250.0,74.61233472824097,74.61233305931091,9902,1,31,M,2025-10-17_10-28-58
15,1,baseline,baseline,15,1,29,1,5,left,right,2,843.6710834503174,False,False,2000.0,250.0,79.73458695411682,79.73458290100098,9902,1,31,M,2025-10-17_10-28-58
16,1,baseline,baseline,16,1,29,1,5,left,right,2,952.1887302398682,False,False,2000.0,250.0,84.96605587005615,84.96605205535889,9902,1,31,M,2025-10-17_10-28-58
17,1,baseline,baseline,17,1,29,1,5,right,left,1,2.1698474884033203,True,True,2000.0,250.0,89.24514579772949,89.24514293670654,9902,1,31,M,2025-10-17_10-28-58
18,1,baseline,baseline,18,1,29,1,5,left,right,1,218.22071075439453,True,False,2000.0,250.0,93.73989081382751,93.73988771438599,9902,1,31,M,2025-10-17_10-28-58
19,1,baseline,baseline,19,1,29,1,5,right,left,2,814.9518966674805,False,True,2000.0,250.0,98.83343577384949,98.83343195915222,9902,1,31,M,2025-10-17_10-28-58
20,1,baseline,baseline,20,1,29,1,5,right,left,2,765.4232978820801,False,False,2000.0,250.0,103.87637877464294,103.87637591362,9902,1,31,M,2025-10-17_10-28-58
21,1,baseline,baseline,21,1,29,1,5,left,right,2,305.65595626831055,False,True,2000.0,250.0,108.45866870880127,108.458664894104,9902,1,31,M,2025-10-17_10-28-58
22,1,baseline,baseline,22,1,29,1,5,right,left,2,1174.264907836914,False,False,2000.0,250.0,113.90778088569641,113.90777802467346,9902,1,31,M,2025-10-17_10-28-58
23,1,baseline,baseline,23,1,29,1,5,left,right,2,918.8389778137207,False,False,2000.0,250.0,119.10657382011414,119.10657095909119,9902,1,31,M,2025-10-17_10-28-58
24,1,baseline,baseline,24,1,29,1,5,right,left,1,288.5921001434326,True,True,2000.0,250.0,123.67399668693542,123.67399287223816,9902,1,31,M,2025-10-17_10-28-58
25,1,baseline,baseline,25,1,29,1,5,left,right,2,440.3231143951416,False,False,2000.0,250.0,128.3923888206482,128.39238500595093,9902,1,31,M,2025-10-17_10-28-58
26,1,baseline,baseline,26,1,29,1,5,right,left,2,561.1240863800049,False,False,2000.0,250.0,133.23150491714478,133.23150086402893,9902,1,31,M,2025-10-17_10-28-58
27,1,baseline,baseline,27,1,29,1,5,left,right,1,426.07784271240234,True,True,2000.0,250.0,137.93443775177002,137.93443393707275,9902,1,31,M,2025-10-17_10-28-58
28,1,baseline,baseline,28,1,29,1,5,left,right,1,392.3330307006836,True,True,2000.0,250.0,142.60480380058289,142.60479998588562,9902,1,31,M,2025-10-17_10-28-58
29,1,baseline,baseline,0,2,29,1,5,right,left,1,457.89384841918945,False,False,2000.0,250.0,147.33985996246338,147.33985781669617,9902,1,31,M,2025-10-17_10-28-58
30,1,baseline,baseline,1,2,29,1,5,left,right,1,833.0910205841064,False,False,2000.0,250.0,152.45063400268555,152.45062971115112,9902,1,31,M,2025-10-17_10-28-58
31,1,baseline,baseline,2,2,29,1,5,left,right,1,646.9461917877197,False,False,2000.0,250.0,157.37285089492798,157.3728470802307,9902,1,31,M,2025-10-17_10-28-58
32,1,baseline,baseline,3,2,29,1,5,right,left,1,664.7160053253174,False,False,2000.0,250.0,162.3140869140625,162.31408286094666,9902,1,31,M,2025-10-17_10-28-58
33,1,baseline,baseline,4,2,29,1,5,right,left,1,746.4520931243896,False,False,2000.0,250.0,167.33803486824036,167.3380310535431,9902,1,31,M,2025-10-17_10-28-58
34,1,baseline,baseline,5,2,29,1,5,right,left,1,574.8159885406494,False,False,2000.0,250.0,172.18905401229858,172.18904995918274,9902,1,31,M,2025-10-17_10-28-58
35,1,baseline,baseline,6,2,29,1,5,right,left,1,732.4111461639404,False,False,2000.0,250.0,177.1991307735443,177.19912695884705,9902,1,31,M,2025-10-17_10-28-58
36,1,baseline,baseline,7,2,29,1,5,left,right,1,473.8020896911621,False,False,2000.0,250.0,181.94697093963623,181.94696807861328,9902,1,31,M,2025-10-17_10-28-58
37,1,baseline,baseline,8,2,29,1,5,left,right,1,526.7419815063477,False,False,2000.0,250.0,186.7494306564331,186.74942779541016,9902,1,31,M,2025-10-17_10-28-58
38,1,baseline,baseline,9,2,29,1,5,right,left,1,408.400297164917,False,True,2000.0,250.0,191.4330587387085,191.43305492401123,9902,1,31,M,2025-10-17_10-28-58
39,1,baseline,baseline,10,2,29,1,5,right,left,1,356.9071292877197,False,False,2000.0,250.0,196.0659577846527,196.06595396995544,9902,1,31,M,2025-10-17_10-28-58
40,1,baseline,baseline,11,2,29,1,5,left,right,1,459.6107006072998,False,False,2000.0,250.0,200.80189871788025,200.8018958568573,9902,1,31,M,2025-10-17_10-28-58
41,1,baseline,baseline,12,2,29,1,5,right,left,2,1078.0460834503174,True,False,2000.0,250.0,206.15526390075684,206.1552608013153,9902,1,31,M,2025-10-17_10-28-58
42,1,baseline,baseline,13,2,29,1,5,right,left,2,560.5611801147461,True,False,2000.0,250.0,210.99210381507874,210.99210000038147,9902,1,31,M,2025-10-17_10-28-58
43,1,baseline,baseline,14,2,29,1,5,right,left,2,676.5718460083008,True,False,2000.0,250.0,215.9448447227478,215.94484090805054,9902,1,31,M,2025-10-17_10-28-58
44,1,baseline,baseline,15,2,29,1,5,right,left,1,478.107213973999,False,True,2000.0,250.0,220.69867587089539,220.69867181777954,9902,1,31,M,2025-10-17_10-28-58
45,1,baseline,baseline,16,2,29,1,5,left,right,1,553.2891750335693,False,False,2000.0,250.0,225.52840399742126,225.52839970588684,9902,1,31,M,2025-10-17_10-28-58
46,1,baseline,baseline,17,2,29,1,5,right,left,1,460.2828025817871,False,True,2000.0,250.0,230.26616978645325,230.26616597175598,9902,1,31,M,2025-10-17_10-28-58
47,1,baseline,baseline,18,2,29,1,5,left,right,1,611.9978427886963,False,False,2000.0,250.0,235.15493893623352,235.1549370288849,9902,1,31,M,2025-10-17_10-28-58
48,1,baseline,baseline,19,2,29,1,5,left,right,1,375.2310276031494,False,False,2000.0,250.0,239.81077980995178,239.81077599525452,9902,1,31,M,2025-10-17_10-28-58
49,1,baseline,baseline,20,2,29,1,5,left,right,1,524.2910385131836,False,False,2000.0,250.0,244.61353087425232,244.61352801322937,9902,1,31,M,2025-10-17_10-28-58
50,1,baseline,baseline,21,2,29,1,5,left,right,1,476.29690170288086,False,False,2000.0,250.0,249.36798191070557,249.36797785758972,9902,1,31,M,2025-10-17_10-28-58
51,1,baseline,baseline,22,2,29,1,5,left,right,1,404.57797050476074,False,True,2000.0,250.0,254.05148792266846,254.0514838695526,9902,1,31,M,2025-10-17_10-28-58
52,1,baseline,baseline,23,2,29,1,5,left,right,1,882.2073936462402,False,False,2000.0,250.0,259.2104377746582,259.21043395996094,9902,1,31,M,2025-10-17_10-28-58
53,1,baseline,baseline,24,2,29,1,5,left,right,1,1371.1199760437012,False,True,2000.0,250.0,264.86015582084656,264.8601529598236,9902,1,31,M,2025-10-17_10-28-58
54,1,baseline,baseline,25,2,29,1,5,right,left,1,1031.8610668182373,False,False,2000.0,250.0,270.17090368270874,270.17089891433716,9902,1,31,M,2025-10-17_10-28-58
55,1,baseline,baseline,26,2,29,1,5,left,right,1,830.9051990509033,False,False,2000.0,250.0,275.2784118652344,275.27840781211853,9902,1,31,M,2025-10-17_10-28-58
56,1,baseline,baseline,27,2,29,1,5,left,right,1,609.7569465637207,False,True,2000.0,250.0,280.16722798347473,280.1672239303589,9902,1,31,M,2025-10-17_10-28-58
57,1,baseline,baseline,28,2,29,1,5,right,left,1,411.1611843109131,False,False,2000.0,250.0,284.85668683052063,284.8566839694977,9902,1,31,M,2025-10-17_10-28-58
58,1,baseline,baseline,0,1,27,1,5,right,left,1,1423.9180088043213,True,True,2000.0,250.0,290.5600128173828,290.56000876426697,9902,1,31,M,2025-10-17_10-28-58
59,1,baseline,baseline,1,1,27,1,5,left,right,1,575.4799842834473,True,True,2000.0,250.0,295.4114718437195,295.41146898269653,9902,1,31,M,2025-10-17_10-28-58
60,1,baseline,baseline,2,1,27,1,5,left,right,1,473.80805015563965,True,True,2000.0,250.0,300.1591386795044,300.15913486480713,9902,1,31,M,2025-10-17_10-28-58
61,1,baseline,baseline,3,1,27,1,5,right,left,1,882.4660778045654,True,True,2000.0,250.0,305.3168978691101,305.31689381599426,9902,1,31,M,2025-10-17_10-28-58
62,1,baseline,baseline,4,1,27,1,5,right,left,1,409.6047878265381,True,True,2000.0,250.0,310.0025370121002,310.0025336742401,9902,1,31,M,2025-10-17_10-28-58
63,1,baseline,baseline,5,1,27,1,5,left,right,1,306.90598487854004,True,False,2000.0,250.0,314.5884208679199,314.588418006897,9902,1,31,M,2025-10-17_10-28-58
64,1,baseline,baseline,6,1,27,1,5,left,right,1,390.59996604919434,True,False,2000.0,250.0,319.25408577919006,319.2540829181671,9902,1,31,M,2025-10-17_10-28-58
65,1,baseline,baseline,7,1,27,1,5,right,left,2,873.8999366760254,False,False,2000.0,250.0,324.40695667266846,324.4069528579712,9902,1,31,M,2025-10-17_10-28-58
66,1,baseline,baseline,8,1,27,1,5,right,left,2,390.03801345825195,False,True,2000.0,250.0,329.0725257396698,329.07252287864685,9902,1,31,M,2025-10-17_10-28-58
67,1,baseline,baseline,9,1,27,1,5,right,left,2,424.38197135925293,False,True,2000.0,250.0,333.771271944046,333.77126908302307,9902,1,31,M,2025-10-17_10-28-58
68,1,baseline,baseline,10,1,27,1,5,right,left,2,390.06590843200684,False,True,2000.0,250.0,338.43738174438477,338.4373788833618,9902,1,31,M,2025-10-17_10-28-58
69,1,baseline,baseline,11,1,27,1,5,left,right,2,442.1999454498291,False,False,2000.0,250.0,343.15546584129333,343.1554617881775,9902,1,31,M,2025-10-17_10-28-58
