trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,6,stimulation,active,0,1,28,2,41,left,right,1,1536.095142364502,True,True,2000.0,250.0,3024.274147748947,5.799005031585693,no,10617,1,76,F,2026-04-22_11-52-17
1,6,stimulation,active,1,1,28,2,41,right,left,1,689.429759979248,True,True,2000.0,250.0,3029.2253375053406,10.750194549560547,no,10617,1,76,F,2026-04-22_11-52-17
2,6,stimulation,active,2,1,28,2,41,right,left,1,515.643835067749,True,True,2000.0,250.0,3034.002242565155,15.527099370956421,no,10617,1,76,F,2026-04-22_11-52-17
3,6,stimulation,active,3,1,28,2,41,right,left,1,476.9618511199951,True,True,2000.0,250.0,3038.7410476207733,20.265905380249023,no,10617,1,76,F,2026-04-22_11-52-17
4,6,stimulation,active,4,1,28,2,41,left,right,1,625.0989437103271,True,True,2000.0,250.0,3043.6270880699158,25.151947021484375,no,10617,1,76,F,2026-04-22_11-52-17
5,6,stimulation,active,5,1,28,2,41,right,left,1,513.5421752929688,True,True,2000.0,250.0,3048.4017605781555,29.92661738395691,no,10617,1,76,F,2026-04-22_11-52-17
6,6,stimulation,active,6,1,28,2,41,left,right,1,543.5976982116699,True,False,2000.0,250.0,3053.2066514492035,34.73150825500488,no,10617,1,76,F,2026-04-22_11-52-17
7,6,stimulation,active,7,1,28,2,41,right,left,1,686.8791580200195,True,True,2000.0,250.0,3058.1552155017853,39.68007230758667,no,10617,1,76,F,2026-04-22_11-52-17
8,6,stimulation,active,8,1,28,2,41,left,right,1,545.0742244720459,True,False,2000.0,250.0,3062.961573600769,44.486430168151855,no,10617,1,76,F,2026-04-22_11-52-17
9,6,stimulation,active,9,1,28,2,41,right,left,1,511.75498962402344,True,True,2000.0,250.0,3067.734577894211,49.25943446159363,no,10617,1,76,F,2026-04-22_11-52-17
10,6,stimulation,active,10,1,28,2,41,right,left,1,623.7220764160156,True,True,2000.0,250.0,3072.619843006134,54.144699573516846,no,10617,1,76,F,2026-04-22_11-52-17
11,6,stimulation,active,11,1,28,2,41,left,right,1,992.805004119873,True,False,2000.0,250.0,3077.8734295368195,59.39828610420227,no,10617,1,76,F,2026-04-22_11-52-17
12,6,stimulation,active,12,1,28,2,41,right,left,1,461.12561225891113,True,True,2000.0,250.0,3082.5962698459625,64.12112665176392,no,10617,1,76,F,2026-04-22_11-52-17
13,6,stimulation,active,13,1,28,2,41,right,left,1,492.7651882171631,True,False,2000.0,250.0,3087.350361585617,68.87521815299988,no,10617,1,76,F,2026-04-22_11-52-17
14,6,stimulation,active,14,1,28,2,41,right,left,2,835.2839946746826,False,False,2000.0,250.0,3092.446885585785,73.9717423915863,no,10617,1,76,F,2026-04-22_11-52-17
15,6,stimulation,active,15,1,28,2,41,right,left,2,706.9332599639893,False,False,2000.0,250.0,3097.4144604206085,78.93951177597046,no,10617,1,76,F,2026-04-22_11-52-17
16,6,stimulation,active,16,1,28,2,41,left,right,1,760.204553604126,True,True,2000.0,250.0,3102.435962677002,83.96081948280334,no,10617,1,76,F,2026-04-22_11-52-17
17,6,stimulation,active,17,1,28,2,41,right,left,1,674.156665802002,True,False,2000.0,250.0,3107.371864080429,88.89672088623047,no,10617,1,76,F,2026-04-22_11-52-17
18,6,stimulation,active,18,1,28,2,41,right,left,1,479.6414375305176,True,False,2000.0,250.0,3112.1124110221863,93.63726758956909,no,10617,1,76,F,2026-04-22_11-52-17
19,6,stimulation,active,19,1,28,2,41,right,left,1,461.63368225097656,True,True,2000.0,250.0,3116.835041999817,98.35989880561829,no,10617,1,76,F,2026-04-22_11-52-17
20,6,stimulation,active,20,1,28,2,41,left,right,1,589.6077156066895,True,False,2000.0,250.0,3121.6860008239746,103.21085786819458,no,10617,1,76,F,2026-04-22_11-52-17
21,6,stimulation,active,21,1,28,2,41,right,left,1,540.7087802886963,True,True,2000.0,250.0,3126.4871788024902,108.01203536987305,no,10617,1,76,F,2026-04-22_11-52-17
22,6,stimulation,active,22,1,28,2,41,left,right,1,514.3368244171143,True,True,2000.0,250.0,3131.2622258663177,112.78708267211914,no,10617,1,76,F,2026-04-22_11-52-17
23,6,stimulation,active,23,1,28,2,41,left,right,1,497.86949157714844,True,True,2000.0,250.0,3136.0210511684418,117.54590773582458,no,10617,1,76,F,2026-04-22_11-52-17
24,6,stimulation,active,24,1,28,2,41,right,left,1,509.6709728240967,True,True,2000.0,250.0,3140.792198419571,122.31705522537231,no,10617,1,76,F,2026-04-22_11-52-17
25,6,stimulation,active,25,1,28,2,41,left,right,1,580.8634757995605,True,True,2000.0,250.0,3145.6342720985413,127.1591284275055,no,10617,1,76,F,2026-04-22_11-52-17
26,6,stimulation,active,26,1,28,2,41,left,right,1,493.1042194366455,True,True,2000.0,250.0,3150.3886222839355,131.91347932815552,no,10617,1,76,F,2026-04-22_11-52-17
27,6,stimulation,active,27,1,28,2,41,right,left,1,691.0383701324463,True,True,2000.0,250.0,3155.3405826091766,136.86543941497803,no,10617,1,76,F,2026-04-22_11-52-17
28,6,stimulation,active,0,2,25,2,41,left,right,1,675.4128932952881,False,False,2000.0,250.0,3160.2767984867096,141.801655292511,no,10617,1,76,F,2026-04-22_11-52-17
29,6,stimulation,active,1,2,25,2,41,right,left,1,546.8549728393555,False,True,2000.0,250.0,3165.0844225883484,146.60927939414978,no,10617,1,76,F,2026-04-22_11-52-17
30,6,stimulation,active,2,2,25,2,41,right,left,1,546.5967655181885,False,True,2000.0,250.0,3169.8929319381714,151.4177885055542,no,10617,1,76,F,2026-04-22_11-52-17
31,6,stimulation,active,3,2,25,2,41,left,right,1,543.5118675231934,False,False,2000.0,250.0,3174.697846889496,156.22270345687866,no,10617,1,76,F,2026-04-22_11-52-17
32,6,stimulation,active,4,2,25,2,41,left,right,1,592.656135559082,False,False,2000.0,250.0,3179.55140542984,161.0762619972229,no,10617,1,76,F,2026-04-22_11-52-17
33,6,stimulation,active,5,2,25,2,41,right,left,1,495.3007698059082,False,False,2000.0,250.0,3184.308182954788,165.8330397605896,no,10617,1,76,F,2026-04-22_11-52-17
34,6,stimulation,active,6,2,25,2,41,right,left,1,395.69664001464844,False,False,2000.0,250.0,3188.964432954788,170.48928952217102,no,10617,1,76,F,2026-04-22_11-52-17
35,6,stimulation,active,7,2,25,2,41,left,right,2,829.8203945159912,True,True,2000.0,250.0,3194.054831266403,175.57968831062317,no,10617,1,76,F,2026-04-22_11-52-17
36,6,stimulation,active,8,2,25,2,41,left,right,2,675.112247467041,True,True,2000.0,250.0,3198.991318464279,180.51617527008057,no,10617,1,76,F,2026-04-22_11-52-17
