trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,2,26,27,25,left,right,1,670.2594757080078,False,True,2000.0,250.0,3551.9176938533783,4.932657718658447,yes,11318,1,22,F,2026-03-12_11-29-26
1,8,post_stimulation,baseline,1,2,26,27,25,right,left,2,592.6163196563721,True,True,2000.0,250.0,3556.77184343338,9.78680682182312,yes,11318,1,22,F,2026-03-12_11-29-26
2,8,post_stimulation,baseline,2,2,26,27,25,left,right,1,563.6844635009766,False,True,2000.0,250.0,3561.5972390174866,14.612202167510986,yes,11318,1,22,F,2026-03-12_11-29-26
3,8,post_stimulation,baseline,3,2,26,27,25,right,left,2,556.5776824951172,True,True,2000.0,250.0,3566.415357351303,19.430320739746094,yes,11318,1,22,F,2026-03-12_11-29-26
4,8,post_stimulation,baseline,4,2,26,27,25,right,left,1,741.7681217193604,False,False,2000.0,250.0,3571.4179117679596,24.432875394821167,yes,11318,1,22,F,2026-03-12_11-29-26
5,8,post_stimulation,baseline,5,2,26,27,25,right,left,2,440.1812553405762,True,True,2000.0,250.0,3576.1190328598022,29.13399624824524,yes,11318,1,22,F,2026-03-12_11-29-26
6,8,post_stimulation,baseline,6,2,26,27,25,left,right,1,179.5365810394287,False,False,2000.0,250.0,3580.559417486191,33.57438063621521,yes,11318,1,22,F,2026-03-12_11-29-26
7,8,post_stimulation,baseline,7,2,26,27,25,right,left,1,412.54186630249023,False,False,2000.0,250.0,3585.233416557312,38.248379945755005,yes,11318,1,22,F,2026-03-12_11-29-26
8,8,post_stimulation,baseline,8,2,26,27,25,right,left,2,375.2913475036621,True,True,2000.0,250.0,3589.8694767951965,42.884440183639526,yes,11318,1,22,F,2026-03-12_11-29-26
9,8,post_stimulation,baseline,9,2,26,27,25,right,left,1,395.5409526824951,False,False,2000.0,250.0,3594.5271067619324,47.542070388793945,yes,11318,1,22,F,2026-03-12_11-29-26
10,8,post_stimulation,baseline,10,2,26,27,25,right,left,2,412.31346130371094,True,True,2000.0,250.0,3599.200979948044,52.215943336486816,yes,11318,1,22,F,2026-03-12_11-29-26
11,8,post_stimulation,baseline,11,2,26,27,25,left,right,1,871.0038661956787,False,False,2000.0,250.0,3604.332893848419,57.3478569984436,yes,11318,1,22,F,2026-03-12_11-29-26
12,8,post_stimulation,baseline,12,2,26,27,25,left,right,2,406.1422348022461,True,True,2000.0,250.0,3609.0011732578278,62.01613664627075,yes,11318,1,22,F,2026-03-12_11-29-26
13,8,post_stimulation,baseline,13,2,26,27,25,right,left,1,347.32866287231445,False,False,2000.0,250.0,3613.6094834804535,66.62444686889648,yes,11318,1,22,F,2026-03-12_11-29-26
14,8,post_stimulation,baseline,14,2,26,27,25,right,left,2,329.3592929840088,True,False,2000.0,250.0,3618.200162410736,71.21512603759766,yes,11318,1,22,F,2026-03-12_11-29-26
15,8,post_stimulation,baseline,15,2,26,27,25,right,left,1,397.7179527282715,False,True,2000.0,250.0,3622.858446598053,75.87340998649597,yes,11318,1,22,F,2026-03-12_11-29-26
16,8,post_stimulation,baseline,16,2,26,27,25,left,right,1,561.7096424102783,False,False,2000.0,250.0,3627.6817865371704,80.6967499256134,yes,11318,1,22,F,2026-03-12_11-29-26
17,8,post_stimulation,baseline,17,2,26,27,25,right,left,1,396.6517448425293,False,False,2000.0,250.0,3632.3392975330353,85.35426092147827,yes,11318,1,22,F,2026-03-12_11-29-26
18,8,post_stimulation,baseline,18,2,26,27,25,right,left,1,426.72061920166016,False,False,2000.0,250.0,3637.028181552887,90.04314541816711,yes,11318,1,22,F,2026-03-12_11-29-26
19,8,post_stimulation,baseline,19,2,26,27,25,right,left,2,263.5023593902588,True,False,2000.0,250.0,3641.5528316497803,94.567795753479,yes,11318,1,22,F,2026-03-12_11-29-26
20,8,post_stimulation,baseline,20,2,26,27,25,left,right,2,441.7228698730469,True,True,2000.0,250.0,3646.2565565109253,99.27151989936829,yes,11318,1,22,F,2026-03-12_11-29-26
21,8,post_stimulation,baseline,21,2,26,27,25,left,right,2,298.60925674438477,True,True,2000.0,250.0,3650.8165624141693,103.8315258026123,yes,11318,1,22,F,2026-03-12_11-29-26
22,8,post_stimulation,baseline,22,2,26,27,25,left,right,2,312.15643882751465,True,False,2000.0,250.0,3655.389574766159,108.40453839302063,yes,11318,1,22,F,2026-03-12_11-29-26
23,8,post_stimulation,baseline,23,2,26,27,25,right,left,1,294.9647903442383,False,False,2000.0,250.0,3659.946098089218,112.96106195449829,yes,11318,1,22,F,2026-03-12_11-29-26
24,8,post_stimulation,baseline,24,2,26,27,25,left,right,2,1229.302167892456,True,True,2000.0,250.0,3665.436815738678,118.45177936553955,yes,11318,1,22,F,2026-03-12_11-29-26
25,8,post_stimulation,baseline,25,2,26,27,25,left,right,2,589.8795127868652,True,True,2000.0,250.0,3670.287780046463,123.30274367332458,yes,11318,1,22,F,2026-03-12_11-29-26
26,8,post_stimulation,baseline,0,1,27,27,25,left,right,2,428.987979888916,False,False,2000.0,250.0,3674.978239297867,127.99320316314697,yes,11318,1,22,F,2026-03-12_11-29-26
27,8,post_stimulation,baseline,1,1,27,27,25,right,left,2,475.36778450012207,False,False,2000.0,250.0,3679.7152574062347,132.7302210330963,yes,11318,1,22,F,2026-03-12_11-29-26
28,8,post_stimulation,baseline,2,1,27,27,25,right,left,1,1087.3229503631592,True,True,2000.0,250.0,3685.0633778572083,138.07834124565125,yes,11318,1,22,F,2026-03-12_11-29-26
29,8,post_stimulation,baseline,3,1,27,27,25,left,right,1,929.3153285980225,True,True,2000.0,250.0,3690.254342317581,143.2693054676056,yes,11318,1,22,F,2026-03-12_11-29-26
