subject_id,cb,run1,run4,run5,run8
10998,B,,9.428909486288706,9.33312496522076,9.41459918716188
11773,B,9.792471348316743,9.803621645118032,9.769958596981578,9.776072867577664
10886,B,9.643072058801021,8.735316491418146,9.644029432191221,8.817229108588062
10656,A,10.500760462247495,10.54319794585367,10.494653294495173,10.277296366443355
10951,A,9.828554396662089,11.000009829123178,11.824750494609,10.490827504403264
10418,B,10.294914133002678,9.971777436065278,10.4149176845331,9.81294642936533
10636,B,,8.250000928724186,,
11318,B,9.85385882329656,9.901153744301464,11.249887559111677,9.963154647791114
10369,B,9.81927120879558,9.818537682906431,9.878688906921768,9.907443395344508
10606,A,9.831302603110334,9.799637466891554,10.616968847212295,9.899123587665773
11628,A,10.482050109794871,9.359942403756943,9.434904928189795,10.114136270155297
11286,A,9.85300910317551,9.821444871749097,9.81156728815429,9.889473156426615
10866,B,7.698752087853968,7.618118190911252,7.6486276746857875,7.699340553656683
11329,B,9.42205333954442,9.961364299346416,9.767871999327053,8.732573173192227
10608,A,11.565605947499034,9.796458888668244,9.748443488810498,9.773783873576681
10559,A,11.936738413319034,12.215242232158953,11.976043516365028,
10589,A,,9.797947245430436,9.755923826995216,9.786156820079162
11563,A,11.24999984451047,11.175357434059572,10.590246832904526,10.744964032048955
10649,A,9.859310424134437,9.829851197325109,10.582668455508284,9.890129223534021
11030,A,,,,
10809,B,10.28100530410427,10.506419415520703,9.780963334928877,9.756179790588838
10961,B,9.556657749131865,8.66910435269491,9.162012740060096,9.273059139034897
10541,B,10.590624608705504,10.808923092444061,10.864603376304535,10.550093007776567
10641,A,9.774532611237696,9.7385393184358,9.645672676284507,9.762790080441693
10862,B,9.8098164309869,9.942123798716327,9.981622098823035,11.249999999572152
10661,B,10.387611485272172,10.120250560818615,10.215696528229536,10.482063999551173
10638,B,9.765247389872144,8.892381248906256,9.715236194415857,9.868144950914699
11631,A,9.33272246705335,10.208933121389823,10.064347813564574,9.819875180217718
11016,B,10.591455266038746,11.018322267343134,11.436507007611961,11.01642139552445
10716,B,9.799113167037511,9.7311483314476,9.712699930210801,9.760842063329125
11526,B,9.79429273826073,9.878087363176974,9.865093610877388,9.774349835304928
10810,A,9.740211915558339,9.771113685978747,9.207150004029861,8.492544505690134
10804,B,9.887720228676693,10.145265831174122,9.868432988655922,9.86658218623927
10898,A,13.250000000011353,9.818446033564282,9.799759241591783,9.702060656407285
10590,B,10.501402956259103,10.25573146930288,10.018388336286527,10.192899374988617
10950,A,10.063494280941635,9.927015035497408,9.958723436170382,9.822076977911497
11036,B,10.149265793860511,10.503377577066503,10.433233392733511,10.615075132417125
11031,A,9.876247712336088,11.327406382165723,11.2890068342192,11.33760121894096
10617,B,9.575953322154884,10.35584600075111,10.06483623236926,9.808521540779823
11066,B,,,,
10685,A,10.72399016772923,10.590629214285059,10.511782142925277,10.31950611449867
11440,A,12.222226592431841,12.136311426670595,12.040653400092605,12.294298732471251
11116,B,8.639429367069155,8.332942211887598,8.389014762354135,8.58895786438714
11326,A,,9.94297594048604,10.101538413764022,10.75210562226892
11168,A,8.805738135226541,8.565314940006099,8.754607956576486,8.775640170571341
11681,B,8.17040682541193,8.204882570173623,7.980168545983588,7.98690659409659
11570,A,9.351741410427698,10.672046331031215,10.461672425765057,10.501046232870994
11920,A,10.7881301345891,8.438531739285711,8.133803597863375,8.200649033469311
11861,A,,,,
11542,A,,,,
11316,B,,,,
11606,A,8.509644604902775,10.258654667360158,10.57303354227702,9.624918231980853
11472,A,11.481304949584867,10.791900884197897,11.136677425796861,11.17129532563181
11885,A,,,,
11433,A,,,,
11461,A,10.286056447079842,10.04578082944638,9.913228075956734,9.887466553977994
11622,A,7.612312233363424,8.884295492697683,7.611596909194343,8.85348850363593
11439,A,10.519106760324608,11.399824714836502,10.137122225479239,10.449606365450222
11075,B,10.069511619616438,10.006733283739067,9.748616272766235,9.6538431437556
11330,B,10.98665351373749,8.990717609637784,11.69476125098512,8.895338645453663
11900,A,8.154627054447731,9.24458299796213,9.204596211689395,9.107630214697569
10741,B,9.292588518898896,8.99880211551214,9.21085153111906,8.969736313183656
10896,A,11.599671480146734,12.98116680324931,13.828414802780255,13.069428247037305
11492,A,10.699777544807773,10.187714741749819,12.810563922368278,
11539,B,8.011737768156454,13.590991059836409,,7.324765388211835
11854,B,7.735725522498762,7.5194735110887345,8.054308549122375,7.714834943492495
