trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,2,stimulation,sham,0,1,26,14,42,right,left,1.0,1688.6157989501953,True,False,2000.0,250.0,562.6030139923096,5.951281785964966,yes,10541,1,72,m,2026-03-30_13-32-42
1,2,stimulation,sham,1,1,26,14,42,left,right,1.0,1862.1020317077637,True,True,2000.0,250.0,568.7258274555206,12.074095487594604,yes,10541,1,72,m,2026-03-30_13-32-42
2,2,stimulation,sham,2,1,26,14,42,right,left,1.0,1597.3942279815674,True,False,2000.0,250.0,574.58371925354,17.931987285614014,yes,10541,1,72,m,2026-03-30_13-32-42
3,2,stimulation,sham,3,1,26,14,42,left,right,2.0,1200.082778930664,False,True,2000.0,250.0,580.0458152294159,23.394083261489868,yes,10541,1,72,m,2026-03-30_13-32-42
4,2,stimulation,sham,4,1,26,14,42,left,right,2.0,1062.6788139343262,False,False,2000.0,250.0,585.3697047233582,28.71797275543213,yes,10541,1,72,m,2026-03-30_13-32-42
5,2,stimulation,sham,5,1,26,14,42,left,right,1.0,925.1980781555176,True,True,2000.0,250.0,590.5559074878693,33.904175758361816,yes,10541,1,72,m,2026-03-30_13-32-42
6,2,stimulation,sham,6,1,26,14,42,right,left,2.0,1934.6270561218262,False,False,2000.0,250.0,596.7516813278198,40.0999493598938,yes,10541,1,72,m,2026-03-30_13-32-42
7,2,stimulation,sham,7,1,26,14,42,right,left,1.0,1214.8840427398682,True,True,2000.0,250.0,602.2279214859009,45.57618951797485,yes,10541,1,72,m,2026-03-30_13-32-42
8,2,stimulation,sham,8,1,26,14,42,left,right,2.0,775.8371829986572,False,False,2000.0,250.0,607.2644729614258,50.61274242401123,yes,10541,1,72,m,2026-03-30_13-32-42
9,2,stimulation,sham,9,1,26,14,42,right,left,2.0,971.7919826507568,False,False,2000.0,250.0,612.4979846477509,55.84625267982483,yes,10541,1,72,m,2026-03-30_13-32-42
10,2,stimulation,sham,10,1,26,14,42,right,left,1.0,1267.688274383545,True,True,2000.0,250.0,618.0274562835693,61.37572407722473,yes,10541,1,72,m,2026-03-30_13-32-42
11,2,stimulation,sham,11,1,26,14,42,right,left,1.0,655.8337211608887,True,True,2000.0,250.0,622.944445848465,66.29271388053894,yes,10541,1,72,m,2026-03-30_13-32-42
12,2,stimulation,sham,12,1,26,14,42,left,right,2.0,1762.540578842163,False,True,2000.0,250.0,628.9692244529724,72.31749248504639,yes,10541,1,72,m,2026-03-30_13-32-42
13,2,stimulation,sham,13,1,26,14,42,right,left,1.0,710.0100517272949,True,False,2000.0,250.0,633.9407021999359,77.28897023200989,yes,10541,1,72,m,2026-03-30_13-32-42
14,2,stimulation,sham,14,1,26,14,42,right,left,2.0,903.7642478942871,False,False,2000.0,250.0,639.1054580211639,82.45372581481934,yes,10541,1,72,m,2026-03-30_13-32-42
15,2,stimulation,sham,15,1,26,14,42,left,right,2.0,656.3093662261963,False,False,2000.0,250.0,644.0233404636383,87.37160849571228,yes,10541,1,72,m,2026-03-30_13-32-42
16,2,stimulation,sham,16,1,26,14,42,right,left,1.0,1336.2956047058105,True,True,2000.0,250.0,649.6213879585266,92.96965599060059,yes,10541,1,72,m,2026-03-30_13-32-42
17,2,stimulation,sham,17,1,26,14,42,left,right,1.0,1315.4160976409912,True,True,2000.0,250.0,655.1978876590729,98.54615592956543,yes,10541,1,72,m,2026-03-30_13-32-42
18,2,stimulation,sham,18,1,26,14,42,right,left,1.0,824.9845504760742,True,True,2000.0,250.0,660.2838845252991,103.63215231895447,yes,10541,1,72,m,2026-03-30_13-32-42
19,2,stimulation,sham,19,1,26,14,42,right,left,1.0,789.9396419525146,True,False,2000.0,250.0,665.3345863819122,108.68285393714905,yes,10541,1,72,m,2026-03-30_13-32-42
20,2,stimulation,sham,20,1,26,14,42,right,left,2.0,754.040002822876,False,True,2000.0,250.0,670.3500328063965,113.69830083847046,yes,10541,1,72,m,2026-03-30_13-32-42
21,2,stimulation,sham,21,1,26,14,42,left,right,2.0,542.1416759490967,False,False,2000.0,250.0,675.1534609794617,118.50172924995422,yes,10541,1,72,m,2026-03-30_13-32-42
22,2,stimulation,sham,22,1,26,14,42,right,left,1.0,1525.059700012207,True,True,2000.0,250.0,680.939914226532,124.28818249702454,yes,10541,1,72,m,2026-03-30_13-32-42
23,2,stimulation,sham,23,1,26,14,42,right,left,1.0,785.330057144165,True,True,2000.0,250.0,685.9859771728516,129.3342444896698,yes,10541,1,72,m,2026-03-30_13-32-42
