trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,1,27,50,23,left,right,1,805.6769371032715,True,False,2000.0,250.0,3202.6149904727936,5.067676782608032,no,11631,1,57,F,2026-04-07_13-47-08
1,8,post_stimulation,baseline,1,1,27,50,23,left,right,2,445.6775188446045,False,False,2000.0,250.0,3207.322768688202,9.7754545211792,no,11631,1,57,F,2026-04-07_13-47-08
2,8,post_stimulation,baseline,2,1,27,50,23,right,left,1,949.0077495574951,True,True,2000.0,250.0,3212.533711910248,14.986398220062256,no,11631,1,57,F,2026-04-07_13-47-08
3,8,post_stimulation,baseline,3,1,27,50,23,right,left,1,491.09435081481934,True,False,2000.0,250.0,3217.2859382629395,19.738624572753906,no,11631,1,57,F,2026-04-07_13-47-08
4,8,post_stimulation,baseline,4,1,27,50,23,left,right,2,544.4989204406738,False,True,2000.0,250.0,3222.0922136306763,24.544899702072144,no,11631,1,57,F,2026-04-07_13-47-08
5,8,post_stimulation,baseline,5,1,27,50,23,left,right,2,425.20713806152344,False,False,2000.0,250.0,3226.7788455486298,29.231531620025635,no,11631,1,57,F,2026-04-07_13-47-08
6,8,post_stimulation,baseline,6,1,27,50,23,left,right,1,757.4553489685059,True,False,2000.0,250.0,3231.79741358757,34.25010013580322,no,11631,1,57,F,2026-04-07_13-47-08
7,8,post_stimulation,baseline,7,1,27,50,23,left,right,2,923.1719970703125,False,False,2000.0,250.0,3236.981995820999,39.43468189239502,no,11631,1,57,F,2026-04-07_13-47-08
8,8,post_stimulation,baseline,8,1,27,50,23,left,right,2,278.1548500061035,False,True,2000.0,250.0,3241.5206146240234,43.97330069541931,no,11631,1,57,F,2026-04-07_13-47-08
9,8,post_stimulation,baseline,9,1,27,50,23,right,left,2,530.5817127227783,False,False,2000.0,250.0,3246.3121225833893,48.764809131622314,no,11631,1,57,F,2026-04-07_13-47-08
10,8,post_stimulation,baseline,10,1,27,50,23,left,right,1,1006.4511299133301,True,True,2000.0,250.0,3251.580143213272,54.03282952308655,no,11631,1,57,F,2026-04-07_13-47-08
11,8,post_stimulation,baseline,11,1,27,50,23,right,left,1,444.8742866516113,True,True,2000.0,250.0,3256.2860770225525,58.738763093948364,no,11631,1,57,F,2026-04-07_13-47-08
12,8,post_stimulation,baseline,12,1,27,50,23,right,left,1,465.193510055542,True,True,2000.0,250.0,3261.012928009033,63.4656138420105,no,11631,1,57,F,2026-04-07_13-47-08
13,8,post_stimulation,baseline,13,1,27,50,23,right,left,1,377.71129608154297,True,True,2000.0,250.0,3265.651470899582,68.10415720939636,no,11631,1,57,F,2026-04-07_13-47-08
14,8,post_stimulation,baseline,14,1,27,50,23,left,right,1,510.84303855895996,True,True,2000.0,250.0,3270.423200368881,72.87588667869568,no,11631,1,57,F,2026-04-07_13-47-08
15,8,post_stimulation,baseline,15,1,27,50,23,left,right,1,475.0959873199463,True,True,2000.0,250.0,3275.1594581604004,77.61214423179626,no,11631,1,57,F,2026-04-07_13-47-08
16,8,post_stimulation,baseline,16,1,27,50,23,right,left,1,445.3117847442627,True,True,2000.0,250.0,3279.8657670021057,82.31845331192017,no,11631,1,57,F,2026-04-07_13-47-08
17,8,post_stimulation,baseline,17,1,27,50,23,right,left,1,398.7734317779541,True,True,2000.0,250.0,3284.5263636112213,86.97904992103577,no,11631,1,57,F,2026-04-07_13-47-08
18,8,post_stimulation,baseline,18,1,27,50,23,left,right,1,442.6383972167969,True,False,2000.0,250.0,3289.230444908142,91.68313384056091,no,11631,1,57,F,2026-04-07_13-47-08
19,8,post_stimulation,baseline,19,1,27,50,23,left,right,1,1077.2006511688232,True,True,2000.0,250.0,3294.568676710129,97.02136278152466,no,11631,1,57,F,2026-04-07_13-47-08
20,8,post_stimulation,baseline,20,1,27,50,23,right,left,1,460.0365161895752,True,False,2000.0,250.0,3299.2911014556885,101.74378824234009,no,11631,1,57,F,2026-04-07_13-47-08
21,8,post_stimulation,baseline,21,1,27,50,23,right,left,1,1103.4135818481445,True,True,2000.0,250.0,3304.655023097992,107.10770964622498,no,11631,1,57,F,2026-04-07_13-47-08
22,8,post_stimulation,baseline,22,1,27,50,23,right,left,1,844.1307544708252,True,True,2000.0,250.0,3309.7602727413177,112.2129590511322,no,11631,1,57,F,2026-04-07_13-47-08
23,8,post_stimulation,baseline,23,1,27,50,23,left,right,1,460.7367515563965,True,True,2000.0,250.0,3314.482475042343,116.93516135215759,no,11631,1,57,F,2026-04-07_13-47-08
24,8,post_stimulation,baseline,24,1,27,50,23,right,left,1,476.20511054992676,True,False,2000.0,250.0,3319.2196831703186,121.67236924171448,no,11631,1,57,F,2026-04-07_13-47-08
25,8,post_stimulation,baseline,25,1,27,50,23,right,left,2,989.6836280822754,False,False,2000.0,250.0,3324.47052359581,126.92320990562439,no,11631,1,57,F,2026-04-07_13-47-08
26,8,post_stimulation,baseline,26,1,27,50,23,right,left,2,528.17702293396,False,False,2000.0,250.0,3329.2593145370483,131.7120006084442,no,11631,1,57,F,2026-04-07_13-47-08
27,8,post_stimulation,baseline,0,2,28,50,23,left,right,2,1364.1958236694336,True,True,2000.0,250.0,3334.8865826129913,137.3392686843872,no,11631,1,57,F,2026-04-07_13-47-08
28,8,post_stimulation,baseline,1,2,28,50,23,right,left,2,462.6452922821045,True,True,2000.0,250.0,3339.6101129055023,142.0627989768982,no,11631,1,57,F,2026-04-07_13-47-08
29,8,post_stimulation,baseline,2,2,28,50,23,left,right,2,427.4754524230957,True,True,2000.0,250.0,3344.2984354496,146.75112175941467,no,11631,1,57,F,2026-04-07_13-47-08
30,8,post_stimulation,baseline,3,2,28,50,23,left,right,2,415.0245189666748,True,False,2000.0,250.0,3348.9745626449585,151.42724871635437,no,11631,1,57,F,2026-04-07_13-47-08
31,8,post_stimulation,baseline,4,2,28,50,23,left,right,1,628.5350322723389,False,False,2000.0,250.0,3353.8643760681152,156.31706261634827,no,11631,1,57,F,2026-04-07_13-47-08
32,8,post_stimulation,baseline,5,2,28,50,23,right,left,2,1467.9381847381592,True,True,2000.0,250.0,3359.593446493149,162.04613256454468,no,11631,1,57,F,2026-04-07_13-47-08
33,8,post_stimulation,baseline,6,2,28,50,23,left,right,2,428.0972480773926,True,True,2000.0,250.0,3364.2827792167664,166.7354655265808,no,11631,1,57,F,2026-04-07_13-47-08
34,8,post_stimulation,baseline,7,2,28,50,23,left,right,2,427.94036865234375,True,False,2000.0,250.0,3368.9714159965515,171.42410230636597,no,11631,1,57,F,2026-04-07_13-47-08
35,8,post_stimulation,baseline,8,2,28,50,23,right,left,1,491.35351181030273,False,False,2000.0,250.0,3373.724416732788,176.17710328102112,no,11631,1,57,F,2026-04-07_13-47-08
36,8,post_stimulation,baseline,9,2,28,50,23,left,right,2,1190.185546875,True,False,2000.0,250.0,3379.1762907505035,181.62897729873657,no,11631,1,57,F,2026-04-07_13-47-08
37,8,post_stimulation,baseline,10,2,28,50,23,left,right,2,582.711935043335,True,True,2000.0,250.0,3384.019871711731,186.4725580215454,no,11631,1,57,F,2026-04-07_13-47-08
38,8,post_stimulation,baseline,11,2,28,50,23,left,right,2,429.55923080444336,True,False,2000.0,250.0,3388.7102024555206,191.16288900375366,no,11631,1,57,F,2026-04-07_13-47-08
39,8,post_stimulation,baseline,12,2,28,50,23,right,left,1,1544.2283153533936,False,False,2000.0,250.0,3394.515494823456,196.96818113327026,no,11631,1,57,F,2026-04-07_13-47-08
40,8,post_stimulation,baseline,13,2,28,50,23,left,right,2,460.91389656066895,True,True,2000.0,250.0,3399.2377893924713,201.69047570228577,no,11631,1,57,F,2026-04-07_13-47-08
41,8,post_stimulation,baseline,14,2,28,50,23,right,left,2,524.1680145263672,True,True,2000.0,250.0,3404.02348613739,206.476172208786,no,11631,1,57,F,2026-04-07_13-47-08
42,8,post_stimulation,baseline,15,2,28,50,23,left,right,2,429.28481101989746,True,True,2000.0,250.0,3408.714211463928,211.16689777374268,no,11631,1,57,F,2026-04-07_13-47-08
43,8,post_stimulation,baseline,16,2,28,50,23,left,right,2,443.0103302001953,True,True,2000.0,250.0,3413.4181439876556,215.8708302974701,no,11631,1,57,F,2026-04-07_13-47-08
44,8,post_stimulation,baseline,17,2,28,50,23,right,left,2,1083.4965705871582,True,True,2000.0,250.0,3418.762572288513,221.21525835990906,no,11631,1,57,F,2026-04-07_13-47-08
45,8,post_stimulation,baseline,18,2,28,50,23,right,left,2,477.04529762268066,True,False,2000.0,250.0,3423.500356912613,225.9530427455902,no,11631,1,57,F,2026-04-07_13-47-08
46,8,post_stimulation,baseline,19,2,28,50,23,left,right,1,458.16540718078613,False,False,2000.0,250.0,3428.219848871231,230.6725356578827,no,11631,1,57,F,2026-04-07_13-47-08
