trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,4,post_stimulation,baseline,0,1,25,25,48,right,left,2.0,1380.600929260254,False,False,2000.0,250.0,1322.8560845851898,5.642860412597656,no,10649,1,66,F,2026-03-23_16-26-53
1,4,post_stimulation,baseline,1,1,25,25,48,left,right,1.0,1660.8829498291016,True,True,2000.0,250.0,1328.7779867649078,11.564762115478516,no,10649,1,66,F,2026-03-23_16-26-53
2,4,post_stimulation,baseline,2,1,25,25,48,right,left,1.0,510.7402801513672,True,True,2000.0,250.0,1333.5508127212524,16.33758854866028,no,10649,1,66,F,2026-03-23_16-26-53
3,4,post_stimulation,baseline,3,1,25,25,48,left,right,1.0,458.7273597717285,True,False,2000.0,250.0,1338.2705478668213,21.057323217391968,no,10649,1,66,F,2026-03-23_16-26-53
4,4,post_stimulation,baseline,4,1,25,25,48,left,right,2.0,626.7621517181396,False,True,2000.0,250.0,1343.1581356525421,25.944911241531372,no,10649,1,66,F,2026-03-23_16-26-53
5,4,post_stimulation,baseline,5,1,25,25,48,left,right,2.0,810.049295425415,False,False,2000.0,250.0,1348.2288522720337,31.01562809944153,no,10649,1,66,F,2026-03-23_16-26-53
6,4,post_stimulation,baseline,6,1,25,25,48,right,left,1.0,986.2174987792969,True,False,2000.0,250.0,1353.4761397838593,36.26291537284851,no,10649,1,66,F,2026-03-23_16-26-53
7,4,post_stimulation,baseline,7,1,25,25,48,right,left,1.0,542.6056385040283,True,True,2000.0,250.0,1358.279602766037,41.0663788318634,no,10649,1,66,F,2026-03-23_16-26-53
8,4,post_stimulation,baseline,8,1,25,25,48,right,left,1.0,542.4540042877197,True,True,2000.0,250.0,1363.0827128887177,45.86948847770691,no,10649,1,66,F,2026-03-23_16-26-53
9,4,post_stimulation,baseline,9,1,25,25,48,right,left,1.0,508.67223739624023,True,False,2000.0,250.0,1367.8527159690857,50.639493465423584,no,10649,1,66,F,2026-03-23_16-26-53
10,4,post_stimulation,baseline,10,1,25,25,48,left,right,2.0,1056.4703941345215,False,False,2000.0,250.0,1373.1704008579254,55.95717668533325,no,10649,1,66,F,2026-03-23_16-26-53
11,4,post_stimulation,baseline,11,1,25,25,48,right,left,1.0,775.8550643920898,True,True,2000.0,250.0,1378.207706451416,60.99448204040527,no,10649,1,66,F,2026-03-23_16-26-53
12,4,post_stimulation,baseline,12,1,25,25,48,left,right,1.0,483.5178852081299,True,False,2000.0,250.0,1382.9528958797455,65.73967123031616,no,10649,1,66,F,2026-03-23_16-26-53
13,4,post_stimulation,baseline,13,1,25,25,48,right,left,1.0,812.2472763061523,True,False,2000.0,250.0,1388.0257625579834,70.8125376701355,no,10649,1,66,F,2026-03-23_16-26-53
14,4,post_stimulation,baseline,14,1,25,25,48,right,left,2.0,1251.4965534210205,False,True,2000.0,250.0,1393.5383739471436,76.32514953613281,no,10649,1,66,F,2026-03-23_16-26-53
15,4,post_stimulation,baseline,15,1,25,25,48,right,left,2.0,594.2656993865967,False,True,2000.0,250.0,1398.3946180343628,81.18139338493347,no,10649,1,66,F,2026-03-23_16-26-53
16,4,post_stimulation,baseline,16,1,25,25,48,right,left,2.0,559.4356060028076,False,True,2000.0,250.0,1403.2158691883087,86.0026445388794,no,10649,1,66,F,2026-03-23_16-26-53
