trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,2,stimulation,active,0,2,26,21,5,right,left,2.0,1436.115026473999,True,True,2000.0,250.0,78.0060338973999,5.732994079589844,00002,1,31,m,2025-10-31_15-37-36
1,2,stimulation,active,1,2,26,21,5,right,left,1.0,387.76111602783203,False,False,2000.0,250.0,82.68816590309143,10.415123224258423,00002,1,31,m,2025-10-31_15-37-36
2,2,stimulation,active,2,2,26,21,5,right,left,2.0,422.5778579711914,True,False,2000.0,250.0,87.39971995353699,15.126675128936768,00002,1,31,m,2025-10-31_15-37-36
3,2,stimulation,active,3,2,26,21,5,right,left,1.0,459.37299728393555,False,False,2000.0,250.0,92.148934841156,19.87589120864868,00002,1,31,m,2025-10-31_15-37-36
4,2,stimulation,active,4,2,26,21,5,right,left,2.0,494.2018985748291,True,True,2000.0,250.0,96.9338538646698,24.660810232162476,00002,1,31,m,2025-10-31_15-37-36
5,2,stimulation,active,5,2,26,21,5,right,left,1.0,439.1918182373047,False,False,2000.0,250.0,101.6630609035492,29.39001703262329,00002,1,31,m,2025-10-31_15-37-36
6,2,stimulation,active,6,2,26,21,5,left,right,2.0,573.4570026397705,True,True,2000.0,250.0,106.53214883804321,34.259105920791626,00002,1,31,m,2025-10-31_15-37-36
7,2,stimulation,active,7,2,26,21,5,left,right,2.0,643.2521343231201,True,False,2000.0,250.0,111.47743487358093,39.20439004898071,00002,1,31,m,2025-10-31_15-37-36
8,2,stimulation,active,8,2,26,21,5,left,right,2.0,544.6059703826904,True,True,2000.0,250.0,116.3191647529602,44.046120166778564,00002,1,31,m,2025-10-31_15-37-36
9,2,stimulation,active,9,2,26,21,5,left,right,2.0,374.54700469970703,True,True,2000.0,250.0,120.98693871498108,48.71389412879944,00002,1,31,m,2025-10-31_15-37-36
10,2,stimulation,active,10,2,26,21,5,right,left,1.0,423.28691482543945,False,False,2000.0,250.0,125.70548295974731,53.432437896728516,00002,1,31,m,2025-10-31_15-37-36
11,2,stimulation,active,11,2,26,21,5,right,left,2.0,592.566967010498,True,True,2000.0,250.0,130.58795380592346,58.31491017341614,00002,1,31,m,2025-10-31_15-37-36
12,2,stimulation,active,12,2,26,21,5,left,right,2.0,937.7408027648926,True,True,2000.0,250.0,135.82258367538452,63.54953908920288,00002,1,31,m,2025-10-31_15-37-36
13,2,stimulation,active,13,2,26,21,5,right,left,2.0,541.682243347168,True,True,2000.0,250.0,140.65583896636963,68.38279485702515,00002,1,31,m,2025-10-31_15-37-36
14,2,stimulation,active,14,2,26,21,5,right,left,2.0,454.880952835083,True,True,2000.0,250.0,145.4058358669281,73.1327919960022,00002,1,31,m,2025-10-31_15-37-36
15,2,stimulation,active,15,2,26,21,5,right,left,2.0,389.76502418518066,True,True,2000.0,250.0,150.08842587471008,77.81538200378418,00002,1,31,m,2025-10-31_15-37-36
16,2,stimulation,active,16,2,26,21,5,right,left,2.0,523.2131481170654,True,True,2000.0,250.0,154.90445470809937,82.63141107559204,00002,1,31,m,2025-10-31_15-37-36
17,2,stimulation,active,17,2,26,21,5,left,right,2.0,440.7050609588623,True,True,2000.0,250.0,159.6368110179901,87.36376810073853,00002,1,31,m,2025-10-31_15-37-36
18,2,stimulation,active,18,2,26,21,5,left,right,2.0,385.80989837646484,True,True,2000.0,250.0,164.31538462638855,92.04234099388123,00002,1,31,m,2025-10-31_15-37-36
19,2,stimulation,active,19,2,26,21,5,left,right,2.0,410.34483909606934,True,True,2000.0,250.0,169.0198197364807,96.74677610397339,00002,1,31,m,2025-10-31_15-37-36
20,2,stimulation,active,20,2,26,21,5,right,left,2.0,375.3848075866699,True,True,2000.0,250.0,173.69940972328186,101.42636609077454,00002,1,31,m,2025-10-31_15-37-36
