trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,3,stimulation,active,0,2,26,48,40,right,left,2,1287.283182144165,True,True,2000.0,250.0,861.6156816482544,5.585330009460449,00002,1,31,m,2025-10-31_15-37-36
1,3,stimulation,active,1,2,26,48,40,left,right,2,1963.7346267700195,True,True,2000.0,250.0,867.8707809448242,11.840429067611694,00002,1,31,m,2025-10-31_15-37-36
2,3,stimulation,active,2,2,26,48,40,left,right,2,608.860969543457,True,True,2000.0,250.0,872.7740588188171,16.743706941604614,00002,1,31,m,2025-10-31_15-37-36
3,3,stimulation,active,3,2,26,48,40,right,left,2,713.1552696228027,True,True,2000.0,250.0,877.7799737453461,21.749621152877808,00002,1,31,m,2025-10-31_15-37-36
4,3,stimulation,active,4,2,26,48,40,right,left,2,709.8062038421631,True,True,2000.0,250.0,882.7817096710205,26.751358032226562,00002,1,31,m,2025-10-31_15-37-36
5,3,stimulation,active,5,2,26,48,40,right,left,2,696.8958377838135,True,True,2000.0,250.0,887.7741639614105,31.74381184577942,00002,1,31,m,2025-10-31_15-37-36
6,3,stimulation,active,6,2,26,48,40,right,left,2,644.402027130127,True,True,2000.0,250.0,892.7163078784943,36.68595600128174,00002,1,31,m,2025-10-31_15-37-36
7,3,stimulation,active,7,2,26,48,40,left,right,2,832.7219486236572,True,False,2000.0,250.0,897.845330953598,41.8149790763855,00002,1,31,m,2025-10-31_15-37-36
8,3,stimulation,active,8,2,26,48,40,right,left,1,576.9851207733154,False,False,2000.0,250.0,902.7172207832336,46.6868691444397,00002,1,31,m,2025-10-31_15-37-36
9,3,stimulation,active,9,2,26,48,40,left,right,1,788.7709140777588,False,True,2000.0,250.0,907.7991769313812,51.76882600784302,00002,1,31,m,2025-10-31_15-37-36
10,3,stimulation,active,10,2,26,48,40,right,left,1,628.375768661499,False,False,2000.0,250.0,912.7197387218475,56.68938708305359,00002,1,31,m,2025-10-31_15-37-36
11,3,stimulation,active,11,2,26,48,40,right,left,1,792.8528785705566,False,True,2000.0,250.0,917.805469751358,61.77511811256409,00002,1,31,m,2025-10-31_15-37-36
12,3,stimulation,active,12,2,26,48,40,right,left,1,1454.4107913970947,False,False,2000.0,250.0,923.5515167713165,67.52116513252258,00002,1,31,m,2025-10-31_15-37-36
13,3,stimulation,active,13,2,26,48,40,left,right,2,1437.1709823608398,True,True,2000.0,250.0,929.2826266288757,73.25227618217468,00002,1,31,m,2025-10-31_15-37-36
14,3,stimulation,active,14,2,26,48,40,left,right,2,704.7290802001953,True,True,2000.0,250.0,934.27707862854,78.2467269897461,00002,1,31,m,2025-10-31_15-37-36
15,3,stimulation,active,15,2,26,48,40,left,right,2,1756.4358711242676,True,True,2000.0,250.0,940.3252646923065,84.29491305351257,00002,1,31,m,2025-10-31_15-37-36
16,3,stimulation,active,16,2,26,48,40,left,right,2,1319.3726539611816,True,True,2000.0,250.0,945.9343597888947,89.90401005744934,00002,1,31,m,2025-10-31_15-37-36
17,3,stimulation,active,17,2,26,48,40,right,left,2,795.659065246582,True,False,2000.0,250.0,951.0212757587433,94.99092316627502,00002,1,31,m,2025-10-31_15-37-36
18,3,stimulation,active,18,2,26,48,40,right,left,1,544.2578792572021,False,False,2000.0,250.0,955.8589367866516,99.82858514785767,00002,1,31,m,2025-10-31_15-37-36
19,3,stimulation,active,19,2,26,48,40,left,right,2,639.9939060211182,True,True,2000.0,250.0,960.7869417667389,104.75658917427063,00002,1,31,m,2025-10-31_15-37-36
20,3,stimulation,active,20,2,26,48,40,left,right,2,766.9508457183838,True,True,2000.0,250.0,965.8458018302917,109.81544899940491,00002,1,31,m,2025-10-31_15-37-36
21,3,stimulation,active,21,2,26,48,40,right,left,2,692.5020217895508,True,True,2000.0,250.0,970.8350448608398,114.80469417572021,00002,1,31,m,2025-10-31_15-37-36
22,3,stimulation,active,22,2,26,48,40,left,right,2,405.06505966186523,True,True,2000.0,250.0,975.533698797226,119.50334811210632,00002,1,31,m,2025-10-31_15-37-36
23,3,stimulation,active,23,2,26,48,40,right,left,2,609.4300746917725,True,True,2000.0,250.0,980.437118768692,124.40676617622375,00002,1,31,m,2025-10-31_15-37-36
24,3,stimulation,active,24,2,26,48,40,left,right,2,444.5641040802002,True,True,2000.0,250.0,985.1736767292023,129.14332509040833,00002,1,31,m,2025-10-31_15-37-36
25,3,stimulation,active,25,2,26,48,40,left,right,2,425.4341125488281,True,True,2000.0,250.0,989.8908007144928,133.86044812202454,00002,1,31,m,2025-10-31_15-37-36
26,3,stimulation,active,0,1,28,48,40,left,right,2,476.61900520324707,False,False,2000.0,250.0,994.6578319072723,138.6274802684784,00002,1,31,m,2025-10-31_15-37-36
27,3,stimulation,active,1,1,28,48,40,right,left,2,545.9940433502197,False,True,2000.0,250.0,999.4940757751465,143.46372509002686,00002,1,31,m,2025-10-31_15-37-36
28,3,stimulation,active,2,1,28,48,40,left,right,2,644.0293788909912,False,True,2000.0,250.0,1004.429114818573,148.39876413345337,00002,1,31,m,2025-10-31_15-37-36
