trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,6,stimulation,sham,0,1,29,37,3,right,left,1.0,1474.776029586792,True,True,2000.0,250.0,2814.1485583782196,5.737602472305298,no,11286,1,24,F,2026-03-16_18-51-40
1,6,stimulation,sham,1,1,29,37,3,right,left,1.0,458.0392837524414,True,True,2000.0,250.0,2818.8678402900696,10.456884384155273,no,11286,1,24,F,2026-03-16_18-51-40
2,6,stimulation,sham,2,1,29,37,3,right,left,1.0,478.38759422302246,True,True,2000.0,250.0,2823.6075191497803,15.196563720703125,no,11286,1,24,F,2026-03-16_18-51-40
3,6,stimulation,sham,3,1,29,37,3,left,right,1.0,877.363920211792,True,True,2000.0,250.0,2828.7463343143463,20.335378408432007,no,11286,1,24,F,2026-03-16_18-51-40
4,6,stimulation,sham,4,1,29,37,3,left,right,1.0,360.7749938964844,True,True,2000.0,250.0,2833.3680527210236,24.957096815109253,no,11286,1,24,F,2026-03-16_18-51-40
5,6,stimulation,sham,5,1,29,37,3,right,left,1.0,1856.1820983886719,True,True,2000.0,250.0,2839.48499083519,31.074034929275513,no,11286,1,24,F,2026-03-16_18-51-40
6,6,stimulation,sham,6,1,29,37,3,left,right,1.0,624.2020130157471,True,True,2000.0,250.0,2844.3788595199585,35.96790361404419,no,11286,1,24,F,2026-03-16_18-51-40
7,6,stimulation,sham,7,1,29,37,3,left,right,1.0,638.1223201751709,True,True,2000.0,250.0,2849.278160572052,40.867204904556274,no,11286,1,24,F,2026-03-16_18-51-40
8,6,stimulation,sham,8,1,29,37,3,right,left,1.0,440.9139156341553,True,True,2000.0,250.0,2853.98082613945,45.56986999511719,no,11286,1,24,F,2026-03-16_18-51-40
9,6,stimulation,sham,9,1,29,37,3,right,left,1.0,1111.1464500427246,True,True,2000.0,250.0,2859.3540589809418,50.943103075027466,no,11286,1,24,F,2026-03-16_18-51-40
10,6,stimulation,sham,10,1,29,37,3,right,left,1.0,693.0787563323975,True,False,2000.0,250.0,2864.308786392212,55.89783072471619,no,11286,1,24,F,2026-03-16_18-51-40
11,6,stimulation,sham,11,1,29,37,3,left,right,1.0,1408.898115158081,True,True,2000.0,250.0,2869.978651046753,61.5676953792572,no,11286,1,24,F,2026-03-16_18-51-40
12,6,stimulation,sham,12,1,29,37,3,left,right,1.0,588.7229442596436,True,True,2000.0,250.0,2874.8283908367157,66.41743516921997,no,11286,1,24,F,2026-03-16_18-51-40
13,6,stimulation,sham,13,1,29,37,3,right,left,1.0,593.1613445281982,True,False,2000.0,250.0,2879.6826210021973,71.27166533470154,no,11286,1,24,F,2026-03-16_18-51-40
14,6,stimulation,sham,14,1,29,37,3,left,right,1.0,492.9680824279785,True,False,2000.0,250.0,2884.4362032413483,76.02524709701538,no,11286,1,24,F,2026-03-16_18-51-40
15,6,stimulation,sham,15,1,29,37,3,left,right,1.0,645.0421810150146,True,False,2000.0,250.0,2889.341703414917,80.93074750900269,no,11286,1,24,F,2026-03-16_18-51-40
16,6,stimulation,sham,16,1,29,37,3,left,right,,,,,2000.0,250.0,2895.1154651641846,86.70450949668884,no,11286,1,24,F,2026-03-16_18-51-40
17,6,stimulation,sham,17,1,29,37,3,left,right,1.0,528.2952785491943,True,False,2000.0,250.0,2899.905541419983,91.49458527565002,no,11286,1,24,F,2026-03-16_18-51-40
18,6,stimulation,sham,18,1,29,37,3,left,right,1.0,683.8951110839844,True,True,2000.0,250.0,2904.851093530655,96.4401376247406,no,11286,1,24,F,2026-03-16_18-51-40
19,6,stimulation,sham,19,1,29,37,3,right,left,1.0,624.3381500244141,True,False,2000.0,250.0,2909.736441373825,101.32548546791077,no,11286,1,24,F,2026-03-16_18-51-40
20,6,stimulation,sham,20,1,29,37,3,right,left,2.0,508.39924812316895,False,False,2000.0,250.0,2914.5063638687134,106.0954077243805,no,11286,1,24,F,2026-03-16_18-51-40
