trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,2,stimulation,active,0,2,25,34,14,left,right,1,1177.1268844604492,False,True,2000.0,250.0,3767.460526227951,5.438526391983032,yes,10606,1,25,F,2026-03-15_11-20-58
1,2,stimulation,active,1,2,25,34,14,right,left,1,500.5629062652588,False,False,2000.0,250.0,3772.222405910492,10.200404644012451,yes,10606,1,25,F,2026-03-15_11-20-58
2,2,stimulation,active,2,2,25,34,14,left,right,1,499.3760585784912,False,False,2000.0,250.0,3776.982749938965,14.96074891090393,yes,10606,1,25,F,2026-03-15_11-20-58
3,2,stimulation,active,3,2,25,34,14,left,right,2,489.1812801361084,True,True,2000.0,250.0,3781.732775449753,19.710774183273315,yes,10606,1,25,F,2026-03-15_11-20-58
4,2,stimulation,active,4,2,25,34,14,right,left,2,535.7122421264648,True,True,2000.0,250.0,3786.5297343730927,24.50773310661316,yes,10606,1,25,F,2026-03-15_11-20-58
5,2,stimulation,active,5,2,25,34,14,right,left,1,415.56501388549805,False,False,2000.0,250.0,3791.2061347961426,29.184133529663086,yes,10606,1,25,F,2026-03-15_11-20-58
6,2,stimulation,active,6,2,25,34,14,right,left,2,518.41139793396,True,False,2000.0,250.0,3795.986508131027,33.96450686454773,yes,10606,1,25,F,2026-03-15_11-20-58
7,2,stimulation,active,7,2,25,34,14,right,left,1,605.6232452392578,False,False,2000.0,250.0,3800.8541374206543,38.83213829994202,yes,10606,1,25,F,2026-03-15_11-20-58
8,2,stimulation,active,8,2,25,34,14,left,right,1,551.8662929534912,False,False,2000.0,250.0,3805.667181968689,43.64518094062805,yes,10606,1,25,F,2026-03-15_11-20-58
9,2,stimulation,active,9,2,25,34,14,right,left,1,904.801607131958,False,False,2000.0,250.0,3810.83212518692,48.810123682022095,yes,10606,1,25,F,2026-03-15_11-20-58
10,2,stimulation,active,10,2,25,34,14,right,left,2,451.829195022583,True,True,2000.0,250.0,3815.5449662208557,53.5229651927948,yes,10606,1,25,F,2026-03-15_11-20-58
