trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
56,2,stimulation,sham,2,2,25,25,18,left,right,2,507.9383850097656,True,False,2000.0,250.0,970.7024662494659,270.75374031066895,avi-pilot,1,23,m,2026-01-15_12-54-03
57,2,stimulation,sham,3,2,25,25,18,right,left,2,330.72876930236816,True,True,2000.0,250.0,975.2941610813141,275.3454351425171,avi-pilot,1,23,m,2026-01-15_12-54-03
58,2,stimulation,sham,4,2,25,25,18,right,left,2,626.960277557373,True,False,2000.0,250.0,980.1822969913483,280.23357105255127,avi-pilot,1,23,m,2026-01-15_12-54-03
59,2,stimulation,sham,5,2,25,25,18,left,right,2,625.0684261322021,True,True,2000.0,250.0,985.0681092739105,285.1193833351135,avi-pilot,1,23,m,2026-01-15_12-54-03
60,2,stimulation,sham,6,2,25,25,18,right,left,2,446.11167907714844,True,True,2000.0,250.0,989.7759811878204,289.8272557258606,avi-pilot,1,23,m,2026-01-15_12-54-03
61,2,stimulation,sham,7,2,25,25,18,left,right,2,528.2912254333496,True,True,2000.0,250.0,994.5658695697784,294.61714363098145,avi-pilot,1,23,m,2026-01-15_12-54-03
62,2,stimulation,sham,8,2,25,25,18,left,right,2,767.6236629486084,True,False,2000.0,250.0,999.5946881771088,299.64596247673035,avi-pilot,1,23,m,2026-01-15_12-54-03
63,2,stimulation,sham,9,2,25,25,18,left,right,2,560.0523948669434,True,True,2000.0,250.0,1004.4162399768829,304.4675142765045,avi-pilot,1,23,m,2026-01-15_12-54-03
64,2,stimulation,sham,10,2,25,25,18,left,right,2,561.7306232452393,True,True,2000.0,250.0,1009.2387278079987,309.2900023460388,avi-pilot,1,23,m,2026-01-15_12-54-03
65,2,stimulation,sham,11,2,25,25,18,left,right,2,937.4337196350098,True,True,2000.0,250.0,1014.4374513626099,314.48872566223145,avi-pilot,1,23,m,2026-01-15_12-54-03
66,2,stimulation,sham,12,2,25,25,18,left,right,2,557.0194721221924,True,True,2000.0,250.0,1019.256183385849,319.30745792388916,avi-pilot,1,23,m,2026-01-15_12-54-03
67,2,stimulation,sham,13,2,25,25,18,right,left,2,431.7319393157959,True,True,2000.0,250.0,1023.9496343135834,324.00090885162354,avi-pilot,1,23,m,2026-01-15_12-54-03
68,2,stimulation,sham,14,2,25,25,18,left,right,2,521.9535827636719,True,True,2000.0,250.0,1028.733377456665,328.78465151786804,avi-pilot,1,23,m,2026-01-15_12-54-03
69,2,stimulation,sham,15,2,25,25,18,right,left,2,540.1003360748291,True,True,2000.0,250.0,1033.5353293418884,333.5866038799286,avi-pilot,1,23,m,2026-01-15_12-54-03
70,2,stimulation,sham,16,2,25,25,18,right,left,2,509.37461853027344,True,False,2000.0,250.0,1038.3066637516022,338.3579385280609,avi-pilot,1,23,m,2026-01-15_12-54-03
71,2,stimulation,sham,17,2,25,25,18,right,left,2,598.5422134399414,True,True,2000.0,250.0,1043.16672873497,343.2180030345917,avi-pilot,1,23,m,2026-01-15_12-54-03
72,2,stimulation,sham,18,2,25,25,18,left,right,2,526.5109539031982,True,True,2000.0,250.0,1047.9551753997803,348.0064494609833,avi-pilot,1,23,m,2026-01-15_12-54-03
73,2,stimulation,sham,19,2,25,25,18,right,left,2,391.50500297546387,True,False,2000.0,250.0,1052.6073315143585,352.6586055755615,avi-pilot,1,23,m,2026-01-15_12-54-03
74,2,stimulation,sham,20,2,25,25,18,right,left,2,398.29492568969727,True,True,2000.0,250.0,1057.2670090198517,357.3182830810547,avi-pilot,1,23,m,2026-01-15_12-54-03
75,2,stimulation,sham,21,2,25,25,18,right,left,2,363.25526237487793,True,True,2000.0,250.0,1061.891586780548,361.9428608417511,avi-pilot,1,23,m,2026-01-15_12-54-03
