trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
38,1,baseline,baseline,11,2,28,8,42,right,left,1,336.6379737854004,False,False,2000.0,250.0,211.9761872291565,186.11882066726685,1432,1,31,m,2026-01-14_20-43-13
39,1,baseline,baseline,12,2,28,8,42,right,left,1,327.44741439819336,False,True,2000.0,250.0,216.5646414756775,190.70727515220642,1432,1,31,m,2026-01-14_20-43-13
40,1,baseline,baseline,13,2,28,8,42,left,right,1,398.6632823944092,False,False,2000.0,250.0,221.2238690853119,195.36650252342224,1432,1,31,m,2026-01-14_20-43-13
41,1,baseline,baseline,14,2,28,8,42,right,left,1,351.2539863586426,False,True,2000.0,250.0,225.8357231616974,199.97835659980774,1432,1,31,m,2026-01-14_20-43-13
42,1,baseline,baseline,15,2,28,8,42,right,left,1,332.2625160217285,False,False,2000.0,250.0,230.42871975898743,204.57135343551636,1432,1,31,m,2026-01-14_20-43-13
43,1,baseline,baseline,16,2,28,8,42,left,right,2,482.56945610046387,True,True,2000.0,250.0,235.17179441452026,209.3144280910492,1432,1,31,m,2026-01-14_20-43-13
44,1,baseline,baseline,17,2,28,8,42,right,left,2,415.8756732940674,True,False,2000.0,250.0,239.8486135005951,213.99125123023987,1432,1,31,m,2026-01-14_20-43-13
45,1,baseline,baseline,18,2,28,8,42,left,right,2,416.2166118621826,True,True,2000.0,250.0,244.52552318572998,218.66815614700317,1432,1,31,m,2026-01-14_20-43-13
46,1,baseline,baseline,19,2,28,8,42,right,left,2,468.74094009399414,True,True,2000.0,250.0,249.25494527816772,223.39757871627808,1432,1,31,m,2026-01-14_20-43-13
47,1,baseline,baseline,20,2,28,8,42,right,left,2,419.7866916656494,True,False,2000.0,250.0,253.93547940254211,228.07811284065247,1432,1,31,m,2026-01-14_20-43-13
48,1,baseline,baseline,21,2,28,8,42,left,right,2,403.30958366394043,True,True,2000.0,250.0,258.6000761985779,232.74270939826965,1432,1,31,m,2026-01-14_20-43-13
49,1,baseline,baseline,22,2,28,8,42,right,left,2,418.0891513824463,True,True,2000.0,250.0,263.2789480686188,237.42158126831055,1432,1,31,m,2026-01-14_20-43-13
50,1,baseline,baseline,23,2,28,8,42,left,right,2,400.1331329345703,True,True,2000.0,250.0,267.9407470226288,242.08338022232056,1432,1,31,m,2026-01-14_20-43-13
51,1,baseline,baseline,24,2,28,8,42,right,left,2,367.63501167297363,True,True,2000.0,250.0,272.5689558982849,246.71158933639526,1432,1,31,m,2026-01-14_20-43-13
52,1,baseline,baseline,25,2,28,8,42,left,right,2,668.3712005615234,True,False,2000.0,250.0,277.497873544693,251.64050722122192,1432,1,31,m,2026-01-14_20-43-13
53,1,baseline,baseline,26,2,28,8,42,left,right,2,550.9214401245117,True,True,2000.0,250.0,282.3099763393402,256.452609539032,1432,1,31,m,2026-01-14_20-43-13
54,1,baseline,baseline,27,2,28,8,42,right,left,2,454.79583740234375,True,True,2000.0,250.0,287.02500581741333,261.16763949394226,1432,1,31,m,2026-01-14_20-43-13
55,1,baseline,baseline,0,1,27,8,42,right,left,2,1426.2290000915527,False,False,2000.0,250.0,292.7119560241699,266.8545894622803,1432,1,31,m,2026-01-14_20-43-13
56,1,baseline,baseline,1,1,27,8,42,left,right,2,417.8774356842041,False,False,2000.0,250.0,297.39036870002747,271.53300189971924,1432,1,31,m,2026-01-14_20-43-13
57,1,baseline,baseline,2,1,27,8,42,right,left,2,414.16478157043457,False,False,2000.0,250.0,302.06530356407166,276.207937002182,1432,1,31,m,2026-01-14_20-43-13
58,1,baseline,baseline,3,1,27,8,42,right,left,2,497.7684020996094,False,False,2000.0,250.0,306.8241808414459,280.9668142795563,1432,1,31,m,2026-01-14_20-43-13
59,1,baseline,baseline,4,1,27,8,42,left,right,2,453.3991813659668,False,False,2000.0,250.0,311.53903222084045,285.6816656589508,1432,1,31,m,2026-01-14_20-43-13
60,1,baseline,baseline,5,1,27,8,42,right,left,2,386.42096519470215,False,False,2000.0,250.0,316.187162399292,290.3297951221466,1432,1,31,m,2026-01-14_20-43-13
61,1,baseline,baseline,6,1,27,8,42,left,right,2,421.99015617370605,False,False,2000.0,250.0,320.87100052833557,295.0136339664459,1432,1,31,m,2026-01-14_20-43-13
62,1,baseline,baseline,7,1,27,8,42,left,right,2,418.8652038574219,False,False,2000.0,250.0,325.5508828163147,299.69351625442505,1432,1,31,m,2026-01-14_20-43-13
63,1,baseline,baseline,8,1,27,8,42,right,left,2,464.3828868865967,False,False,2000.0,250.0,330.27664375305176,304.41927695274353,1432,1,31,m,2026-01-14_20-43-13
64,1,baseline,baseline,9,1,27,8,42,right,left,2,464.92815017700195,False,False,2000.0,250.0,335.00280499458313,309.14543890953064,1432,1,31,m,2026-01-14_20-43-13
65,1,baseline,baseline,10,1,27,8,42,left,right,2,870.8736896514893,False,True,2000.0,250.0,340.1348967552185,314.2775299549103,1432,1,31,m,2026-01-14_20-43-13
66,1,baseline,baseline,11,1,27,8,42,left,right,2,418.31517219543457,False,True,2000.0,250.0,344.8140835762024,318.95671677589417,1432,1,31,m,2026-01-14_20-43-13
67,1,baseline,baseline,12,1,27,8,42,left,right,2,720.911979675293,False,False,2000.0,250.0,349.79674458503723,323.93937826156616,1432,1,31,m,2026-01-14_20-43-13
68,1,baseline,baseline,13,1,27,8,42,right,left,2,453.28354835510254,False,True,2000.0,250.0,354.51113390922546,328.6537675857544,1432,1,31,m,2026-01-14_20-43-13
69,1,baseline,baseline,14,1,27,8,42,right,left,2,471.1580276489258,False,False,2000.0,250.0,359.2437205314636,333.38635420799255,1432,1,31,m,2026-01-14_20-43-13
70,1,baseline,baseline,15,1,27,8,42,right,left,1,638.95583152771,True,True,2000.0,250.0,364.1435112953186,338.2861444950104,1432,1,31,m,2026-01-14_20-43-13
71,1,baseline,baseline,16,1,27,8,42,left,right,2,402.64081954956055,False,True,2000.0,250.0,368.80693769454956,342.9495711326599,1432,1,31,m,2026-01-14_20-43-13
72,1,baseline,baseline,17,1,27,8,42,left,right,1,531.4879417419434,True,True,2000.0,250.0,373.6004364490509,347.7430696487427,1432,1,31,m,2026-01-14_20-43-13
73,1,baseline,baseline,18,1,27,8,42,left,right,1,1520.0588703155518,True,True,2000.0,250.0,379.38215231895447,353.5247857570648,1432,1,31,m,2026-01-14_20-43-13
74,1,baseline,baseline,19,1,27,8,42,left,right,1,454.6940326690674,True,True,2000.0,250.0,384.0982005596161,358.24083399772644,1432,1,31,m,2026-01-14_20-43-13
75,1,baseline,baseline,20,1,27,8,42,left,right,1,486.5906238555908,True,True,2000.0,250.0,388.84664940834045,362.9892826080322,1432,1,31,m,2026-01-14_20-43-13
