trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,1,29,15,6,right,left,1.0,728.2736301422119,True,False,2000.0,250.0,3414.4783565998077,4.989339351654053,1432,1,31,m,2026-01-14_20-43-13
1,8,post_stimulation,baseline,1,1,29,15,6,left,right,2.0,279.4647216796875,False,True,2000.0,250.0,3419.018842458725,9.529825448989868,1432,1,31,m,2026-01-14_20-43-13
2,8,post_stimulation,baseline,2,1,29,15,6,left,right,,,,,2000.0,250.0,3424.7922534942627,15.303236484527588,1432,1,31,m,2026-01-14_20-43-13
3,8,post_stimulation,baseline,3,1,29,15,6,left,right,,,,,2000.0,250.0,3430.5590164661407,21.06999897956848,1432,1,31,m,2026-01-14_20-43-13
4,8,post_stimulation,baseline,4,1,29,15,6,right,left,,,,,2000.0,250.0,3436.3197453022003,26.83072805404663,1432,1,31,m,2026-01-14_20-43-13
5,8,post_stimulation,baseline,5,1,29,15,6,left,right,,,,,2000.0,250.0,3442.0912203788757,32.602203130722046,1432,1,31,m,2026-01-14_20-43-13
6,8,post_stimulation,baseline,6,1,29,15,6,left,right,,,,,2000.0,250.0,3447.861900806427,38.372883558273315,1432,1,31,m,2026-01-14_20-43-13
7,8,post_stimulation,baseline,7,1,29,15,6,right,left,,,,,2000.0,250.0,3453.6224131584167,44.13339638710022,1432,1,31,m,2026-01-14_20-43-13
8,8,post_stimulation,baseline,8,1,29,15,6,left,right,,,,,2000.0,250.0,3459.387050628662,49.89803338050842,1432,1,31,m,2026-01-14_20-43-13
9,8,post_stimulation,baseline,9,1,29,15,6,left,right,,,,,2000.0,250.0,3465.157543897629,55.66852688789368,1432,1,31,m,2026-01-14_20-43-13
10,8,post_stimulation,baseline,10,1,29,15,6,right,left,,,,,2000.0,250.0,3470.9199273586273,61.43091011047363,1432,1,31,m,2026-01-14_20-43-13
11,8,post_stimulation,baseline,11,1,29,15,6,right,left,,,,,2000.0,250.0,3476.6807067394257,67.19168949127197,1432,1,31,m,2026-01-14_20-43-13
12,8,post_stimulation,baseline,12,1,29,15,6,right,left,,,,,2000.0,250.0,3482.450623989105,72.96160674095154,1432,1,31,m,2026-01-14_20-43-13
