trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,6,stimulation,sham,0,2,25,46,21,right,left,2.0,806.5714836120605,True,True,2000.0,250.0,2390.97553563118,5.068305492401123,1432,1,31,m,2026-01-14_20-43-13
1,6,stimulation,sham,1,2,25,46,21,left,right,,,,,2000.0,250.0,2396.7384357452393,10.831205606460571,1432,1,31,m,2026-01-14_20-43-13
2,6,stimulation,sham,2,2,25,46,21,left,right,,,,,2000.0,250.0,2402.5072417259216,16.600011587142944,1432,1,31,m,2026-01-14_20-43-13
3,6,stimulation,sham,3,2,25,46,21,right,left,,,,,2000.0,250.0,2408.2689509391785,22.3617205619812,1432,1,31,m,2026-01-14_20-43-13
4,6,stimulation,sham,4,2,25,46,21,right,left,,,,,2000.0,250.0,2414.040377855301,28.133147716522217,1432,1,31,m,2026-01-14_20-43-13
5,6,stimulation,sham,5,2,25,46,21,left,right,,,,,2000.0,250.0,2419.8133635520935,33.90613389015198,1432,1,31,m,2026-01-14_20-43-13
6,6,stimulation,sham,6,2,25,46,21,left,right,2.0,298.36034774780273,True,False,2000.0,250.0,2424.3735806941986,38.4663507938385,1432,1,31,m,2026-01-14_20-43-13
7,6,stimulation,sham,7,2,25,46,21,left,right,2.0,180.93085289001465,True,True,2000.0,250.0,2428.81582570076,42.90859580039978,1432,1,31,m,2026-01-14_20-43-13
8,6,stimulation,sham,8,2,25,46,21,right,left,1.0,1701.0629177093506,False,False,2000.0,250.0,2434.777952671051,48.870723247528076,1432,1,31,m,2026-01-14_20-43-13
9,6,stimulation,sham,9,2,25,46,21,left,right,2.0,561.5944862365723,True,True,2000.0,250.0,2439.6020011901855,53.69477081298828,1432,1,31,m,2026-01-14_20-43-13
10,6,stimulation,sham,10,2,25,46,21,left,right,2.0,622.452974319458,True,False,2000.0,250.0,2444.4869334697723,58.57970309257507,1432,1,31,m,2026-01-14_20-43-13
11,6,stimulation,sham,11,2,25,46,21,right,left,1.0,408.095121383667,False,False,2000.0,250.0,2449.156243085861,63.2490131855011,1432,1,31,m,2026-01-14_20-43-13
12,6,stimulation,sham,12,2,25,46,21,left,right,1.0,266.89743995666504,False,False,2000.0,250.0,2453.684277534485,67.77704739570618,1432,1,31,m,2026-01-14_20-43-13
13,6,stimulation,sham,13,2,25,46,21,left,right,1.0,33.18595886230469,False,True,2000.0,250.0,2457.978459596634,72.07122945785522,1432,1,31,m,2026-01-14_20-43-13
14,6,stimulation,sham,14,2,25,46,21,right,left,2.0,413.0518436431885,True,True,2000.0,250.0,2462.6524415016174,76.74521136283875,1432,1,31,m,2026-01-14_20-43-13
15,6,stimulation,sham,15,2,25,46,21,left,right,1.0,380.45716285705566,False,False,2000.0,250.0,2467.293310880661,81.38608050346375,1432,1,31,m,2026-01-14_20-43-13
16,6,stimulation,sham,16,2,25,46,21,left,right,2.0,1278.6293029785156,True,True,2000.0,250.0,2472.833729028702,86.9264988899231,1432,1,31,m,2026-01-14_20-43-13
17,6,stimulation,sham,17,2,25,46,21,right,left,,,,,2000.0,250.0,2478.6064836978912,92.69925355911255,1432,1,31,m,2026-01-14_20-43-13
18,6,stimulation,sham,18,2,25,46,21,left,right,,,,,2000.0,250.0,2484.3713154792786,98.46408557891846,1432,1,31,m,2026-01-14_20-43-13
19,6,stimulation,sham,19,2,25,46,21,right,left,2.0,761.815071105957,True,True,2000.0,250.0,2489.393078327179,103.48602795600891,1432,1,31,m,2026-01-14_20-43-13
20,6,stimulation,sham,20,2,25,46,21,left,right,,,,,2000.0,250.0,2495.1689393520355,109.261709690094,1432,1,31,m,2026-01-14_20-43-13
21,6,stimulation,sham,21,2,25,46,21,right,left,2.0,409.95240211486816,True,True,2000.0,250.0,2499.8406133651733,113.93338322639465,1432,1,31,m,2026-01-14_20-43-13
22,6,stimulation,sham,22,2,25,46,21,right,left,,,,,2000.0,250.0,2505.609018087387,119.7017879486084,1432,1,31,m,2026-01-14_20-43-13
23,6,stimulation,sham,23,2,25,46,21,right,left,1.0,694.1008567810059,False,False,2000.0,250.0,2510.565511703491,124.65828132629395,1432,1,31,m,2026-01-14_20-43-13
24,6,stimulation,sham,24,2,25,46,21,left,right,1.0,347.0315933227539,False,False,2000.0,250.0,2515.1745343208313,129.2673041820526,1432,1,31,m,2026-01-14_20-43-13
25,6,stimulation,sham,0,1,25,46,21,right,left,1.0,213.45782279968262,True,False,2000.0,250.0,2519.6508643627167,133.74363446235657,1432,1,31,m,2026-01-14_20-43-13
26,6,stimulation,sham,1,1,25,46,21,right,left,2.0,430.79495429992676,False,True,2000.0,250.0,2524.343222141266,138.43599200248718,1432,1,31,m,2026-01-14_20-43-13
27,6,stimulation,sham,2,1,25,46,21,left,right,1.0,363.74592781066895,True,True,2000.0,250.0,2528.9688708782196,143.06164073944092,1432,1,31,m,2026-01-14_20-43-13
28,6,stimulation,sham,3,1,25,46,21,left,right,,,,,2000.0,250.0,2534.741320371628,148.8340904712677,1432,1,31,m,2026-01-14_20-43-13
29,6,stimulation,sham,4,1,25,46,21,left,right,,,,,2000.0,250.0,2540.510838031769,154.6036078929901,1432,1,31,m,2026-01-14_20-43-13
30,6,stimulation,sham,5,1,25,46,21,right,left,,,,,2000.0,250.0,2546.2791736125946,160.37194323539734,1432,1,31,m,2026-01-14_20-43-13
31,6,stimulation,sham,6,1,25,46,21,left,right,,,,,2000.0,250.0,2552.042683839798,166.1354537010193,1432,1,31,m,2026-01-14_20-43-13
32,6,stimulation,sham,7,1,25,46,21,left,right,,,,,2000.0,250.0,2557.8088557720184,171.9016261100769,1432,1,31,m,2026-01-14_20-43-13
33,6,stimulation,sham,8,1,25,46,21,left,right,,,,,2000.0,250.0,2563.580915927887,177.6736855506897,1432,1,31,m,2026-01-14_20-43-13
