trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,3,stimulation,active,0,2,28,4,2,left,right,1.0,1411.9477272033691,False,False,2000.0,250.0,1079.5303144454956,5.672717809677124,1432,1,31,m,2026-01-14_20-43-13
1,3,stimulation,active,1,2,28,4,2,left,right,1.0,252.2292137145996,False,True,2000.0,250.0,1084.0433106422424,10.185715198516846,1432,1,31,m,2026-01-14_20-43-13
2,3,stimulation,active,2,2,28,4,2,right,left,1.0,300.67944526672363,False,False,2000.0,250.0,1088.6040494441986,14.746452808380127,1432,1,31,m,2026-01-14_20-43-13
3,3,stimulation,active,3,2,28,4,2,left,right,2.0,423.1839179992676,True,True,2000.0,250.0,1093.287294626236,19.42969846725464,1432,1,31,m,2026-01-14_20-43-13
4,3,stimulation,active,4,2,28,4,2,right,left,1.0,933.38942527771,False,False,2000.0,250.0,1098.4819209575653,24.624323844909668,1432,1,31,m,2026-01-14_20-43-13
5,3,stimulation,active,5,2,28,4,2,left,right,2.0,319.5991516113281,True,True,2000.0,250.0,1103.0616393089294,29.20404362678528,1432,1,31,m,2026-01-14_20-43-13
6,3,stimulation,active,6,2,28,4,2,left,right,2.0,568.1777000427246,True,True,2000.0,250.0,1107.8908159732819,34.03321933746338,1432,1,31,m,2026-01-14_20-43-13
7,3,stimulation,active,7,2,28,4,2,left,right,,,,,2000.0,250.0,1113.6639170646667,39.806320667266846,1432,1,31,m,2026-01-14_20-43-13
8,3,stimulation,active,8,2,28,4,2,left,right,2.0,635.2517604827881,True,True,2000.0,250.0,1118.5601732730865,44.702576637268066,1432,1,31,m,2026-01-14_20-43-13
9,3,stimulation,active,9,2,28,4,2,right,left,,,,,2000.0,250.0,1124.319863319397,50.46226668357849,1432,1,31,m,2026-01-14_20-43-13
10,3,stimulation,active,10,2,28,4,2,left,right,,,,,2000.0,250.0,1130.0920054912567,56.23440885543823,1432,1,31,m,2026-01-14_20-43-13
11,3,stimulation,active,11,2,28,4,2,left,right,,,,,2000.0,250.0,1135.8542122840881,61.996615409851074,1432,1,31,m,2026-01-14_20-43-13
12,3,stimulation,active,12,2,28,4,2,right,left,,,,,2000.0,250.0,1141.6230337619781,67.76543688774109,1432,1,31,m,2026-01-14_20-43-13
13,3,stimulation,active,13,2,28,4,2,left,right,,,,,2000.0,250.0,1147.3908472061157,73.53325080871582,1432,1,31,m,2026-01-14_20-43-13
14,3,stimulation,active,14,2,28,4,2,right,left,2.0,282.7754020690918,True,True,2000.0,250.0,1151.935224533081,78.077627658844,1432,1,31,m,2026-01-14_20-43-13
15,3,stimulation,active,15,2,28,4,2,right,left,,,,,2000.0,250.0,1157.7053093910217,83.84771275520325,1432,1,31,m,2026-01-14_20-43-13
16,3,stimulation,active,16,2,28,4,2,right,left,,,,,2000.0,250.0,1163.466587305069,89.60899066925049,1432,1,31,m,2026-01-14_20-43-13
17,3,stimulation,active,17,2,28,4,2,left,right,,,,,2000.0,250.0,1169.2412328720093,95.3836362361908,1432,1,31,m,2026-01-14_20-43-13
18,3,stimulation,active,18,2,28,4,2,left,right,,,,,2000.0,250.0,1175.0039224624634,101.14632558822632,1432,1,31,m,2026-01-14_20-43-13
19,3,stimulation,active,19,2,28,4,2,right,left,,,,,2000.0,250.0,1180.765643119812,106.90804672241211,1432,1,31,m,2026-01-14_20-43-13
20,3,stimulation,active,20,2,28,4,2,left,right,,,,,2000.0,250.0,1186.5280511379242,112.67045450210571,1432,1,31,m,2026-01-14_20-43-13
21,3,stimulation,active,21,2,28,4,2,left,right,,,,,2000.0,250.0,1192.2907819747925,118.43318486213684,1432,1,31,m,2026-01-14_20-43-13
22,3,stimulation,active,22,2,28,4,2,right,left,2.0,1147.5234031677246,True,False,2000.0,250.0,1197.6987059116364,123.84110927581787,1432,1,31,m,2026-01-14_20-43-13
23,3,stimulation,active,23,2,28,4,2,right,left,,,,,2000.0,250.0,1203.4712483882904,129.61365175247192,1432,1,31,m,2026-01-14_20-43-13
24,3,stimulation,active,24,2,28,4,2,left,right,,,,,2000.0,250.0,1209.2382295131683,135.38063287734985,1432,1,31,m,2026-01-14_20-43-13
25,3,stimulation,active,25,2,28,4,2,right,left,,,,,2000.0,250.0,1215.0062561035156,141.14865922927856,1432,1,31,m,2026-01-14_20-43-13
26,3,stimulation,active,26,2,28,4,2,right,left,2.0,334.9263668060303,True,True,2000.0,250.0,1219.6014637947083,145.7438669204712,1432,1,31,m,2026-01-14_20-43-13
27,3,stimulation,active,27,2,28,4,2,right,left,2.0,1214.9584293365479,True,True,2000.0,250.0,1225.0757050514221,151.21810793876648,1432,1,31,m,2026-01-14_20-43-13
28,3,stimulation,active,0,1,25,4,2,left,right,,,,,2000.0,250.0,1230.8423686027527,156.98477244377136,1432,1,31,m,2026-01-14_20-43-13
29,3,stimulation,active,1,1,25,4,2,right,left,2.0,690.8085346221924,False,False,2000.0,250.0,1235.7938768863678,161.93628096580505,1432,1,31,m,2026-01-14_20-43-13
30,3,stimulation,active,2,1,25,4,2,left,right,,,,,2000.0,250.0,1241.5664019584656,167.70880651474,1432,1,31,m,2026-01-14_20-43-13
31,3,stimulation,active,3,1,25,4,2,left,right,1.0,281.9085121154785,True,True,2000.0,250.0,1246.108022928238,172.2504267692566,1432,1,31,m,2026-01-14_20-43-13
32,3,stimulation,active,4,1,25,4,2,right,left,,,,,2000.0,250.0,1251.87083029747,178.0132336616516,1432,1,31,m,2026-01-14_20-43-13
33,3,stimulation,active,5,1,25,4,2,right,left,,,,,2000.0,250.0,1257.6457574367523,183.78816080093384,1432,1,31,m,2026-01-14_20-43-13
34,3,stimulation,active,6,1,25,4,2,right,left,,,,,2000.0,250.0,1263.4048919677734,189.54729533195496,1432,1,31,m,2026-01-14_20-43-13
35,3,stimulation,active,7,1,25,4,2,right,left,,,,,2000.0,250.0,1269.170273065567,195.31267714500427,1432,1,31,m,2026-01-14_20-43-13
36,3,stimulation,active,8,1,25,4,2,right,left,,,,,2000.0,250.0,1274.9442720413208,201.08667659759521,1432,1,31,m,2026-01-14_20-43-13
37,3,stimulation,active,9,1,25,4,2,right,left,,,,,2000.0,250.0,1280.7070181369781,206.8494210243225,1432,1,31,m,2026-01-14_20-43-13
38,3,stimulation,active,10,1,25,4,2,right,left,,,,,2000.0,250.0,1286.4768447875977,212.61924815177917,1432,1,31,m,2026-01-14_20-43-13
39,3,stimulation,active,11,1,25,4,2,left,right,,,,,2000.0,250.0,1292.23681306839,218.37921690940857,1432,1,31,m,2026-01-14_20-43-13
40,3,stimulation,active,12,1,25,4,2,right,left,,,,,2000.0,250.0,1298.0025188922882,224.14492225646973,1432,1,31,m,2026-01-14_20-43-13
41,3,stimulation,active,13,1,25,4,2,left,right,,,,,2000.0,250.0,1303.764571428299,229.90697598457336,1432,1,31,m,2026-01-14_20-43-13
42,3,stimulation,active,14,1,25,4,2,right,left,2.0,352.62346267700195,False,False,2000.0,250.0,1308.377389907837,234.519793510437,1432,1,31,m,2026-01-14_20-43-13
43,3,stimulation,active,15,1,25,4,2,right,left,2.0,1381.9799423217773,False,False,2000.0,250.0,1314.0196733474731,240.16207647323608,1432,1,31,m,2026-01-14_20-43-13
44,3,stimulation,active,16,1,25,4,2,left,right,,,,,2000.0,250.0,1319.7833037376404,245.9257071018219,1432,1,31,m,2026-01-14_20-43-13
45,3,stimulation,active,17,1,25,4,2,right,left,,,,,2000.0,250.0,1325.5535080432892,251.6959114074707,1432,1,31,m,2026-01-14_20-43-13
46,3,stimulation,active,18,1,25,4,2,right,left,,,,,2000.0,250.0,1331.312147140503,257.45455050468445,1432,1,31,m,2026-01-14_20-43-13
47,3,stimulation,active,19,1,25,4,2,left,right,,,,,2000.0,250.0,1337.0784952640533,263.220899105072,1432,1,31,m,2026-01-14_20-43-13
48,3,stimulation,active,20,1,25,4,2,left,right,,,,,2000.0,250.0,1342.8477907180786,268.99019479751587,1432,1,31,m,2026-01-14_20-43-13
49,3,stimulation,active,21,1,25,4,2,left,right,,,,,2000.0,250.0,1348.6075553894043,274.7499589920044,1432,1,31,m,2026-01-14_20-43-13
50,3,stimulation,active,22,1,25,4,2,left,right,,,,,2000.0,250.0,1354.3738627433777,280.5162663459778,1432,1,31,m,2026-01-14_20-43-13
51,3,stimulation,active,23,1,25,4,2,left,right,,,,,2000.0,250.0,1360.1351630687714,286.2775659561157,1432,1,31,m,2026-01-14_20-43-13
52,3,stimulation,active,24,1,25,4,2,left,right,,,,,2000.0,250.0,1365.89839053154,292.04079508781433,1432,1,31,m,2026-01-14_20-43-13
53,3,stimulation,active,0,2,25,4,2,right,left,,,,,2000.0,250.0,1371.6613733768463,297.80377650260925,1432,1,31,m,2026-01-14_20-43-13
54,3,stimulation,active,1,2,25,4,2,right,left,,,,,2000.0,250.0,1377.4358463287354,303.57824969291687,1432,1,31,m,2026-01-14_20-43-13
55,3,stimulation,active,2,2,25,4,2,right,left,,,,,2000.0,250.0,1383.2096829414368,309.3520860671997,1432,1,31,m,2026-01-14_20-43-13
56,3,stimulation,active,3,2,25,4,2,left,right,,,,,2000.0,250.0,1388.980807542801,315.12321186065674,1432,1,31,m,2026-01-14_20-43-13
57,3,stimulation,active,4,2,25,4,2,right,left,,,,,2000.0,250.0,1394.74640583992,320.88881039619446,1432,1,31,m,2026-01-14_20-43-13
58,3,stimulation,active,5,2,25,4,2,left,right,,,,,2000.0,250.0,1400.5084266662598,326.6508300304413,1432,1,31,m,2026-01-14_20-43-13
59,3,stimulation,active,6,2,25,4,2,right,left,,,,,2000.0,250.0,1406.2789816856384,332.4213852882385,1432,1,31,m,2026-01-14_20-43-13
60,3,stimulation,active,7,2,25,4,2,left,right,,,,,2000.0,250.0,1412.045732975006,338.1881363391876,1432,1,31,m,2026-01-14_20-43-13
61,3,stimulation,active,8,2,25,4,2,right,left,,,,,2000.0,250.0,1417.805382490158,343.9477872848511,1432,1,31,m,2026-01-14_20-43-13
62,3,stimulation,active,9,2,25,4,2,right,left,,,,,2000.0,250.0,1423.5646660327911,349.70706939697266,1432,1,31,m,2026-01-14_20-43-13
63,3,stimulation,active,10,2,25,4,2,right,left,,,,,2000.0,250.0,1429.332955121994,355.47535824775696,1432,1,31,m,2026-01-14_20-43-13
64,3,stimulation,active,11,2,25,4,2,right,left,,,,,2000.0,250.0,1435.0941226482391,361.23652625083923,1432,1,31,m,2026-01-14_20-43-13
