trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,4,post_stimulation,baseline,0,2,29,47,27,right,left,2,601.1831760406494,True,True,2000.0,250.0,1560.6489489078522,4.863346576690674,no,10369,1,35,M,2026-03-13_16-30-55
1,4,post_stimulation,baseline,1,2,29,47,27,right,left,1,567.9943561553955,False,True,2000.0,250.0,1565.4774391651154,9.691837072372437,no,10369,1,35,M,2026-03-13_16-30-55
2,4,post_stimulation,baseline,2,2,29,47,27,right,left,1,267.26222038269043,False,False,2000.0,250.0,1570.0048956871033,14.219293117523193,no,10369,1,35,M,2026-03-13_16-30-55
3,4,post_stimulation,baseline,3,2,29,47,27,right,left,1,1112.0774745941162,False,True,2000.0,250.0,1575.3771920204163,19.59158992767334,no,10369,1,35,M,2026-03-13_16-30-55
4,4,post_stimulation,baseline,4,2,29,47,27,left,right,1,312.5638961791992,False,False,2000.0,250.0,1579.9508111476898,24.165213584899902,no,10369,1,35,M,2026-03-13_16-30-55
5,4,post_stimulation,baseline,5,2,29,47,27,left,right,1,284.76500511169434,False,False,2000.0,250.0,1584.49706864357,28.711466073989868,no,10369,1,35,M,2026-03-13_16-30-55
6,4,post_stimulation,baseline,6,2,29,47,27,left,right,1,683.5532188415527,False,True,2000.0,250.0,1589.4409816265106,33.6553795337677,no,10369,1,35,M,2026-03-13_16-30-55
7,4,post_stimulation,baseline,7,2,29,47,27,right,left,1,1067.7800178527832,False,False,2000.0,250.0,1594.76953291893,38.983930587768555,no,10369,1,35,M,2026-03-13_16-30-55
8,4,post_stimulation,baseline,8,2,29,47,27,left,right,2,551.1772632598877,True,True,2000.0,250.0,1599.5812559127808,43.795653343200684,no,10369,1,35,M,2026-03-13_16-30-55
9,4,post_stimulation,baseline,9,2,29,47,27,right,left,1,82.13305473327637,False,True,2000.0,250.0,1603.9245109558105,48.13890838623047,no,10369,1,35,M,2026-03-13_16-30-55
10,4,post_stimulation,baseline,10,2,29,47,27,left,right,2,503.89909744262695,True,True,2000.0,250.0,1608.6892743110657,52.903671741485596,no,10369,1,35,M,2026-03-13_16-30-55
11,4,post_stimulation,baseline,11,2,29,47,27,left,right,2,1013.1344795227051,True,True,2000.0,250.0,1613.9629426002502,58.177340030670166,no,10369,1,35,M,2026-03-13_16-30-55
12,4,post_stimulation,baseline,12,2,29,47,27,left,right,2,280.7948589324951,True,True,2000.0,250.0,1618.5038883686066,62.71828579902649,no,10369,1,35,M,2026-03-13_16-30-55
13,4,post_stimulation,baseline,13,2,29,47,27,right,left,2,231.08386993408203,True,True,2000.0,250.0,1622.9950778484344,67.20947527885437,no,10369,1,35,M,2026-03-13_16-30-55
14,4,post_stimulation,baseline,14,2,29,47,27,left,right,1,300.44054985046387,False,False,2000.0,250.0,1627.5560762882233,71.77047395706177,no,10369,1,35,M,2026-03-13_16-30-55
15,4,post_stimulation,baseline,15,2,29,47,27,left,right,1,266.772985458374,False,False,2000.0,250.0,1632.083151102066,76.29754900932312,no,10369,1,35,M,2026-03-13_16-30-55
16,4,post_stimulation,baseline,16,2,29,47,27,right,left,1,1100.8596420288086,False,False,2000.0,250.0,1637.444461107254,81.65885901451111,no,10369,1,35,M,2026-03-13_16-30-55
17,4,post_stimulation,baseline,17,2,29,47,27,left,right,1,958.4438800811768,False,False,2000.0,250.0,1642.6635439395905,86.87794232368469,no,10369,1,35,M,2026-03-13_16-30-55
18,4,post_stimulation,baseline,18,2,29,47,27,right,left,1,412.677526473999,False,False,2000.0,250.0,1647.3376381397247,91.5520372390747,no,10369,1,35,M,2026-03-13_16-30-55
