trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,2,26,9,33,right,left,1,961.9259834289551,False,False,2000.0,250.0,3492.077872991562,5.223544359207153,no,10369,1,35,M,2026-03-13_16-30-55
1,8,post_stimulation,baseline,1,2,26,9,33,right,left,2,1021.6405391693115,True,True,2000.0,250.0,3497.3595356941223,10.505207061767578,no,10369,1,35,M,2026-03-13_16-30-55
2,8,post_stimulation,baseline,2,2,26,9,33,left,right,2,1266.876459121704,True,True,2000.0,250.0,3502.8870577812195,16.032729148864746,no,10369,1,35,M,2026-03-13_16-30-55
3,8,post_stimulation,baseline,3,2,26,9,33,right,left,1,629.4326782226562,False,False,2000.0,250.0,3507.776159286499,20.921830892562866,no,10369,1,35,M,2026-03-13_16-30-55
4,8,post_stimulation,baseline,4,2,26,9,33,right,left,2,967.6311016082764,True,False,2000.0,250.0,3513.0039942264557,26.149665594100952,no,10369,1,35,M,2026-03-13_16-30-55
5,8,post_stimulation,baseline,5,2,26,9,33,right,left,2,1829.749345779419,True,True,2000.0,250.0,3519.0940384864807,32.23970985412598,no,10369,1,35,M,2026-03-13_16-30-55
6,8,post_stimulation,baseline,6,2,26,9,33,left,right,2,1082.9951763153076,True,True,2000.0,250.0,3524.4368522167206,37.582523345947266,no,10369,1,35,M,2026-03-13_16-30-55
7,8,post_stimulation,baseline,7,2,26,9,33,left,right,2,1373.6050128936768,True,True,2000.0,250.0,3530.0709187984467,43.21658992767334,no,10369,1,35,M,2026-03-13_16-30-55
8,8,post_stimulation,baseline,8,2,26,9,33,left,right,1,753.6337375640869,False,True,2000.0,250.0,3535.0851242542267,48.23079538345337,no,10369,1,35,M,2026-03-13_16-30-55
9,8,post_stimulation,baseline,9,2,26,9,33,right,left,1,215.88802337646484,False,False,2000.0,250.0,3539.5610978603363,52.70676946640015,no,10369,1,35,M,2026-03-13_16-30-55
10,8,post_stimulation,baseline,10,2,26,9,33,right,left,1,300.2626895904541,False,False,2000.0,250.0,3544.1212146282196,57.26688575744629,no,10369,1,35,M,2026-03-13_16-30-55
11,8,post_stimulation,baseline,11,2,26,9,33,right,left,1,747.9720115661621,False,False,2000.0,250.0,3549.1297690868378,62.275442123413086,no,10369,1,35,M,2026-03-13_16-30-55
12,8,post_stimulation,baseline,12,2,26,9,33,left,right,1,283.39481353759766,False,False,2000.0,250.0,3553.673456430435,66.81912779808044,no,10369,1,35,M,2026-03-13_16-30-55
13,8,post_stimulation,baseline,13,2,26,9,33,left,right,2,330.36231994628906,True,False,2000.0,250.0,3558.264322042465,71.4099931716919,no,10369,1,35,M,2026-03-13_16-30-55
14,8,post_stimulation,baseline,14,2,26,9,33,left,right,2,101.42350196838379,True,False,2000.0,250.0,3562.625725030899,75.77139663696289,no,10369,1,35,M,2026-03-13_16-30-55
15,8,post_stimulation,baseline,15,2,26,9,33,left,right,2,82.38506317138672,True,True,2000.0,250.0,3566.9684267044067,80.11409783363342,no,10369,1,35,M,2026-03-13_16-30-55
16,8,post_stimulation,baseline,16,2,26,9,33,left,right,2,334.42234992980957,True,True,2000.0,250.0,3571.5629603862762,84.70863151550293,no,10369,1,35,M,2026-03-13_16-30-55
17,8,post_stimulation,baseline,17,2,26,9,33,left,right,2,213.09924125671387,True,True,2000.0,250.0,3576.036469221115,89.18214011192322,no,10369,1,35,M,2026-03-13_16-30-55
18,8,post_stimulation,baseline,18,2,26,9,33,left,right,2,284.09457206726074,True,False,2000.0,250.0,3580.580959558487,93.7266309261322,no,10369,1,35,M,2026-03-13_16-30-55
19,8,post_stimulation,baseline,19,2,26,9,33,left,right,2,183.21895599365234,True,False,2000.0,250.0,3585.024407148361,98.17007851600647,no,10369,1,35,M,2026-03-13_16-30-55
20,8,post_stimulation,baseline,20,2,26,9,33,left,right,2,0.14543533325195312,True,True,2000.0,250.0,3589.2854697704315,102.43114137649536,no,10369,1,35,M,2026-03-13_16-30-55
