trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,7,stimulation,active,0,1,28,30,38,right,left,2,926.3737201690674,False,False,2000.0,250.0,2695.109041929245,5.189299583435059,yes,11563,1,56,M,2026-03-22_11-55-49
1,7,stimulation,active,1,1,28,30,38,right,left,1,761.3413333892822,True,True,2000.0,250.0,2700.131507873535,10.21176552772522,yes,11563,1,56,M,2026-03-22_11-55-49
2,7,stimulation,active,2,1,28,30,38,right,left,1,511.00897789001465,True,False,2000.0,250.0,2704.9030821323395,14.983341693878174,yes,11563,1,56,M,2026-03-22_11-55-49
3,7,stimulation,active,3,1,28,30,38,right,left,1,379.8704147338867,True,True,2000.0,250.0,2709.543959379196,19.62421727180481,yes,11563,1,56,M,2026-03-22_11-55-49
4,7,stimulation,active,4,1,28,30,38,left,right,2,410.40992736816406,False,True,2000.0,250.0,2714.2163825035095,24.296639680862427,yes,11563,1,56,M,2026-03-22_11-55-49
5,7,stimulation,active,5,1,28,30,38,right,left,1,443.56369972229004,True,True,2000.0,250.0,2718.9211337566376,29.001391410827637,yes,11563,1,56,M,2026-03-22_11-55-49
6,7,stimulation,active,6,1,28,30,38,left,right,2,332.78942108154297,False,False,2000.0,250.0,2723.5150649547577,33.595322608947754,yes,11563,1,56,M,2026-03-22_11-55-49
7,7,stimulation,active,7,1,28,30,38,right,left,2,971.5209007263184,False,True,2000.0,250.0,2728.747136116028,38.827393770217896,yes,11563,1,56,M,2026-03-22_11-55-49
8,7,stimulation,active,8,1,28,30,38,left,right,2,606.5094470977783,False,True,2000.0,250.0,2733.6148438453674,43.695101261138916,yes,11563,1,56,M,2026-03-22_11-55-49
9,7,stimulation,active,9,1,28,30,38,right,left,2,659.6584320068359,False,True,2000.0,250.0,2738.535739183426,48.61599683761597,yes,11563,1,56,M,2026-03-22_11-55-49
10,7,stimulation,active,10,1,28,30,38,left,right,2,579.5307159423828,False,False,2000.0,250.0,2743.377018213272,53.45727586746216,yes,11563,1,56,M,2026-03-22_11-55-49
