subject_id,run,counterbalance,earclip,condition,stim_detected,protocol_ok,duration_s,pct_rejected,n_clean_samples,early_db,middle_db,late_db,itf_F4,itf_F4_power,itf_F4_r2,aperiodic_offset_F4,aperiodic_exp_F4,itf_P4,itf_P4_power,itf_P4_r2,aperiodic_offset_P4,aperiodic_exp_P4,itf_P3,itf_P3_power,itf_P3_r2,aperiodic_offset_P3,aperiodic_exp_P3
10886,1,B,False,baseline,NONE,True,360.0,0.1826362715635299,180357,89.99777214215602,88.87093187236792,88.37217993918291,,,0.5628449367605339,1.7870385349060978,0.048980861051493234,,,0.6708677901200802,1.7491051815555494,0.07783876287037272,,,0.7964675379582629,1.8051806482746426,0.07845648684184917
10886,2,B,False,sham,SHAM,True,360.0,15.011158551105053,153472,151.0716365984583,90.184437330722,88.66058652095623,,,,,,,,,,,,,,,
10886,3,B,False,sham,SHAM,True,360.0,14.489984659943623,154408,150.24649856109426,90.0166471360279,88.56898704527721,,,,,,,,,,,,,,,
10886,4,B,False,post,NONE,True,360.0,0.02879562306529193,180531,89.85210314584816,88.8508188215067,88.70402256138718,,,0.2965934636620548,1.7597163677921794,0.030676623049639702,,,0.6696962391539141,1.7549896277896986,0.07185136943630971,,,0.5010464879228775,1.7587174343713354,0.053137156262345026
10886,5,B,False,baseline,NONE,True,360.5,0.5390850482688503,179887,90.23073969123193,88.29045336503268,88.18507489335305,,,0.6887747870227227,1.7820772048290427,0.062115251983306065,,,0.5792920201167993,1.7358387641439965,0.06622724811207689,,,0.7695513430238715,1.7899889557067399,0.09500485591494252
10886,6,B,False,active,ACTIVE,True,360.5,84.48410306325039,28056,147.7373696618027,151.6912239974896,148.17399316438937,,,,,,,,,,,,,,,
10886,7,B,False,active,ACTIVE,True,360.0,84.16254780736469,28614,147.6030849873193,151.4310233327011,147.9480165180627,,,,,,,,,,,,,,,
10886,8,B,False,post,NONE,True,360.5,0.014377986197133819,180806,90.32269486663387,88.79734069847804,87.98099903459362,,,0.5876764706487448,1.7758111366289566,0.05508580574893646,,,0.8642913070842864,1.7932690537429326,0.10268024614667065,,,0.7537273909600463,1.779358759446096,0.07779052482828397
10998,2,B,False,sham,SHAM,True,359.0,15.627392882112057,152058,150.39343764174157,89.81282323302683,88.0668051708844,,,,,,,,,,,,,,,
10998,3,B,False,sham,SHAM,True,359.0,15.195199529278547,152775,150.3845306749261,89.73444365291328,88.61237392144321,,,,,,,,,,,,,,,
10998,4,B,False,post,NONE,True,360.0,0.5141117874930878,179771,89.589725458019,88.76580469059869,88.33788982593626,,,0.24121539561935085,1.767374738497442,0.022204903528448082,,,0.3525457338906985,1.7298130727246168,0.03119107757064913,,,0.5489233248770851,1.7517052144595227,0.04381835824636163
10998,5,B,False,baseline,NONE,True,360.5,0.21244695741655661,180367,89.26586320716476,88.84589239711059,89.5199415430168,,,0.566142608687875,1.7992740249502484,0.04408334724414413,,,0.6337389145683365,1.763083282885837,0.05399759951452308,,,0.6896219153877483,1.7733306021634034,0.058449467447760764
10998,6,B,False,active,SHAM,False,359.0,14.480549757982153,154065,150.69698285962215,89.95557249349142,88.76314545152343,,,,,,,,,,,,,,,
10998,7,B,False,active,ACTIVE,True,360.0,91.96488372994128,14516,150.72431905748238,155.1141930925862,152.2188830213422,,,,,,,,,,,,,,,
10998,8,B,False,post,NONE,True,360.0,0.4306265117592023,179889,89.99125474706968,88.03489978438762,87.87185242202068,,,0.5136100204396074,1.7671987107444047,0.03587352792652736,,,0.6259173847266313,1.734492886852655,0.048866189126290906,,,0.7410300517460517,1.7569110954036087,0.061456627381691636
11773,1,B,False,baseline,NONE,True,360.0,0.0,180619,89.55685548541612,88.92091517309066,88.60861553543151,,,0.6997182673649179,1.7981968779529558,0.062186273176588355,,,0.2729387392376538,1.7489562379267383,0.026635214907268813,,,0.026854865566860356,1.7662390705054034,0.007037330458922901
11773,2,B,False,sham,SHAM,True,359.0,11.71940026856959,159094,148.7858816252412,90.64882723896113,89.76923679585785,,,,,,,,,,,,,,,
11773,3,B,False,sham,SHAM,True,359.0,10.928519118528213,160546,147.49129221501892,90.96926509154743,89.13761303649216,,,,,,,,,,,,,,,
11773,4,B,False,post,NONE,True,360.0,0.07912224109598576,180590,91.54303914537994,89.63216517663055,88.93938630508491,,,0.5563430162737248,1.7890864765269634,0.0557409912348647,,,0.9809121235774229,1.9276136070087788,0.12875680809746246,,,0.9271219308611124,1.9016197666904173,0.09675941274391872
11773,5,B,False,baseline,NONE,True,360.5,0.007739381844518167,180879,90.7556111292104,88.71336728537754,88.41099318856939,,,0.6101228727418926,1.7821565076982402,0.05537768515935911,,,0.27265336405058566,1.7292148349909073,0.02803150412847491,,,0.07470824526293987,1.7614440915324654,0.012356477341049776
11773,6,B,False,active,SHAM,False,359.0,10.368639293029657,161470,144.60787188821106,91.40741839765919,90.60992055402006,,,,,,,,,,,,,,,
11773,7,B,False,active,SHAM,False,360.0,11.377776300408303,159964,144.11844892077136,90.18141428672483,88.925084753877,,,,,,,,,,,,,,,
11773,8,B,False,post,NONE,True,360.0,0.20363217831096403,180350,89.81416697896327,88.43940765206612,88.5499085918447,,,0.7244367978605051,1.7897193521780477,0.06553680345213042,,,0.9657930662462305,1.8569998058833042,0.11577916375484676,,,0.59683488071717,1.7934527500881865,0.04551974895486875
10656,1,A,False,baseline,NONE,True,360.0,0.008300683976358858,180693,90.17164441784853,90.69031783450114,89.18791900192407,,,0.5941628573589054,1.7682532872833538,0.045062574556766696,,,0.9869736522219871,1.9592190501816222,0.1219985190857988,,,0.9523251793339499,1.9509145407980368,0.1132756700645586
10656,2,A,False,active,ACTIVE,True,360.0,51.54337384067114,87565,149.50086169915187,152.63170715543816,149.0777289245236,,,,,,,,,,,,,,,
10656,3,A,False,active,ACTIVE,True,360.0,48.3779159583834,93230,148.41588554205103,151.7563024453778,148.12381515273702,,,,,,,,,,,,,,,
10656,4,A,False,post,NONE,True,360.5,0.007744904958950638,180750,92.01349924129651,89.50650906215498,88.26560179195336,,,0.4340221906527425,1.7438838344655236,0.050795171681973166,,,0.6147556098344727,1.765430845294171,0.053927149471673624,,,0.25338003026439704,1.764121816778386,0.030860018205891102
10656,5,A,False,baseline,NONE,True,360.0,0.18870534849616538,180364,90.41877072813875,88.8179315828989,88.80414007891864,,,0.8159273253327962,1.7921572924257292,0.07613468005432628,,,0.9955500213635813,1.8921241361492236,0.1189492281432293,,,0.9869590525569867,1.9030853653124062,0.11689472109691725
10656,6,A,False,sham,SHAM,True,360.0,7.075881854483623,167781,145.62431069418963,90.99891134099789,90.54395845946901,,,,,,,,,,,,,,,
10656,7,A,False,sham,SHAM,True,359.0,6.982576850516031,167636,145.44580459670377,91.36266921721489,91.2496539626081,,,,,,,,,,,,,,,
10656,8,A,False,post,NONE,True,360.0,0.006088111578483879,180669,93.67673957430534,91.2373956072753,90.34705163463677,,,0.516980224773755,1.7453739050302106,0.0495792667217649,,,0.6316276774277324,1.7533733419326758,0.06650700444883231,,,0.4272108857297852,1.753676409459541,0.03370962541050352
10951,1,A,False,baseline,SHAM,True,360.0,9.027104579471867,164227,109.88039884752988,94.4547722747356,91.72466540475163,,,0.7937411848986726,1.9686558098067772,0.11519626102225093,,,0.7678517164029257,1.9589125252157102,0.12464233127080293,,,0.8466706149527534,1.9056274148495422,0.11747289505908838
10951,2,A,False,active,ACTIVE,True,360.0,80.42965505785948,35346,136.92034341807678,141.23891416943886,133.8817950873932,,,,,,,,,,,,,,,
10951,3,A,False,active,ACTIVE,True,360.0,83.07561089080396,30558,133.91553874370499,141.7398656284341,132.12835432292627,,,,,,,,,,,,,,,
10951,4,A,False,post,NONE,True,360.0,0.9217993079584819,178960,93.64826315895745,91.85928275563373,90.4541925515122,,,0.5833173786870309,1.9261662655489316,0.1287147731911924,,,0.6505923650999229,1.9216095779068962,0.17216249380281187,,,0.7414226354370421,1.8877634289154148,0.13757521634141054
10951,5,A,False,baseline,NONE,True,360.0,0.5129170913280467,179610,92.10384835349014,91.01634238866443,90.2728520598033,,,0.929206128309669,1.8443414437629306,0.1497986366844328,,,0.8966057599464906,1.8599725278560482,0.20428937560447624,,,0.9320357257334823,1.8369490876457943,0.14732834063430877
10951,6,A,False,sham,SHAM,True,359.5,20.979978166059865,142594,129.89436890761408,98.87369575011903,90.86810599953772,,,,,,,,,,,,,,,
10951,7,A,False,sham,SHAM,True,360.0,19.29047299954034,145738,138.89237360309093,96.15945632682536,90.03011574910634,,,,,,,,,,,,,,,
10951,8,A,False,post,SHAM,True,360.0,12.649151463137787,157760,145.89311457029015,89.33668998910599,88.84651888279699,,,0.8213305750907379,1.9367261122586243,0.15093420043237246,,,0.8233654919144603,1.9182784328603817,0.15879010346320602,,,0.8883069764994131,1.8961230361083399,0.16347022738792275
10418,1,B,False,baseline,NONE,True,360.0,0.0016613227451722778,180576,89.2494380181156,88.33916883113382,88.70116580688412,,,0.3192842782114307,1.7631864053594553,0.03125390168654355,,,0.5432090220299751,1.7443401606892408,0.06512433310907773,,,0.3016647281088045,1.7382195326978611,0.03367801174435284
10418,2,B,False,sham,SHAM,True,360.0,16.335506600120752,151037,147.43585910474107,90.32446297594045,89.1886450531519,,,,,,,,,,,,,,,
10418,3,B,False,sham,SHAM,True,359.5,16.39554224883566,150789,147.01754519148872,90.08519710539167,89.10374366765566,,,,,,,,,,,,,,,
10418,4,B,False,post,NONE,True,360.0,0.009415726478689823,180532,89.72460735841261,89.42695425959847,88.74978846820011,,,0.441523439508079,1.764105220326259,0.04016801867020056,,,0.6872445064893584,1.7699823633176877,0.09949452290304396,,,0.6498871254870674,1.7742430358871708,0.06235508151754105
10418,5,B,False,baseline,NONE,True,360.0,0.1356221180299877,180404,90.01985783722562,89.48763430917586,89.13381635272019,,,0.7428908843114089,1.793589002327846,0.06586556051284256,,,0.765914580695223,1.7884473271068875,0.11750864925011008,,,0.8340355839976491,1.8073341695580458,0.08935538838309054
10418,6,B,False,active,ACTIVE,True,360.0,96.64482684138527,6058,146.16282752090723,148.4070311405494,144.40110264545476,,,,,,,,,,,,,,,
10418,7,B,False,active,ACTIVE,True,360.5,96.4614644238056,6397,144.54643146619176,148.03685258122374,144.0473244389574,,,,,,,,,,,,,,,
10418,8,B,False,post,NONE,True,360.0,0.007751465857563922,180597,90.90314837296424,88.88269357932995,89.19269903280714,,,0.6682117716931474,1.7858910685863338,0.07136764965294626,,,0.7364543899341018,1.8030549075460338,0.13815111243382927,,,0.786106140505159,1.8009502616687934,0.09373124860193449
