subject_id,f3_x,f3_y,f3_z,roi_radius_mm,n_gm_elements_roi,mean_magnE,peak_magnE,p95_magnE,median_magnE,std_magnE,t1_only
10369,-47.96602082516566,61.1460616747534,46.43800035477063,20.0,2639,0.1154602141764462,0.17087148799830906,0.14506964255913082,0.11546835395066923,0.017040750123697983,False
10418,-32.87246901917146,67.34575158734191,54.2843750213902,20.0,804,0.08952508168545834,0.1474159276107738,0.11423957050725984,0.08811421320508109,0.015495360806133342,False
10541,-46.753197511838465,77.32793786581213,36.58276518376843,20.0,359,0.08513546801184134,0.12023204193309263,0.11375303368954758,0.08444472894178338,0.01659528347711947,False
10559,-50.21811071107266,55.88680486357393,6.0556288921810495,20.0,20,0.05526325277517978,0.06425233196200886,0.06421259015646627,0.05600839023408487,0.005468422885115377,False
10589,-49.53020615908856,86.95562682374745,64.7894257331557,20.0,198,0.07809086932593697,0.09657902338824838,0.0924048912924427,0.07963112506142701,0.00992395546090757,False
10590,-48.36199952618311,57.157098653505315,48.89379656372373,20.0,255,0.0850882847908564,0.1382869410321054,0.1105185127200922,0.08132206417075637,0.015070505005555691,False
10606,-54.049784961788916,48.69647396793486,27.516160234504195,20.0,2048,0.11615505580588024,0.21291509283373014,0.17020559764790255,0.11212953737669298,0.024783558430491483,False
10608,-50.364862213085196,43.83126440449871,12.582692031700063,20.0,2847,0.10444944821224408,0.16384333831149575,0.1326560598176494,0.10221899574895121,0.014812635066699208,False
10617,-36.3322367598852,51.9651125583246,53.00201001383902,20.0,415,0.09816909321756291,0.1487662534090621,0.14142103683018453,0.09085957167749087,0.025528261133418325,False
10636,-43.19637445093659,59.38469361835086,48.786273546163685,20.0,4757,0.16883791320926286,0.299315074718231,0.23630419746280415,0.16299914290281672,0.03494774366373425,False
10638,-38.867659872111645,57.05590855957106,14.492141305457235,20.0,1344,0.11820063587852873,0.18680426502705966,0.1556318859571648,0.11380867373523457,0.021001838766876574,False
10641,-42.74215449169859,62.95849411155897,31.907049074570132,20.0,3415,0.17210659124282032,0.2836597639247926,0.23167851279890697,0.16938788223168436,0.03377904842813796,False
10649,-50.600748832119656,55.30952347942545,40.779523312786544,20.0,1010,0.10477782247673595,0.1786030591517311,0.140423447219332,0.10386824792944219,0.02010510286973258,False
10656,-50.62649993727456,65.4816564131229,64.89231904432921,20.0,1292,0.09037007827407742,0.14342856188987904,0.11933821428639194,0.09023773457083434,0.015994197119313016,False
10661,-64.6435533904835,77.21758204837501,74.91526053446054,20.0,1614,0.13727869376342824,0.21495656492815352,0.1823659210235248,0.1351735946023726,0.02778198406805317,False
10685,-44.02901768930732,46.36431413628011,18.683939781593338,20.0,3272,0.14734948652032986,0.36078691553922254,0.2009144191963787,0.14226201285081433,0.0291220625738092,False
10716,-40.03726560102497,47.86300377589749,44.3232149917747,20.0,1269,0.09763519831871674,0.15825091987499773,0.13616302576977468,0.09474448625293991,0.02090649825458131,False
10741,-39.45811990122084,61.56471939354879,50.220126932818246,20.0,3019,0.11552777062659399,0.22457060998076847,0.16164166892566342,0.11182837629503675,0.02565441942742554,False
10804,-43.239883203889086,78.83564261274972,47.463667988584234,20.0,3635,0.16742323658559602,0.3129055410328716,0.24357710725336654,0.16011435804120824,0.04316840348551062,False
10809,-49.006014743515436,57.34521207030165,57.48583471526743,20.0,497,0.07388616894789002,0.10175768194503138,0.0886086297413118,0.07350831697672021,0.008957708554242903,False
10810,-52.231237072964596,56.56133973032771,37.892251978644865,20.0,783,0.10268505336755807,0.17873423119307166,0.14341203053260865,0.1002641811996226,0.020544369200785253,False
10862,-54.440884222682136,40.25905509498794,48.2010630362762,20.0,4024,0.13715750925167736,0.250642961052003,0.19698147817955863,0.12930400842708972,0.032269548786390746,False
10866,-39.502936184827455,56.13703017610635,49.911706928683415,20.0,472,0.10045138365735846,0.14288340417562392,0.12950188779194685,0.09962621505126618,0.017112476747520887,False
10886,-41.58211175159678,62.790253956937065,39.63089905631372,20.0,954,0.1049818110282996,0.14757377022791648,0.13483042035699475,0.10463842510323638,0.01820358816571865,False
10896,-39.34950448564671,69.23632816109304,49.99563304584746,20.0,3127,0.1265601038117666,0.2023782672889007,0.1661806277344728,0.12473442573077798,0.022215458815604848,False
10898,-51.15787087348114,51.049692721315786,30.991247226782555,20.0,376,0.07672887915489986,0.10743680509389888,0.09664738717263618,0.07556541128916404,0.012844901159877216,False
10950,-33.510515317358205,45.10176027932272,40.416259996894226,20.0,4358,0.18529001815278018,0.29568473588722055,0.2547587954115586,0.18296661660353053,0.04114367814636852,False
10951,-47.09499387196074,51.25553551276175,52.514329198332135,20.0,2680,0.12020346529007582,0.24418492123410113,0.1611527871284533,0.11712272491248102,0.023273767664732832,True
10961,-51.78619407417904,37.559547882736624,47.604104769606685,20.0,1968,0.116086719241087,0.1795871375258058,0.15054083631318885,0.11553285347150835,0.019184277370144366,False
10998,-48.96502719670686,59.679613255595285,40.09504562229625,20.0,2607,0.1562153491182746,0.3029271429710807,0.22065860947920624,0.15114678862713313,0.031198664420671474,False
11016,-43.96454875217835,55.94752961802517,44.52086754475455,20.0,2856,0.1699185302499068,0.28540338796694265,0.2376948297037279,0.16719049189981297,0.03844956960049053,False
11030,-45.54397521534663,65.56121642573056,46.55111160128645,20.0,2500,0.1376922776590151,0.2502011771912078,0.1828007636485836,0.13439349023752395,0.02654388112023815,False
11031,-43.380005352835674,48.517656951773425,42.20532392047581,20.0,781,0.08699707403191113,0.12615437972936544,0.1144330790127801,0.08636364630605535,0.015695627708444928,False
11036,-37.45470831271511,61.579971877933794,53.83837882969573,20.0,1056,0.11198984884764494,0.1691227648645049,0.1499680089869408,0.10976449486611625,0.020058213596698918,False
11066,-58.45959764320458,45.242255646121144,58.24432888117678,20.0,1836,0.13635415031074732,0.23717976465809734,0.18613667042319967,0.13274006440309272,0.029597117361271203,False
11075,-47.338583571075084,47.692379728297894,25.159045896756425,20.0,1968,0.12493849125137924,0.20795882132314011,0.16958142074959712,0.12272520878257653,0.026828545552062696,False
11116,-51.25244806052311,59.421037298718,42.72441699291637,20.0,370,0.07813396124889223,0.10825860641459395,0.09985793511428065,0.07691021941903187,0.012582322315298544,False
11168,-39.301793413136856,63.889430677673865,49.27757219586564,20.0,1500,0.10322356533534671,0.15288075451118763,0.13549404069262197,0.10104121413943616,0.01832005891711629,False
11286,-63.9260177292297,35.92668675415446,60.46295190214765,20.0,611,0.08300756978297334,0.12236208981050468,0.1088361254973731,0.08296986864089725,0.016590730026422994,False
11316,-44.768789806087696,42.36589043263236,39.95726044594734,20.0,1374,0.10711318182216313,0.15727999422156083,0.13997963339943317,0.10387361387870479,0.020482276204196605,False
11318,-36.76134074958463,47.123173684198925,46.326716419927145,20.0,3777,0.14071922940069836,0.26760960189708005,0.20337544965371288,0.13338614715100958,0.03041350602860342,False
11326,-50.60060961575565,92.39610282001787,67.91462101228674,20.0,1704,0.13189770953516797,0.21685047864427218,0.1805986448333026,0.13111544248661158,0.02791237778330244,False
11329,-53.22835107609155,49.62418047363543,44.90591295206929,20.0,1640,0.12782524292385766,0.2052571991477153,0.1767857099570459,0.1252125365460236,0.027379830649902955,False
11330,-45.93870656803033,35.879550223748716,42.00298476123351,20.0,2074,0.12666902709977798,0.20259543756247442,0.16207999750522334,0.1253641887833832,0.021047115197568907,False
11433,-37.956449045360834,54.0125413095844,47.416388599229734,20.0,1880,0.1300920824441909,0.21382727550593508,0.18659273677710533,0.12211872154134003,0.028265695474116684,False
11439,-47.84263174842201,75.33740291093964,45.63436878536913,20.0,183,0.0637925106172074,0.08506159165980608,0.07353705745108845,0.06445986294660326,0.007179829698648539,True
11440,-47.41349881450182,60.82217812369762,25.55869352867801,20.0,1482,0.08248428281683243,0.13145007641721454,0.10480296678582113,0.08034508343478208,0.011788335111862301,False
11461,-55.63785814522686,50.31085870238913,19.579147876493423,20.0,2570,0.14281006222100787,0.23687672248257632,0.19578174380760371,0.14007094843984486,0.03082104369598244,False
11472,-46.80734423923474,56.038598147624306,32.50499699842393,20.0,1092,0.09571324841390534,0.13738073297800166,0.11969543812756596,0.09741045768665646,0.01652679014083812,False
11492,-50.00472943789837,54.2415279074419,71.25155914515233,20.0,2831,0.17864094902733177,0.3516812249337364,0.2633031162300462,0.16717254551980035,0.047546951167212186,False
11526,-51.88179864946432,43.31771016849837,51.60181798597512,20.0,1936,0.09029927549714421,0.16966350368119695,0.12208004225298054,0.08812156127586536,0.017049307604649445,False
11539,-44.66945631007343,40.63501992524314,64.73185723118694,20.0,1643,0.10533703354803099,0.15958773915804172,0.1408899743761408,0.10404303635170126,0.019748163730915418,False
11542,-47.025856193599196,38.513135532952774,39.713865799232586,20.0,477,0.08697495892989883,0.1211845092258319,0.10686990740093864,0.08815121515040014,0.012303925804435867,False
11563,-50.3320917078009,50.32068934223692,65.5330140828972,20.0,513,0.09771511137076239,0.13314499627732887,0.12084651995060622,0.09594586228804143,0.015610001195817829,False
11570,-47.85884842822994,46.17639859433543,41.0223497690265,20.0,288,0.06595117638436424,0.09399871612892963,0.08529750649827779,0.06506602346059204,0.011322800741368506,False
11606,-39.71803290931206,50.875967428881815,52.6466423390879,20.0,2295,0.15335043726248118,0.2928692222140072,0.228144235075316,0.1442666626109606,0.04001709876043107,False
11622,-47.05196348042759,49.859544832615406,-2.4008772130250264,20.0,722,0.09544215428679569,0.12458245219019187,0.11589213442283,0.09701038716746752,0.013681211436098944,False
11628,-48.9579033369098,51.04772001657224,45.81479689908647,20.0,1757,0.14318741288044018,0.23165609389885997,0.19071169819203201,0.14192054057995326,0.027438874249177757,False
11631,-45.95566557211823,18.977193008728207,6.79571989003378,20.0,1118,0.08986586227813176,0.13950651782366752,0.11431547474043158,0.08929023726356242,0.014787736976939825,False
11681,-47.51549291503626,42.60320707558173,46.21405502738505,20.0,960,0.0979641703907211,0.1654504825622481,0.14448576730368148,0.0916807174625232,0.02358805230782244,False
