trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,3,stimulation,sham,0,1,28,20,18,right,left,,,,,2000.0,250.0,1644.2677009105682,5.760147333145142,no,99991,1,32,m,2026-02-26_14-31-33
1,3,stimulation,sham,1,1,28,20,18,right,left,,,,,2000.0,250.0,1650.0401167869568,11.53256344795227,no,99991,1,32,m,2026-02-26_14-31-33
2,3,stimulation,sham,2,1,28,20,18,right,left,,,,,2000.0,250.0,1655.8073778152466,17.299824476242065,no,99991,1,32,m,2026-02-26_14-31-33
3,3,stimulation,sham,3,1,28,20,18,left,right,,,,,2000.0,250.0,1661.5683352947235,23.060781717300415,no,99991,1,32,m,2026-02-26_14-31-33
4,3,stimulation,sham,4,1,28,20,18,left,right,,,,,2000.0,250.0,1667.3281118869781,28.820558786392212,no,99991,1,32,m,2026-02-26_14-31-33
5,3,stimulation,sham,5,1,28,20,18,right,left,,,,,2000.0,250.0,1673.094630241394,34.58707642555237,no,99991,1,32,m,2026-02-26_14-31-33
6,3,stimulation,sham,6,1,28,20,18,left,right,,,,,2000.0,250.0,1678.8544042110443,40.34685039520264,no,99991,1,32,m,2026-02-26_14-31-33
7,3,stimulation,sham,7,1,28,20,18,left,right,1.0,1700.5465030670166,True,True,2000.0,250.0,1684.8156230449677,46.308069467544556,no,99991,1,32,m,2026-02-26_14-31-33
8,3,stimulation,sham,8,1,28,20,18,right,left,2.0,282.9723358154297,False,False,2000.0,250.0,1689.3596489429474,50.85209512710571,no,99991,1,32,m,2026-02-26_14-31-33
9,3,stimulation,sham,9,1,28,20,18,left,right,1.0,265.14601707458496,True,True,2000.0,250.0,1693.886352777481,55.37879920005798,no,99991,1,32,m,2026-02-26_14-31-33
10,3,stimulation,sham,10,1,28,20,18,left,right,,,,,2000.0,250.0,1699.6543009281158,61.14674735069275,no,99991,1,32,m,2026-02-26_14-31-33
11,3,stimulation,sham,11,1,28,20,18,right,left,,,,,2000.0,250.0,1705.4235310554504,66.91597747802734,no,99991,1,32,m,2026-02-26_14-31-33
12,3,stimulation,sham,12,1,28,20,18,left,right,,,,,2000.0,250.0,1711.1961340904236,72.68858027458191,no,99991,1,32,m,2026-02-26_14-31-33
13,3,stimulation,sham,13,1,28,20,18,right,left,,,,,2000.0,250.0,1716.9695043563843,78.4619505405426,no,99991,1,32,m,2026-02-26_14-31-33
14,3,stimulation,sham,14,1,28,20,18,right,left,,,,,2000.0,250.0,1722.736469745636,84.22891664505005,no,99991,1,32,m,2026-02-26_14-31-33
15,3,stimulation,sham,15,1,28,20,18,right,left,,,,,2000.0,250.0,1728.5005958080292,89.9930419921875,no,99991,1,32,m,2026-02-26_14-31-33
16,3,stimulation,sham,16,1,28,20,18,right,left,,,,,2000.0,250.0,1734.2694523334503,95.7618989944458,no,99991,1,32,m,2026-02-26_14-31-33
17,3,stimulation,sham,17,1,28,20,18,right,left,,,,,2000.0,250.0,1740.0304856300354,101.5229320526123,no,99991,1,32,m,2026-02-26_14-31-33
18,3,stimulation,sham,18,1,28,20,18,right,left,,,,,2000.0,250.0,1745.7972979545593,107.28974437713623,no,99991,1,32,m,2026-02-26_14-31-33
19,3,stimulation,sham,19,1,28,20,18,left,right,,,,,2000.0,250.0,1751.5648283958435,113.05727481842041,no,99991,1,32,m,2026-02-26_14-31-33
20,3,stimulation,sham,20,1,28,20,18,right,left,,,,,2000.0,250.0,1757.3316662311554,118.82411289215088,no,99991,1,32,m,2026-02-26_14-31-33
21,3,stimulation,sham,21,1,28,20,18,left,right,,,,,2000.0,250.0,1763.102343082428,124.59478950500488,no,99991,1,32,m,2026-02-26_14-31-33
22,3,stimulation,sham,22,1,28,20,18,left,right,,,,,2000.0,250.0,1768.8640067577362,130.35645294189453,no,99991,1,32,m,2026-02-26_14-31-33
23,3,stimulation,sham,23,1,28,20,18,right,left,,,,,2000.0,250.0,1774.6284914016724,136.12093782424927,no,99991,1,32,m,2026-02-26_14-31-33
24,3,stimulation,sham,24,1,28,20,18,left,right,1.0,1943.148136138916,True,True,2000.0,250.0,1780.8332686424255,142.32571506500244,no,99991,1,32,m,2026-02-26_14-31-33
25,3,stimulation,sham,25,1,28,20,18,left,right,1.0,1103.348970413208,True,False,2000.0,250.0,1786.1986825466156,147.69112920761108,no,99991,1,32,m,2026-02-26_14-31-33
26,3,stimulation,sham,26,1,28,20,18,right,left,1.0,447.7365016937256,True,False,2000.0,250.0,1790.9073586463928,152.39980506896973,no,99991,1,32,m,2026-02-26_14-31-33
27,3,stimulation,sham,27,1,28,20,18,left,right,1.0,560.2819919586182,True,True,2000.0,250.0,1795.7283947467804,157.22084140777588,no,99991,1,32,m,2026-02-26_14-31-33
28,3,stimulation,sham,0,2,25,20,18,right,left,1.0,527.9176235198975,False,False,2000.0,250.0,1800.5178050994873,162.0102517604828,no,99991,1,32,m,2026-02-26_14-31-33
29,3,stimulation,sham,1,2,25,20,18,right,left,2.0,428.36999893188477,True,False,2000.0,250.0,1805.2073650360107,166.69981145858765,no,99991,1,32,m,2026-02-26_14-31-33
30,3,stimulation,sham,2,2,25,20,18,left,right,2.0,348.16551208496094,True,False,2000.0,250.0,1809.8182227611542,171.31067061424255,no,99991,1,32,m,2026-02-26_14-31-33
31,3,stimulation,sham,3,2,25,20,18,left,right,1.0,595.0918197631836,False,False,2000.0,250.0,1814.673718214035,176.16616463661194,no,99991,1,32,m,2026-02-26_14-31-33
32,3,stimulation,sham,4,2,25,20,18,left,right,2.0,333.06050300598145,True,True,2000.0,250.0,1819.2677249908447,180.7601716518402,no,99991,1,32,m,2026-02-26_14-31-33
33,3,stimulation,sham,5,2,25,20,18,left,right,2.0,344.09165382385254,True,False,2000.0,250.0,1823.8736486434937,185.36609506607056,no,99991,1,32,m,2026-02-26_14-31-33
34,3,stimulation,sham,6,2,25,20,18,right,left,2.0,555.0625324249268,True,True,2000.0,250.0,1828.6902449131012,190.18269157409668,no,99991,1,32,m,2026-02-26_14-31-33
35,3,stimulation,sham,7,2,25,20,18,right,left,2.0,379.27913665771484,True,True,2000.0,250.0,1833.3306579589844,194.8231041431427,no,99991,1,32,m,2026-02-26_14-31-33
36,3,stimulation,sham,8,2,25,20,18,left,right,2.0,359.8496913909912,True,True,2000.0,250.0,1837.9520616531372,199.44450783729553,no,99991,1,32,m,2026-02-26_14-31-33
37,3,stimulation,sham,9,2,25,20,18,right,left,2.0,377.699613571167,True,False,2000.0,250.0,1842.5904414653778,204.0828881263733,no,99991,1,32,m,2026-02-26_14-31-33
38,3,stimulation,sham,10,2,25,20,18,right,left,2.0,344.9902534484863,True,True,2000.0,250.0,1847.1958401203156,208.68828630447388,no,99991,1,32,m,2026-02-26_14-31-33
39,3,stimulation,sham,11,2,25,20,18,right,left,,,,,2000.0,250.0,1852.9699077606201,214.4623544216156,no,99991,1,32,m,2026-02-26_14-31-33
40,3,stimulation,sham,12,2,25,20,18,right,left,,,,,2000.0,250.0,1858.734801530838,220.22724771499634,no,99991,1,32,m,2026-02-26_14-31-33
41,3,stimulation,sham,13,2,25,20,18,right,left,,,,,2000.0,250.0,1864.500075340271,225.99252200126648,no,99991,1,32,m,2026-02-26_14-31-33
42,3,stimulation,sham,14,2,25,20,18,left,right,,,,,2000.0,250.0,1870.2679588794708,231.76040482521057,no,99991,1,32,m,2026-02-26_14-31-33
43,3,stimulation,sham,15,2,25,20,18,left,right,,,,,2000.0,250.0,1876.0351011753082,237.5275478363037,no,99991,1,32,m,2026-02-26_14-31-33
44,3,stimulation,sham,16,2,25,20,18,right,left,,,,,2000.0,250.0,1881.8099241256714,243.30237078666687,no,99991,1,32,m,2026-02-26_14-31-33
45,3,stimulation,sham,17,2,25,20,18,right,left,,,,,2000.0,250.0,1887.5761063098907,249.06855249404907,no,99991,1,32,m,2026-02-26_14-31-33
46,3,stimulation,sham,18,2,25,20,18,right,left,,,,,2000.0,250.0,1893.3437600135803,254.83620643615723,no,99991,1,32,m,2026-02-26_14-31-33
47,3,stimulation,sham,19,2,25,20,18,left,right,,,,,2000.0,250.0,1899.1165390014648,260.60898542404175,no,99991,1,32,m,2026-02-26_14-31-33
48,3,stimulation,sham,20,2,25,20,18,right,left,,,,,2000.0,250.0,1904.8827800750732,266.37522649765015,no,99991,1,32,m,2026-02-26_14-31-33
49,3,stimulation,sham,21,2,25,20,18,right,left,,,,,2000.0,250.0,1910.6561040878296,272.1485507488251,no,99991,1,32,m,2026-02-26_14-31-33
50,3,stimulation,sham,22,2,25,20,18,right,left,,,,,2000.0,250.0,1916.429539680481,277.92198610305786,no,99991,1,32,m,2026-02-26_14-31-33
51,3,stimulation,sham,23,2,25,20,18,left,right,,,,,2000.0,250.0,1922.1885023117065,283.680948972702,no,99991,1,32,m,2026-02-26_14-31-33
52,3,stimulation,sham,24,2,25,20,18,left,right,,,,,2000.0,250.0,1927.9486770629883,289.4411234855652,no,99991,1,32,m,2026-02-26_14-31-33
53,3,stimulation,sham,0,1,28,20,18,left,right,,,,,2000.0,250.0,1933.721433877945,295.21388030052185,no,99991,1,32,m,2026-02-26_14-31-33
54,3,stimulation,sham,1,1,28,20,18,left,right,,,,,2000.0,250.0,1939.4922847747803,300.9847311973572,no,99991,1,32,m,2026-02-26_14-31-33
55,3,stimulation,sham,2,1,28,20,18,left,right,,,,,2000.0,250.0,1945.2539732456207,306.7464199066162,no,99991,1,32,m,2026-02-26_14-31-33
56,3,stimulation,sham,3,1,28,20,18,left,right,,,,,2000.0,250.0,1951.0161218643188,312.50856828689575,no,99991,1,32,m,2026-02-26_14-31-33
57,3,stimulation,sham,4,1,28,20,18,right,left,,,,,2000.0,250.0,1956.7824573516846,318.27490401268005,no,99991,1,32,m,2026-02-26_14-31-33
58,3,stimulation,sham,5,1,28,20,18,right,left,2.0,1004.5208930969238,False,False,2000.0,250.0,1962.047574520111,323.54002141952515,no,99991,1,32,m,2026-02-26_14-31-33
59,3,stimulation,sham,6,1,28,20,18,right,left,2.0,229.45833206176758,False,True,2000.0,250.0,1966.5380086898804,328.03045535087585,no,99991,1,32,m,2026-02-26_14-31-33
60,3,stimulation,sham,7,1,28,20,18,right,left,,,,,2000.0,250.0,1972.3064908981323,333.7989375591278,no,99991,1,32,m,2026-02-26_14-31-33
61,3,stimulation,sham,8,1,28,20,18,right,left,,,,,2000.0,250.0,1978.0681278705597,339.5605742931366,no,99991,1,32,m,2026-02-26_14-31-33
62,3,stimulation,sham,9,1,28,20,18,left,right,,,,,2000.0,250.0,1983.8381819725037,345.33062863349915,no,99991,1,32,m,2026-02-26_14-31-33
63,3,stimulation,sham,10,1,28,20,18,right,left,,,,,2000.0,250.0,1989.597778081894,351.0902247428894,no,99991,1,32,m,2026-02-26_14-31-33
64,3,stimulation,sham,11,1,28,20,18,right,left,,,,,2000.0,250.0,1995.3646268844604,356.85707354545593,no,99991,1,32,m,2026-02-26_14-31-33
65,3,stimulation,sham,12,1,28,20,18,left,right,,,,,2000.0,250.0,2001.133757352829,362.6262035369873,no,99991,1,32,m,2026-02-26_14-31-33
