trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
29,1,baseline,baseline,2,1,25,6,27,left,right,1,692.0969486236572,True,False,2000.0,250.0,164.1727170944214,146.2084698677063,p1001,1,31,m,2025-12-08_10-09-58
30,1,baseline,baseline,3,1,25,6,27,right,left,1,560.7380867004395,True,True,2000.0,250.0,169.02493906021118,151.06069207191467,p1001,1,31,m,2025-12-08_10-09-58
31,1,baseline,baseline,4,1,25,6,27,left,right,1,422.896146774292,True,True,2000.0,250.0,173.7381398677826,155.77389287948608,p1001,1,31,m,2025-12-08_10-09-58
32,1,baseline,baseline,5,1,25,6,27,right,left,1,426.0532855987549,True,True,2000.0,250.0,178.453134059906,160.4888858795166,p1001,1,31,m,2025-12-08_10-09-58
33,1,baseline,baseline,6,1,25,6,27,left,right,1,523.4129428863525,True,True,2000.0,250.0,183.25835800170898,165.29410886764526,p1001,1,31,m,2025-12-08_10-09-58
34,1,baseline,baseline,7,1,25,6,27,right,left,1,607.5999736785889,True,True,2000.0,250.0,188.14225101470947,170.17800307273865,p1001,1,31,m,2025-12-08_10-09-58
35,1,baseline,baseline,8,1,25,6,27,right,left,1,473.2096195220947,True,False,2000.0,250.0,192.89307808876038,174.92882895469666,p1001,1,31,m,2025-12-08_10-09-58
36,1,baseline,baseline,9,1,25,6,27,left,right,1,1280.1551818847656,True,True,2000.0,250.0,198.45121884346008,180.48697090148926,p1001,1,31,m,2025-12-08_10-09-58
37,1,baseline,baseline,10,1,25,6,27,left,right,1,1183.4871768951416,True,True,2000.0,250.0,203.91120314598083,185.94695496559143,p1001,1,31,m,2025-12-08_10-09-58
38,1,baseline,baseline,11,1,25,6,27,right,left,1,1303.2970428466797,True,True,2000.0,250.0,209.4943699836731,191.53012204170227,p1001,1,31,m,2025-12-08_10-09-58
39,1,baseline,baseline,12,1,25,6,27,left,right,1,1113.304853439331,True,True,2000.0,250.0,214.88491487503052,196.92066597938538,p1001,1,31,m,2025-12-08_10-09-58
40,1,baseline,baseline,13,1,25,6,27,right,left,1,1237.2660636901855,True,False,2000.0,250.0,220.4002161026001,202.4359679222107,p1001,1,31,m,2025-12-08_10-09-58
41,1,baseline,baseline,14,1,25,6,27,left,right,1,458.0259323120117,True,True,2000.0,250.0,225.13568782806396,207.17143988609314,p1001,1,31,m,2025-12-08_10-09-58
42,1,baseline,baseline,15,1,25,6,27,right,left,1,579.6113014221191,True,True,2000.0,250.0,229.9948868751526,212.03063893318176,p1001,1,31,m,2025-12-08_10-09-58
43,1,baseline,baseline,16,1,25,6,27,right,left,1,544.6441173553467,True,True,2000.0,250.0,234.81607508659363,216.8518259525299,p1001,1,31,m,2025-12-08_10-09-58
44,1,baseline,baseline,17,1,25,6,27,left,right,1,421.8440055847168,True,True,2000.0,250.0,239.51549220085144,221.55124306678772,p1001,1,31,m,2025-12-08_10-09-58
45,1,baseline,baseline,18,1,25,6,27,left,right,1,557.6393604278564,True,True,2000.0,250.0,244.35036897659302,226.3861198425293,p1001,1,31,m,2025-12-08_10-09-58
46,1,baseline,baseline,19,1,25,6,27,right,left,1,406.19587898254395,True,True,2000.0,250.0,249.035737991333,231.07149386405945,p1001,1,31,m,2025-12-08_10-09-58
47,1,baseline,baseline,20,1,25,6,27,left,right,1,423.738956451416,True,True,2000.0,250.0,253.73828411102295,235.77403593063354,p1001,1,31,m,2025-12-08_10-09-58
48,1,baseline,baseline,21,1,25,6,27,left,right,1,490.31615257263184,True,True,2000.0,250.0,258.5065670013428,240.54231882095337,p1001,1,31,m,2025-12-08_10-09-58
49,1,baseline,baseline,22,1,25,6,27,left,right,1,442.05403327941895,True,False,2000.0,250.0,263.2258071899414,245.26155877113342,p1001,1,31,m,2025-12-08_10-09-58
50,1,baseline,baseline,23,1,25,6,27,right,left,1,458.38403701782227,True,True,2000.0,250.0,267.9632408618927,249.99899291992188,p1001,1,31,m,2025-12-08_10-09-58
51,1,baseline,baseline,24,1,25,6,27,right,left,1,577.1818161010742,True,True,2000.0,250.0,272.8182029724121,254.8539547920227,p1001,1,31,m,2025-12-08_10-09-58
52,1,baseline,baseline,0,2,28,6,27,right,left,1,435.244083404541,False,False,2000.0,250.0,277.530592918396,259.56634497642517,p1001,1,31,m,2025-12-08_10-09-58
53,1,baseline,baseline,1,2,28,6,27,right,left,1,439.55302238464355,False,False,2000.0,250.0,282.2480499744415,264.2838008403778,p1001,1,31,m,2025-12-08_10-09-58
54,1,baseline,baseline,2,2,28,6,27,left,right,2,527.1527767181396,True,True,2000.0,250.0,287.05277490615845,269.0885257720947,p1001,1,31,m,2025-12-08_10-09-58
55,1,baseline,baseline,3,2,28,6,27,left,right,2,489.23397064208984,True,True,2000.0,250.0,291.8200240135193,273.85577607154846,p1001,1,31,m,2025-12-08_10-09-58
56,1,baseline,baseline,4,2,28,6,27,right,left,2,556.0789108276367,True,False,2000.0,250.0,296.65289187431335,278.68864274024963,p1001,1,31,m,2025-12-08_10-09-58
57,1,baseline,baseline,5,2,28,6,27,left,right,2,424.78227615356445,True,True,2000.0,250.0,301.3565979003906,283.3923499584198,p1001,1,31,m,2025-12-08_10-09-58
58,1,baseline,baseline,6,2,28,6,27,right,left,2,390.3989791870117,True,True,2000.0,250.0,306.0238678455353,288.05961894989014,p1001,1,31,m,2025-12-08_10-09-58
59,1,baseline,baseline,7,2,28,6,27,left,right,2,405.1041603088379,True,True,2000.0,250.0,310.70496797561646,292.74071979522705,p1001,1,31,m,2025-12-08_10-09-58
60,1,baseline,baseline,8,2,28,6,27,left,right,2,457.7062129974365,True,True,2000.0,250.0,315.4406819343567,297.47643399238586,p1001,1,31,m,2025-12-08_10-09-58
61,1,baseline,baseline,9,2,28,6,27,right,left,2,419.2028045654297,True,True,2000.0,250.0,320.1372768878937,302.17302894592285,p1001,1,31,m,2025-12-08_10-09-58
62,1,baseline,baseline,10,2,28,6,27,left,right,2,369.6000576019287,True,True,2000.0,250.0,324.7837529182434,306.8195037841797,p1001,1,31,m,2025-12-08_10-09-58
63,1,baseline,baseline,11,2,28,6,27,right,left,2,388.4110450744629,True,True,2000.0,250.0,329.4490849971771,311.4848368167877,p1001,1,31,m,2025-12-08_10-09-58
64,1,baseline,baseline,12,2,28,6,27,right,left,2,388.34214210510254,True,True,2000.0,250.0,334.1151239871979,316.1508758068085,p1001,1,31,m,2025-12-08_10-09-58
65,1,baseline,baseline,13,2,28,6,27,left,right,2,371.10114097595215,True,True,2000.0,250.0,338.76383113861084,320.7995820045471,p1001,1,31,m,2025-12-08_10-09-58
66,1,baseline,baseline,14,2,28,6,27,left,right,2,422.05214500427246,True,False,2000.0,250.0,343.46301007270813,325.4987618923187,p1001,1,31,m,2025-12-08_10-09-58
67,1,baseline,baseline,15,2,28,6,27,left,right,2,473.44422340393066,True,False,2000.0,250.0,348.2140967845917,330.24984788894653,p1001,1,31,m,2025-12-08_10-09-58
68,1,baseline,baseline,16,2,28,6,27,right,left,2,539.9909019470215,True,True,2000.0,250.0,353.0348858833313,335.0706388950348,p1001,1,31,m,2025-12-08_10-09-58
69,1,baseline,baseline,17,2,28,6,27,left,right,2,458.43982696533203,True,True,2000.0,250.0,357.7827088832855,339.8184630870819,p1001,1,31,m,2025-12-08_10-09-58
70,1,baseline,baseline,18,2,28,6,27,right,left,2,454.68783378601074,True,False,2000.0,250.0,362.5283761024475,344.5641288757324,p1001,1,31,m,2025-12-08_10-09-58
71,1,baseline,baseline,19,2,28,6,27,left,right,2,422.44768142700195,True,False,2000.0,250.0,367.2393000125885,349.2750518321991,p1001,1,31,m,2025-12-08_10-09-58
72,1,baseline,baseline,20,2,28,6,27,left,right,2,373.34299087524414,True,True,2000.0,250.0,371.9038259983063,353.93957901000977,p1001,1,31,m,2025-12-08_10-09-58
73,1,baseline,baseline,21,2,28,6,27,right,left,2,490.17882347106934,True,True,2000.0,250.0,376.6834948062897,358.71924781799316,p1001,1,31,m,2025-12-08_10-09-58
74,1,baseline,baseline,22,2,28,6,27,left,right,2,354.96997833251953,True,False,2000.0,250.0,381.3275468349457,363.36329889297485,p1001,1,31,m,2025-12-08_10-09-58
