trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
11,3,stimulation,sham,11,2,26,6,12,left,right,1,398.2424736022949,False,False,2000.0,250.0,1173.3746387958527,58.01449370384216,avi-pilot,1,23,m,2026-01-15_12-54-03
12,3,stimulation,sham,12,2,26,6,12,left,right,1,495.7692623138428,False,True,2000.0,250.0,1178.1312515735626,62.7711067199707,avi-pilot,1,23,m,2026-01-15_12-54-03
13,3,stimulation,sham,13,2,26,6,12,left,right,1,478.95288467407227,False,False,2000.0,250.0,1182.8710794448853,67.51093435287476,avi-pilot,1,23,m,2026-01-15_12-54-03
14,3,stimulation,sham,14,2,26,6,12,right,left,1,511.0743045806885,False,False,2000.0,250.0,1187.643140077591,72.28299498558044,avi-pilot,1,23,m,2026-01-15_12-54-03
15,3,stimulation,sham,15,2,26,6,12,left,right,1,559.5924854278564,False,False,2000.0,250.0,1192.4638402462006,77.10369539260864,avi-pilot,1,23,m,2026-01-15_12-54-03
16,3,stimulation,sham,16,2,26,6,12,right,left,1,591.2637710571289,False,True,2000.0,250.0,1197.3154270648956,81.95528197288513,avi-pilot,1,23,m,2026-01-15_12-54-03
17,3,stimulation,sham,17,2,26,6,12,left,right,2,511.33227348327637,True,False,2000.0,250.0,1202.0878574848175,86.72771453857422,avi-pilot,1,23,m,2026-01-15_12-54-03
18,3,stimulation,sham,18,2,26,6,12,right,left,2,426.1889457702637,True,True,2000.0,250.0,1206.7746603488922,91.41451525688171,avi-pilot,1,23,m,2026-01-15_12-54-03
19,3,stimulation,sham,19,2,26,6,12,left,right,1,724.7157096862793,False,False,2000.0,250.0,1211.7594647407532,96.39931988716125,avi-pilot,1,23,m,2026-01-15_12-54-03
20,3,stimulation,sham,20,2,26,6,12,left,right,2,642.4622535705566,True,True,2000.0,250.0,1216.663225889206,101.30308079719543,avi-pilot,1,23,m,2026-01-15_12-54-03
21,3,stimulation,sham,21,2,26,6,12,right,left,2,938.0373954772949,True,True,2000.0,250.0,1221.8616609573364,106.50151586532593,avi-pilot,1,23,m,2026-01-15_12-54-03
22,3,stimulation,sham,22,2,26,6,12,right,left,2,823.1861591339111,True,False,2000.0,250.0,1226.9466354846954,111.58649063110352,avi-pilot,1,23,m,2026-01-15_12-54-03
23,3,stimulation,sham,23,2,26,6,12,left,right,2,508.7282657623291,True,True,2000.0,250.0,1231.7159938812256,116.3558497428894,avi-pilot,1,23,m,2026-01-15_12-54-03
24,3,stimulation,sham,24,2,26,6,12,right,left,2,530.7056903839111,True,False,2000.0,250.0,1236.5086963176727,121.14855146408081,avi-pilot,1,23,m,2026-01-15_12-54-03
25,3,stimulation,sham,25,2,26,6,12,right,left,2,445.0101852416992,True,True,2000.0,250.0,1241.2150926589966,125.85494780540466,avi-pilot,1,23,m,2026-01-15_12-54-03
26,3,stimulation,sham,0,1,29,6,12,right,left,2,396.3024616241455,False,False,2000.0,250.0,1245.8719327449799,130.51178789138794,avi-pilot,1,23,m,2026-01-15_12-54-03
27,3,stimulation,sham,1,1,29,6,12,right,left,2,625.5154609680176,False,True,2000.0,250.0,1250.7593619823456,135.39921689033508,avi-pilot,1,23,m,2026-01-15_12-54-03
28,3,stimulation,sham,2,1,29,6,12,left,right,2,412.11581230163574,False,False,2000.0,250.0,1255.4327182769775,140.07257318496704,avi-pilot,1,23,m,2026-01-15_12-54-03
29,3,stimulation,sham,3,1,29,6,12,left,right,2,466.341495513916,False,False,2000.0,250.0,1260.1606237888336,144.80047869682312,avi-pilot,1,23,m,2026-01-15_12-54-03
30,3,stimulation,sham,4,1,29,6,12,left,right,2,492.0003414154053,False,False,2000.0,250.0,1264.9141199588776,149.55397510528564,avi-pilot,1,23,m,2026-01-15_12-54-03
31,3,stimulation,sham,5,1,29,6,12,right,left,1,621.4504241943359,True,True,2000.0,250.0,1269.7967693805695,154.43662452697754,avi-pilot,1,23,m,2026-01-15_12-54-03
32,3,stimulation,sham,6,1,29,6,12,right,left,1,476.8240451812744,True,True,2000.0,250.0,1274.5351271629333,159.17498254776,avi-pilot,1,23,m,2026-01-15_12-54-03
33,3,stimulation,sham,7,1,29,6,12,right,left,1,513.6916637420654,True,False,2000.0,250.0,1279.3099873065948,163.94984245300293,avi-pilot,1,23,m,2026-01-15_12-54-03
34,3,stimulation,sham,8,1,29,6,12,left,right,1,445.2505111694336,True,False,2000.0,250.0,1284.0164465904236,168.65630173683167,avi-pilot,1,23,m,2026-01-15_12-54-03
35,3,stimulation,sham,9,1,29,6,12,left,right,1,626.4543533325195,True,True,2000.0,250.0,1288.904480934143,173.54433584213257,avi-pilot,1,23,m,2026-01-15_12-54-03
36,3,stimulation,sham,10,1,29,6,12,right,left,1,639.6019458770752,True,False,2000.0,250.0,1293.8051524162292,178.44500732421875,avi-pilot,1,23,m,2026-01-15_12-54-03
37,3,stimulation,sham,11,1,29,6,12,right,left,1,429.6414852142334,True,True,2000.0,250.0,1298.4952127933502,183.13506770133972,avi-pilot,1,23,m,2026-01-15_12-54-03
38,3,stimulation,sham,12,1,29,6,12,right,left,1,428.4861087799072,True,True,2000.0,250.0,1303.1846463680267,187.82450127601624,avi-pilot,1,23,m,2026-01-15_12-54-03
39,3,stimulation,sham,13,1,29,6,12,left,right,1,398.1485366821289,True,False,2000.0,250.0,1307.8439269065857,192.48378229141235,avi-pilot,1,23,m,2026-01-15_12-54-03
40,3,stimulation,sham,14,1,29,6,12,right,left,1,656.5701961517334,True,True,2000.0,250.0,1312.7619879245758,197.4018430709839,avi-pilot,1,23,m,2026-01-15_12-54-03
41,3,stimulation,sham,15,1,29,6,12,right,left,1,428.3735752105713,True,False,2000.0,250.0,1317.4520885944366,202.09194326400757,avi-pilot,1,23,m,2026-01-15_12-54-03
42,3,stimulation,sham,16,1,29,6,12,right,left,1,458.14037322998047,True,True,2000.0,250.0,1322.1715035438538,206.81135869026184,avi-pilot,1,23,m,2026-01-15_12-54-03
43,3,stimulation,sham,17,1,29,6,12,left,right,1,527.3771286010742,True,True,2000.0,250.0,1326.9602525234222,211.60010766983032,avi-pilot,1,23,m,2026-01-15_12-54-03
44,3,stimulation,sham,18,1,29,6,12,left,right,1,513.3516788482666,True,False,2000.0,250.0,1331.734048128128,216.37390303611755,avi-pilot,1,23,m,2026-01-15_12-54-03
45,3,stimulation,sham,19,1,29,6,12,right,left,1,575.4516124725342,True,True,2000.0,250.0,1336.5709245204926,221.21077966690063,avi-pilot,1,23,m,2026-01-15_12-54-03
46,3,stimulation,sham,20,1,29,6,12,right,left,1,440.7386779785156,True,True,2000.0,250.0,1341.272882938385,225.9127378463745,avi-pilot,1,23,m,2026-01-15_12-54-03
47,3,stimulation,sham,21,1,29,6,12,left,right,1,477.58936882019043,True,True,2000.0,250.0,1346.0120463371277,230.6519012451172,avi-pilot,1,23,m,2026-01-15_12-54-03
48,3,stimulation,sham,22,1,29,6,12,right,left,1,546.5700626373291,True,False,2000.0,250.0,1350.821035861969,235.46089100837708,avi-pilot,1,23,m,2026-01-15_12-54-03
49,3,stimulation,sham,23,1,29,6,12,left,right,1,724.3649959564209,True,True,2000.0,250.0,1355.8064613342285,240.4463164806366,avi-pilot,1,23,m,2026-01-15_12-54-03
50,3,stimulation,sham,24,1,29,6,12,left,right,1,482.1596145629883,True,True,2000.0,250.0,1360.5500288009644,245.18988370895386,avi-pilot,1,23,m,2026-01-15_12-54-03
51,3,stimulation,sham,25,1,29,6,12,right,left,1,540.9338474273682,True,True,2000.0,250.0,1365.3521053791046,249.9919605255127,avi-pilot,1,23,m,2026-01-15_12-54-03
52,3,stimulation,sham,26,1,29,6,12,right,left,1,461.6434574127197,True,True,2000.0,250.0,1370.0760717391968,254.71592664718628,avi-pilot,1,23,m,2026-01-15_12-54-03
53,3,stimulation,sham,27,1,29,6,12,right,left,1,559.8571300506592,True,True,2000.0,250.0,1374.8971071243286,259.5369644165039,avi-pilot,1,23,m,2026-01-15_12-54-03
54,3,stimulation,sham,28,1,29,6,12,right,left,1,542.898416519165,True,True,2000.0,250.0,1379.7007308006287,264.34058570861816,avi-pilot,1,23,m,2026-01-15_12-54-03
55,3,stimulation,sham,0,2,29,6,12,right,left,1,674.9675273895264,False,False,2000.0,250.0,1384.6371638774872,269.2770187854767,avi-pilot,1,23,m,2026-01-15_12-54-03
56,3,stimulation,sham,1,2,29,6,12,right,left,1,529.1528701782227,False,False,2000.0,250.0,1389.4279453754425,274.067800283432,avi-pilot,1,23,m,2026-01-15_12-54-03
57,3,stimulation,sham,2,2,29,6,12,left,right,1,492.3074245452881,False,False,2000.0,250.0,1394.1812686920166,278.8211236000061,avi-pilot,1,23,m,2026-01-15_12-54-03
58,3,stimulation,sham,3,2,29,6,12,right,left,1,462.16487884521484,False,True,2000.0,250.0,1398.904147863388,283.544002532959,avi-pilot,1,23,m,2026-01-15_12-54-03
59,3,stimulation,sham,4,2,29,6,12,right,left,1,525.0809192657471,False,False,2000.0,250.0,1403.6904246807098,288.33027958869934,avi-pilot,1,23,m,2026-01-15_12-54-03
60,3,stimulation,sham,5,2,29,6,12,right,left,1,505.94329833984375,False,True,2000.0,250.0,1408.457537651062,293.0973927974701,avi-pilot,1,23,m,2026-01-15_12-54-03
61,3,stimulation,sham,6,2,29,6,12,right,left,1,524.240255355835,False,True,2000.0,250.0,1413.2424275875092,297.88228249549866,avi-pilot,1,23,m,2026-01-15_12-54-03
62,3,stimulation,sham,7,2,29,6,12,right,left,1,491.49084091186523,False,False,2000.0,250.0,1417.996350288391,302.6362056732178,avi-pilot,1,23,m,2026-01-15_12-54-03
63,3,stimulation,sham,8,2,29,6,12,right,left,1,458.8034152984619,False,False,2000.0,250.0,1422.7158529758453,307.35570788383484,avi-pilot,1,23,m,2026-01-15_12-54-03
64,3,stimulation,sham,9,2,29,6,12,right,left,1,524.4567394256592,False,False,2000.0,250.0,1427.5010724067688,312.1409273147583,avi-pilot,1,23,m,2026-01-15_12-54-03
65,3,stimulation,sham,10,2,29,6,12,left,right,2,459.35511589050293,True,False,2000.0,250.0,1432.221548318863,316.8614032268524,avi-pilot,1,23,m,2026-01-15_12-54-03
66,3,stimulation,sham,11,2,29,6,12,left,right,2,528.0535221099854,True,True,2000.0,250.0,1437.013070821762,321.65292596817017,avi-pilot,1,23,m,2026-01-15_12-54-03
67,3,stimulation,sham,12,2,29,6,12,right,left,2,496.3099956512451,True,True,2000.0,250.0,1441.7705464363098,326.4104015827179,avi-pilot,1,23,m,2026-01-15_12-54-03
68,3,stimulation,sham,13,2,29,6,12,right,left,2,508.4242820739746,True,True,2000.0,250.0,1446.5395226478577,331.1793780326843,avi-pilot,1,23,m,2026-01-15_12-54-03
69,3,stimulation,sham,14,2,29,6,12,right,left,2,394.72007751464844,True,True,2000.0,250.0,1451.1951010227203,335.834956407547,avi-pilot,1,23,m,2026-01-15_12-54-03
70,3,stimulation,sham,15,2,29,6,12,right,left,2,460.5703353881836,True,True,2000.0,250.0,1455.917325258255,340.5571804046631,avi-pilot,1,23,m,2026-01-15_12-54-03
71,3,stimulation,sham,16,2,29,6,12,right,left,2,512.5346183776855,True,False,2000.0,250.0,1460.691642999649,345.33149766921997,avi-pilot,1,23,m,2026-01-15_12-54-03
72,3,stimulation,sham,17,2,29,6,12,left,right,2,496.5066909790039,True,True,2000.0,250.0,1465.4488952159882,350.08875012397766,avi-pilot,1,23,m,2026-01-15_12-54-03
73,3,stimulation,sham,18,2,29,6,12,left,right,2,459.5365524291992,True,False,2000.0,250.0,1470.169974565506,354.80982971191406,avi-pilot,1,23,m,2026-01-15_12-54-03
74,3,stimulation,sham,19,2,29,6,12,right,left,2,712.2504711151123,True,False,2000.0,250.0,1475.1430525779724,359.7829074859619,avi-pilot,1,23,m,2026-01-15_12-54-03
75,3,stimulation,sham,20,2,29,6,12,left,right,2,613.0895614624023,True,False,2000.0,250.0,1480.018156528473,364.658011674881,avi-pilot,1,23,m,2026-01-15_12-54-03
