trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,1,baseline,baseline,0,2,28,8,18,right,left,1.0,1246.0060119628906,False,False,2000.0,250.0,73.8069715499878,5.510726690292358,no,11773,1,56,F,2026-02-05_12-54-23
1,1,baseline,baseline,1,2,28,8,18,right,left,2.0,1281.6064357757568,True,True,2000.0,250.0,79.35023951530457,11.05399465560913,no,11773,1,56,F,2026-02-05_12-54-23
2,1,baseline,baseline,2,2,28,8,18,right,left,2.0,1139.4116878509521,True,False,2000.0,250.0,84.7503113746643,16.454065084457397,no,11773,1,56,F,2026-02-05_12-54-23
3,1,baseline,baseline,3,2,28,8,18,left,right,1.0,979.895830154419,False,False,2000.0,250.0,89.99070072174072,21.694454431533813,no,11773,1,56,F,2026-02-05_12-54-23
4,1,baseline,baseline,4,2,28,8,18,right,left,,,,,2000.0,250.0,95.75405836105347,27.457812547683716,no,11773,1,56,F,2026-02-05_12-54-23
5,1,baseline,baseline,5,2,28,8,18,right,left,1.0,838.9954566955566,False,False,2000.0,250.0,100.85408329963684,32.55783724784851,no,11773,1,56,F,2026-02-05_12-54-23
6,1,baseline,baseline,6,2,28,8,18,right,left,1.0,953.7293910980225,False,False,2000.0,250.0,106.06876516342163,37.7725191116333,no,11773,1,56,F,2026-02-05_12-54-23
7,1,baseline,baseline,7,2,28,8,18,right,left,1.0,691.0295486450195,False,False,2000.0,250.0,111.02071070671082,42.724464416503906,no,11773,1,56,F,2026-02-05_12-54-23
8,1,baseline,baseline,8,2,28,8,18,left,right,2.0,1217.8640365600586,True,False,2000.0,250.0,116.49957323074341,48.20332717895508,no,11773,1,56,F,2026-02-05_12-54-23
9,1,baseline,baseline,9,2,28,8,18,right,left,1.0,1102.5722026824951,False,True,2000.0,250.0,121.86298966407776,53.56674361228943,no,11773,1,56,F,2026-02-05_12-54-23
10,1,baseline,baseline,10,2,28,8,18,left,right,2.0,1762.7456188201904,True,True,2000.0,250.0,127.88869547843933,59.59244918823242,no,11773,1,56,F,2026-02-05_12-54-23
11,1,baseline,baseline,11,2,28,8,18,right,left,1.0,858.7408065795898,False,True,2000.0,250.0,133.0084638595581,64.71221733093262,no,11773,1,56,F,2026-02-05_12-54-23
