trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,subject_id,session,age,gender,date
0,1,baseline,baseline,0,2,27,29,40,right,left,2,899.6391296386719,True,False,2000.0,250.0,5.176692008972168,5.1766932010650635,9991,1,31,m,2025-08-14_22-22-22
1,1,baseline,baseline,1,2,27,29,40,right,left,2,788.2790565490723,True,True,2000.0,250.0,10.239910125732422,10.239909887313843,9991,1,31,m,2025-08-14_22-22-22
2,1,baseline,baseline,2,2,27,29,40,left,right,2,1249.2659091949463,True,False,2000.0,250.0,15.766348123550415,15.766345977783203,9991,1,31,m,2025-08-14_22-22-22
3,1,baseline,baseline,3,2,27,29,40,right,left,2,846.0888862609863,True,True,2000.0,250.0,20.8873872756958,20.887384176254272,9991,1,31,m,2025-08-14_22-22-22
4,1,baseline,baseline,4,2,27,29,40,right,left,2,694.2300796508789,True,True,2000.0,250.0,25.85769009590149,25.857689142227173,9991,1,31,m,2025-08-14_22-22-22
5,1,baseline,baseline,5,2,27,29,40,right,left,2,857.3520183563232,True,True,2000.0,250.0,30.991612195968628,30.991610288619995,9991,1,31,m,2025-08-14_22-22-22
6,1,baseline,baseline,6,2,27,29,40,right,left,2,523.8339900970459,True,True,2000.0,250.0,35.7912859916687,35.79128408432007,9991,1,31,m,2025-08-14_22-22-22
7,1,baseline,baseline,7,2,27,29,40,left,right,2,591.7282104492188,True,True,2000.0,250.0,40.65927028656006,40.65926718711853,9991,1,31,m,2025-08-14_22-22-22
8,1,baseline,baseline,8,2,27,29,40,left,right,2,693.7220096588135,True,True,2000.0,250.0,45.62949013710022,45.62948799133301,9991,1,31,m,2025-08-14_22-22-22
9,1,baseline,baseline,9,2,27,29,40,right,left,2,590.6760692596436,True,True,2000.0,250.0,50.49562907218933,50.495628118515015,9991,1,31,m,2025-08-14_22-22-22
10,1,baseline,baseline,10,2,27,29,40,right,left,2,589.0421867370605,True,True,2000.0,250.0,55.35960912704468,55.35960602760315,9991,1,31,m,2025-08-14_22-22-22
11,1,baseline,baseline,11,2,27,29,40,right,left,2,559.2219829559326,True,False,2000.0,250.0,60.1939582824707,60.19395613670349,9991,1,31,m,2025-08-14_22-22-22
12,1,baseline,baseline,12,2,27,29,40,right,left,2,508.8460445404053,True,True,2000.0,250.0,64.9789559841156,64.97895407676697,9991,1,31,m,2025-08-14_22-22-22
13,1,baseline,baseline,13,2,27,29,40,left,right,2,642.8289413452148,True,False,2000.0,250.0,69.89758729934692,69.89758491516113,9991,1,31,m,2025-08-14_22-22-22
14,1,baseline,baseline,14,2,27,29,40,right,left,2,524.7349739074707,True,True,2000.0,250.0,74.69762301445007,74.69762110710144,9991,1,31,m,2025-08-14_22-22-22
15,1,baseline,baseline,15,2,27,29,40,left,right,2,492.0620918273926,True,True,2000.0,250.0,79.46718311309814,79.46718120574951,9991,1,31,m,2025-08-14_22-22-22
16,1,baseline,baseline,16,2,27,29,40,right,left,2,407.2699546813965,True,False,2000.0,250.0,84.15036225318909,84.15036010742188,9991,1,31,m,2025-08-14_22-22-22
17,1,baseline,baseline,17,2,27,29,40,left,right,2,538.49196434021,True,True,2000.0,250.0,88.96471118927002,88.96470904350281,9991,1,31,m,2025-08-14_22-22-22
18,1,baseline,baseline,18,2,27,29,40,right,left,2,509.59014892578125,True,True,2000.0,250.0,93.75129818916321,93.751296043396,9991,1,31,m,2025-08-14_22-22-22
19,1,baseline,baseline,19,2,27,29,40,left,right,2,472.03803062438965,True,False,2000.0,250.0,98.49856305122375,98.4985601902008,9991,1,31,m,2025-08-14_22-22-22
20,1,baseline,baseline,20,2,27,29,40,left,right,2,559.4570636749268,True,True,2000.0,250.0,103.33195114135742,103.33194923400879,9991,1,31,m,2025-08-14_22-22-22
21,1,baseline,baseline,21,2,27,29,40,left,right,2,454.93412017822266,True,False,2000.0,250.0,108.06053113937378,108.06052803993225,9991,1,31,m,2025-08-14_22-22-22
22,1,baseline,baseline,22,2,27,29,40,right,left,2,777.1320343017578,True,True,2000.0,250.0,113.11318230628967,113.11317992210388,9991,1,31,m,2025-08-14_22-22-22
23,1,baseline,baseline,23,2,27,29,40,left,right,2,486.2840175628662,True,False,2000.0,250.0,117.87548804283142,117.87548613548279,9991,1,31,m,2025-08-14_22-22-22
24,1,baseline,baseline,24,2,27,29,40,left,right,2,692.8079128265381,True,False,2000.0,250.0,122.84232330322266,122.84232091903687,9991,1,31,m,2025-08-14_22-22-22
25,1,baseline,baseline,25,2,27,29,40,right,left,2,540.442943572998,True,True,2000.0,250.0,127.65916109085083,127.6591591835022,9991,1,31,m,2025-08-14_22-22-22
26,1,baseline,baseline,26,2,27,29,40,left,right,2,654.84619140625,True,True,2000.0,250.0,132.5904622077942,132.59046006202698,9991,1,31,m,2025-08-14_22-22-22
27,1,baseline,baseline,0,1,28,29,40,right,left,2,606.5471172332764,False,False,2000.0,250.0,137.47290015220642,137.4728982448578,9991,1,31,m,2025-08-14_22-22-22
28,1,baseline,baseline,1,1,28,29,40,left,right,1,624.2752075195312,True,False,2000.0,250.0,142.37176513671875,142.37176299095154,9991,1,31,m,2025-08-14_22-22-22
