trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,1,baseline,baseline,0,2,29,2,37,right,left,,,,,2000.0,250.0,66.82012891769409,5.776188850402832,no,11030,1,25,F,2026-03-24_18-24-09
1,1,baseline,baseline,1,2,29,2,37,left,right,1.0,1205.5180072784424,False,False,2000.0,250.0,72.28716373443604,11.243223667144775,no,11030,1,25,F,2026-03-24_18-24-09
2,1,baseline,baseline,2,2,29,2,37,right,left,1.0,1493.8769340515137,False,False,2000.0,250.0,78.04249310493469,16.998552083969116,no,11030,1,25,F,2026-03-24_18-24-09
3,1,baseline,baseline,3,2,29,2,37,right,left,1.0,921.5259552001953,False,True,2000.0,250.0,83.22469234466553,22.180750846862793,no,11030,1,25,F,2026-03-24_18-24-09
4,1,baseline,baseline,4,2,29,2,37,right,left,1.0,559.1325759887695,False,False,2000.0,250.0,88.04446291923523,27.000521421432495,no,11030,1,25,F,2026-03-24_18-24-09
5,1,baseline,baseline,5,2,29,2,37,left,right,2.0,1283.5001945495605,True,True,2000.0,250.0,93.5884141921997,32.54447293281555,no,11030,1,25,F,2026-03-24_18-24-09
6,1,baseline,baseline,6,2,29,2,37,right,left,2.0,538.5944843292236,True,False,2000.0,250.0,98.38758659362793,37.343645334243774,no,11030,1,25,F,2026-03-24_18-24-09
7,1,baseline,baseline,7,2,29,2,37,right,left,,,,,2000.0,250.0,104.15418887138367,43.11024785041809,no,11030,1,25,F,2026-03-24_18-24-09
8,1,baseline,baseline,8,2,29,2,37,right,left,2.0,798.6247539520264,True,False,2000.0,250.0,109.21330380439758,48.16936230659485,no,11030,1,25,F,2026-03-24_18-24-09
9,1,baseline,baseline,9,2,29,2,37,right,left,1.0,525.3446102142334,False,False,2000.0,250.0,113.99929547309875,52.95535397529602,no,11030,1,25,F,2026-03-24_18-24-09
10,1,baseline,baseline,10,2,29,2,37,right,left,2.0,692.8656101226807,True,True,2000.0,250.0,118.95382380485535,57.90988230705261,no,11030,1,25,F,2026-03-24_18-24-09
11,1,baseline,baseline,11,2,29,2,37,right,left,2.0,741.5916919708252,True,True,2000.0,250.0,123.95691919326782,62.91297793388367,no,11030,1,25,F,2026-03-24_18-24-09
12,1,baseline,baseline,12,2,29,2,37,right,left,2.0,708.3072662353516,True,True,2000.0,250.0,128.92682695388794,67.88288593292236,no,11030,1,25,F,2026-03-24_18-24-09
13,1,baseline,baseline,13,2,29,2,37,left,right,2.0,817.2547817230225,True,True,2000.0,250.0,134.00539588928223,72.96145462989807,no,11030,1,25,F,2026-03-24_18-24-09
14,1,baseline,baseline,14,2,29,2,37,right,left,2.0,605.6747436523438,True,False,2000.0,250.0,138.871972322464,77.82803082466125,no,11030,1,25,F,2026-03-24_18-24-09
15,1,baseline,baseline,15,2,29,2,37,right,left,1.0,922.6248264312744,False,False,2000.0,250.0,144.05557537078857,83.01163387298584,no,11030,1,25,F,2026-03-24_18-24-09
16,1,baseline,baseline,16,2,29,2,37,right,left,2.0,572.7932453155518,True,True,2000.0,250.0,148.88867211341858,87.84473133087158,no,11030,1,25,F,2026-03-24_18-24-09
17,1,baseline,baseline,17,2,29,2,37,right,left,2.0,741.5940761566162,True,True,2000.0,250.0,153.89215302467346,92.8482117652893,no,11030,1,25,F,2026-03-24_18-24-09
18,1,baseline,baseline,18,2,29,2,37,right,left,2.0,509.4869136810303,True,False,2000.0,250.0,158.66352438926697,97.61958289146423,no,11030,1,25,F,2026-03-24_18-24-09
19,1,baseline,baseline,19,2,29,2,37,left,right,2.0,752.7713775634766,True,True,2000.0,250.0,163.67728543281555,102.6333441734314,no,11030,1,25,F,2026-03-24_18-24-09
20,1,baseline,baseline,20,2,29,2,37,left,right,2.0,710.2172374725342,True,True,2000.0,250.0,168.64976119995117,107.6058201789856,no,11030,1,25,F,2026-03-24_18-24-09
21,1,baseline,baseline,21,2,29,2,37,left,right,2.0,524.550199508667,True,True,2000.0,250.0,173.43508195877075,112.39114093780518,no,11030,1,25,F,2026-03-24_18-24-09
22,1,baseline,baseline,22,2,29,2,37,left,right,2.0,474.20430183410645,True,False,2000.0,250.0,178.16982626914978,117.12588477134705,no,11030,1,25,F,2026-03-24_18-24-09
23,1,baseline,baseline,23,2,29,2,37,left,right,2.0,492.48695373535156,True,True,2000.0,250.0,182.92347955703735,121.8795382976532,no,11030,1,25,F,2026-03-24_18-24-09
24,1,baseline,baseline,24,2,29,2,37,left,right,2.0,542.4823760986328,True,True,2000.0,250.0,187.7267677783966,126.68282651901245,no,11030,1,25,F,2026-03-24_18-24-09
25,1,baseline,baseline,25,2,29,2,37,right,left,2.0,626.7948150634766,True,True,2000.0,250.0,192.61494159698486,131.5710003376007,no,11030,1,25,F,2026-03-24_18-24-09
26,1,baseline,baseline,26,2,29,2,37,left,right,2.0,592.8616523742676,True,False,2000.0,250.0,197.46884870529175,136.4249074459076,no,11030,1,25,F,2026-03-24_18-24-09
27,1,baseline,baseline,27,2,29,2,37,left,right,2.0,1213.70530128479,True,True,2000.0,250.0,202.94374346733093,141.89980173110962,no,11030,1,25,F,2026-03-24_18-24-09
28,1,baseline,baseline,28,2,29,2,37,left,right,2.0,808.0132007598877,True,True,2000.0,250.0,208.01326441764832,146.96932291984558,no,11030,1,25,F,2026-03-24_18-24-09
29,1,baseline,baseline,0,1,27,2,37,right,left,2.0,640.7232284545898,False,False,2000.0,250.0,212.9158296585083,151.87188839912415,no,11030,1,25,F,2026-03-24_18-24-09
30,1,baseline,baseline,1,1,27,2,37,left,right,1.0,706.0122489929199,True,True,2000.0,250.0,217.8832814693451,156.83933997154236,no,11030,1,25,F,2026-03-24_18-24-09
