trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,3,stimulation,sham,0,2,28,42,23,right,left,1.0,1614.830493927002,False,False,2000.0,250.0,1086.1412618160248,5.877828359603882,no,11329,1,25,m,2026-03-17_14-57-51
1,3,stimulation,sham,1,2,28,42,23,right,left,2.0,1335.1948261260986,True,True,2000.0,250.0,1091.738132238388,11.474698781967163,no,11329,1,25,m,2026-03-17_14-57-51
2,3,stimulation,sham,2,2,28,42,23,left,right,2.0,605.7040691375732,True,True,2000.0,250.0,1096.6046788692474,16.34124517440796,no,11329,1,25,m,2026-03-17_14-57-51
3,3,stimulation,sham,3,2,28,42,23,right,left,2.0,670.6948280334473,True,False,2000.0,250.0,1101.5361878871918,21.272754430770874,no,11329,1,25,m,2026-03-17_14-57-51
4,3,stimulation,sham,4,2,28,42,23,right,left,2.0,804.9755096435547,True,False,2000.0,250.0,1106.6020798683167,26.338649034500122,no,11329,1,25,m,2026-03-17_14-57-51
5,3,stimulation,sham,5,2,28,42,23,left,right,2.0,691.3673877716064,True,True,2000.0,250.0,1111.5548088550568,31.291375637054443,no,11329,1,25,m,2026-03-17_14-57-51
6,3,stimulation,sham,6,2,28,42,23,left,right,1.0,543.6379909515381,False,False,2000.0,250.0,1116.3603405952454,36.09690713882446,no,11329,1,25,m,2026-03-17_14-57-51
7,3,stimulation,sham,7,2,28,42,23,left,right,2.0,435.687780380249,True,True,2000.0,250.0,1121.056779384613,40.79334592819214,no,11329,1,25,m,2026-03-17_14-57-51
8,3,stimulation,sham,8,2,28,42,23,right,left,2.0,543.2322025299072,True,True,2000.0,250.0,1125.8614609241486,45.59802746772766,no,11329,1,25,m,2026-03-17_14-57-51
9,3,stimulation,sham,9,2,28,42,23,left,right,2.0,526.7307758331299,True,True,2000.0,250.0,1130.649490594864,50.386056661605835,no,11329,1,25,m,2026-03-17_14-57-51
10,3,stimulation,sham,10,2,28,42,23,left,right,2.0,725.3627777099609,True,True,2000.0,250.0,1135.6366624832153,55.373229026794434,no,11329,1,25,m,2026-03-17_14-57-51
11,3,stimulation,sham,11,2,28,42,23,left,right,2.0,561.7866516113281,True,True,2000.0,250.0,1140.4603335857391,60.19690012931824,no,11329,1,25,m,2026-03-17_14-57-51
12,3,stimulation,sham,12,2,28,42,23,right,left,2.0,623.8689422607422,True,True,2000.0,250.0,1145.3455448150635,65.08211088180542,no,11329,1,25,m,2026-03-17_14-57-51
13,3,stimulation,sham,13,2,28,42,23,right,left,2.0,443.0103302001953,True,False,2000.0,250.0,1150.05033659935,69.78690314292908,no,11329,1,25,m,2026-03-17_14-57-51
14,3,stimulation,sham,14,2,28,42,23,left,right,1.0,559.9527359008789,False,False,2000.0,250.0,1154.8718650341034,74.6084315776825,no,11329,1,25,m,2026-03-17_14-57-51
15,3,stimulation,sham,15,2,28,42,23,right,left,1.0,461.1477851867676,False,False,2000.0,250.0,1159.5943729877472,79.33093929290771,no,11329,1,25,m,2026-03-17_14-57-51
16,3,stimulation,sham,16,2,28,42,23,right,left,1.0,1368.0615425109863,False,True,2000.0,250.0,1165.223848104477,84.96041440963745,no,11329,1,25,m,2026-03-17_14-57-51
17,3,stimulation,sham,17,2,28,42,23,left,right,1.0,1122.4365234375,False,False,2000.0,250.0,1170.6074285507202,90.3439953327179,no,11329,1,25,m,2026-03-17_14-57-51
18,3,stimulation,sham,18,2,28,42,23,left,right,2.0,1166.2466526031494,True,False,2000.0,250.0,1176.0347745418549,95.77134132385254,no,11329,1,25,m,2026-03-17_14-57-51
19,3,stimulation,sham,19,2,28,42,23,right,left,1.0,1005.1612854003906,False,True,2000.0,250.0,1181.3008997440338,101.03746604919434,no,11329,1,25,m,2026-03-17_14-57-51
20,3,stimulation,sham,20,2,28,42,23,right,left,1.0,493.9005374908447,False,False,2000.0,250.0,1186.058977842331,105.79554438591003,no,11329,1,25,m,2026-03-17_14-57-51
21,3,stimulation,sham,21,2,28,42,23,left,right,1.0,903.1169414520264,False,False,2000.0,250.0,1191.2232520580292,110.9598183631897,no,11329,1,25,m,2026-03-17_14-57-51
22,3,stimulation,sham,22,2,28,42,23,left,right,1.0,623.6915588378906,False,False,2000.0,250.0,1196.1075675487518,115.84413409233093,no,11329,1,25,m,2026-03-17_14-57-51
23,3,stimulation,sham,23,2,28,42,23,right,left,1.0,560.4712963104248,False,True,2000.0,250.0,1200.9290006160736,120.66556763648987,no,11329,1,25,m,2026-03-17_14-57-51
24,3,stimulation,sham,24,2,28,42,23,left,right,1.0,428.5006523132324,False,False,2000.0,250.0,1205.61869430542,125.35526084899902,no,11329,1,25,m,2026-03-17_14-57-51
25,3,stimulation,sham,25,2,28,42,23,left,right,2.0,721.0164070129395,True,True,2000.0,250.0,1210.6011006832123,130.33766722679138,no,11329,1,25,m,2026-03-17_14-57-51
26,3,stimulation,sham,26,2,28,42,23,left,right,2.0,514.106035232544,True,True,2000.0,250.0,1215.3765659332275,135.11313247680664,no,11329,1,25,m,2026-03-17_14-57-51
27,3,stimulation,sham,27,2,28,42,23,right,left,2.0,532.0098400115967,True,True,2000.0,250.0,1220.1693420410156,139.90590858459473,no,11329,1,25,m,2026-03-17_14-57-51
28,3,stimulation,sham,0,1,28,42,23,right,left,2.0,540.6391620635986,False,False,2000.0,250.0,1224.972109079361,144.70867609977722,no,11329,1,25,m,2026-03-17_14-57-51
29,3,stimulation,sham,1,1,28,42,23,left,right,2.0,1023.2369899749756,False,False,2000.0,250.0,1230.2562606334686,149.9928274154663,no,11329,1,25,m,2026-03-17_14-57-51
30,3,stimulation,sham,2,1,28,42,23,right,left,2.0,510.63990592956543,False,True,2000.0,250.0,1235.0287823677063,154.76534938812256,no,11329,1,25,m,2026-03-17_14-57-51
31,3,stimulation,sham,3,1,28,42,23,right,left,2.0,480.30543327331543,False,False,2000.0,250.0,1239.7702350616455,159.5068016052246,no,11329,1,25,m,2026-03-17_14-57-51
