trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,subject_id,session,age,gender,date
0,5,baseline,baseline,0,2,29,18,39,right,left,1.0,1420.4201698303223,False,True,2000.0,250.0,2099.1872022151947,5.681014060974121,yes,10809,1,71,M,2026-03-26_10-53-16
1,5,baseline,baseline,1,2,29,18,39,left,right,1.0,810.5220794677734,False,False,2000.0,250.0,2104.2580387592316,10.751850605010986,yes,10809,1,71,M,2026-03-26_10-53-16
2,5,baseline,baseline,2,2,29,18,39,left,right,1.0,1917.4256324768066,False,False,2000.0,250.0,2110.4362754821777,16.930087327957153,yes,10809,1,71,M,2026-03-26_10-53-16
3,5,baseline,baseline,3,2,29,18,39,left,right,2.0,533.7567329406738,True,False,2000.0,250.0,2115.230324268341,21.724136114120483,yes,10809,1,71,M,2026-03-26_10-53-16
4,5,baseline,baseline,4,2,29,18,39,left,right,1.0,1897.9520797729492,False,False,2000.0,250.0,2121.388568878174,27.882380723953247,yes,10809,1,71,M,2026-03-26_10-53-16
5,5,baseline,baseline,5,2,29,18,39,left,right,2.0,887.8660202026367,True,True,2000.0,250.0,2126.5368580818176,33.030669927597046,yes,10809,1,71,M,2026-03-26_10-53-16
6,5,baseline,baseline,6,2,29,18,39,right,left,2.0,567.6355361938477,True,True,2000.0,250.0,2131.364285469055,37.858097314834595,yes,10809,1,71,M,2026-03-26_10-53-16
7,5,baseline,baseline,7,2,29,18,39,left,right,2.0,484.7898483276367,True,False,2000.0,250.0,2136.1098852157593,42.603697061538696,yes,10809,1,71,M,2026-03-26_10-53-16
8,5,baseline,baseline,8,2,29,18,39,left,right,2.0,959.4583511352539,True,True,2000.0,250.0,2141.328819513321,47.82263135910034,yes,10809,1,71,M,2026-03-26_10-53-16
9,5,baseline,baseline,9,2,29,18,39,right,left,2.0,499.39823150634766,True,True,2000.0,250.0,2146.0882873535156,52.582099199295044,yes,10809,1,71,M,2026-03-26_10-53-16
10,5,baseline,baseline,10,2,29,18,39,left,right,,,,,2000.0,250.0,2151.854544401169,58.34835624694824,yes,10809,1,71,M,2026-03-26_10-53-16
11,5,baseline,baseline,11,2,29,18,39,right,left,2.0,718.726634979248,True,False,2000.0,250.0,2156.8339672088623,63.327779054641724,yes,10809,1,71,M,2026-03-26_10-53-16
12,5,baseline,baseline,12,2,29,18,39,left,right,2.0,485.3196144104004,True,False,2000.0,250.0,2161.5799379348755,68.07374978065491,yes,10809,1,71,M,2026-03-26_10-53-16
13,5,baseline,baseline,13,2,29,18,39,right,left,1.0,1160.9442234039307,False,True,2000.0,250.0,2167.0013654232025,73.49517726898193,yes,10809,1,71,M,2026-03-26_10-53-16
14,5,baseline,baseline,14,2,29,18,39,right,left,1.0,559.6222877502441,False,False,2000.0,250.0,2171.8220930099487,78.31590485572815,yes,10809,1,71,M,2026-03-26_10-53-16
15,5,baseline,baseline,15,2,29,18,39,left,right,,,,,2000.0,250.0,2177.5886085033417,84.0824203491211,yes,10809,1,71,M,2026-03-26_10-53-16
16,5,baseline,baseline,16,2,29,18,39,right,left,2.0,597.0447063446045,True,False,2000.0,250.0,2182.445881128311,88.93969297409058,yes,10809,1,71,M,2026-03-26_10-53-16
17,5,baseline,baseline,17,2,29,18,39,right,left,1.0,634.7410678863525,False,True,2000.0,250.0,2187.3409984111786,93.83481025695801,yes,10809,1,71,M,2026-03-26_10-53-16
18,5,baseline,baseline,18,2,29,18,39,right,left,2.0,1048.9227771759033,True,True,2000.0,250.0,2192.65074968338,99.14456152915955,yes,10809,1,71,M,2026-03-26_10-53-16
19,5,baseline,baseline,19,2,29,18,39,right,left,1.0,971.0636138916016,False,False,2000.0,250.0,2197.882805109024,104.37661695480347,yes,10809,1,71,M,2026-03-26_10-53-16
20,5,baseline,baseline,20,2,29,18,39,left,right,2.0,743.4782981872559,True,True,2000.0,250.0,2202.887066602707,109.38087844848633,yes,10809,1,71,M,2026-03-26_10-53-16
21,5,baseline,baseline,21,2,29,18,39,right,left,2.0,920.7160472869873,True,True,2000.0,250.0,2208.0683212280273,114.56213307380676,yes,10809,1,71,M,2026-03-26_10-53-16
22,5,baseline,baseline,22,2,29,18,39,right,left,1.0,1430.6249618530273,False,False,2000.0,250.0,2213.759330034256,120.2531418800354,yes,10809,1,71,M,2026-03-26_10-53-16
23,5,baseline,baseline,23,2,29,18,39,right,left,2.0,482.90371894836426,True,True,2000.0,250.0,2218.5032181739807,124.99703001976013,yes,10809,1,71,M,2026-03-26_10-53-16
24,5,baseline,baseline,24,2,29,18,39,left,right,2.0,686.506986618042,True,True,2000.0,250.0,2223.4503774642944,129.94418931007385,yes,10809,1,71,M,2026-03-26_10-53-16
25,5,baseline,baseline,25,2,29,18,39,right,left,2.0,454.1301727294922,True,True,2000.0,250.0,2228.1664106845856,134.660222530365,yes,10809,1,71,M,2026-03-26_10-53-16
